dlg file	ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	LCaaB (kcal/mol)	Run	LCaaM (kcal/mol)	BB (kcal/mol)	Run	LC	Num in LC
Q3UNZ2_26_422_1d7k.1.B_swissmodel_THR_PLP_1.dlg	THR	-10.52	3	-10.03	16	-5.68	3	-2.69	16	-4.07	17	-3.26	-6.04	96	3	49
Q9Z2Y8_12_248_1b54.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.18	34	-10.36	18	-3.68	34	-4.58	18	-4.8	91	-3.31	-5.32	53	3	44
P05201_1_413_5tor.1.A_swissmodel_THR_PLP_2.dlg	THR	-13.43	28	-13.43	28	-4.35	28	-4.35	28	-5.42	49	-4.36	-6.56	2	1	25
P05202_30_430_3pd6_pdb_THR_PLP_1.dlg	THR	-14.76	33	-14.76	33	-4.57	33	-4.57	33	-5.64	8	-4.75	-6.97	30	1	35
Q3UX83-2_105_524_1m4n.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.52	61	-10.92	19	-4.97	61	-5.01	19	-5.23	39	-4.56	-6.11	87	3	21
Q6P6M7_23_466_3bca_pdb_THR_PLP_2.dlg	THR	-14.76	80	-14.76	80	-6.1	80	-6.1	80	-6.44	8	-4.98	-7.69	18	1	57
Q91WT9-1_40_557_4pcu.1.B_swissmodel_THR_PLP_1.dlg	THR	-11.09	68	-10.97	25	-3.67	68	-1.91	25	-3.27	26	-1.92	-3.67	68	2	57
Q6P6M7_23_467_3bcb.1.A_swissmodel_THR_PLP_1.dlg	THR	-13.28	35	-12.86	83	-6.0	35	-5.1	83	-5.46	56	-4.68	-6.61	100	4	17
Q8QZR1_52_442_4ge9.1.A_swissmodel_THR_PLP_2.dlg	THR	-9.22	93	-9.22	93	-2.78	93	-2.78	93	-3.97	66	-2.6	-5.44	23	1	29
Q8CI94_11_836_2pyd.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.8	31	-10.5	59	-4.32	31	-4.48	59	-5.76	37	-4.24	-5.99	97	2	42
Q9WVM8_1_425_4gdy.1.B_swissmodel_THR_PLP_2.dlg	THR	-13.49	1	-13.49	1	-5.46	1	-5.46	1	-6.53	16	-5.59	-6.54	95	1	37
Q9DBE0_7_493_2jis.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.92	15	-10.92	15	-5.55	15	-5.55	15	-5.89	91	-4.32	-5.89	91	1	44
P24288_21_385_2abj.1.A_swissmodel_THR_PLP_2.dlg	THR	-11.34	41	-10.12	43	-4.46	41	-3.27	43	-3.34	85	-2.82	-6.07	67	5	26
Q91WT9-1_40_557_4pcu.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.57	66	-11.15	46	-3.54	66	-1.85	46	-3.17	61	-2.05	-4.63	33	2	57
Q71RI9-1_42_451_5ver_pdb_THR_PLP_2.dlg	THR	-14.83	48	-14.83	48	-6.12	48	-6.12	48	-6.31	10	-5.33	-7.14	66	1	56
Q71RI9-1_42_451_3e2f_pdb_THR_PLP_1.dlg	THR	-13.3	59	-11.79	89	-5.82	59	-2.45	89	-4.45	6	-3.36	-7.03	38	2	57
A2AIG8-2_41_459_1m4n.1.A_swissmodel_THR_PLP_1.dlg	THR	-10.45	79	-9.83	26	-4.59	79	-4.58	26	-4.69	24	-4.25	-5.8	20	2	24
Q71RI9-1_42_451_5ver_pdb_THR_PLP_4.dlg	THR	-16.23	78	-16.23	78	-5.01	78	-5.01	78	-6.05	98	-5.24	-7.05	41	1	72
P00860_7_427_1d7k.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.02	75	-9.47	28	-4.48	75	-3.26	28	-3.75	6	-2.98	-6.63	91	3	18
Q3UX83-2_102_522_6d0a.1.A_swissmodel_THR_PLP_1.dlg	THR	-9.78	21	-9.29	10	-5.73	21	-4.39	10	-5.01	82	-3.9	-6.43	58	2	20
Q71RI9-1_42_451_5vep_pdb_THR_PLP_1.dlg	THR	-13.48	51	-13.48	51	-5.75	51	-5.75	51	-6.69	76	-5.45	-6.99	37	1	65
P05202_30_430_3pdb_pdb_THR_PLP_1.dlg	THR	-13.28	20	-12.92	41	-7.03	20	-7.13	41	-7.18	42	-6.4	-7.35	87	5	23
P97363_115_554_5txr.1.A_swissmodel_THR_PLP_1.dlg	THR	-12.43	68	-9.24	64	-2.39	68	-1.52	64	-1.78	48	-1.56	-2.93	77	3	34
Q9Z1J3_58_459_6nzu.1.A_swissmodel_THR_PLP_1.dlg	THR	-10.53	13	-10.53	13	-4.55	13	-4.55	13	-4.77	9	-3.9	-5.46	99	1	31
A2AIG8-1_64_482_1m4n.1.A_swissmodel_THR_PLP_1.dlg	THR	-9.78	82	-9.78	82	-4.1	82	-4.1	82	-5.17	84	-4.01	-5.17	84	1	34
Q91WT9-1_39_559_4l28.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.11	13	-10.11	13	-6.04	13	-6.04	13	-6.62	8	-5.1	-6.62	8	1	36
Q91WT9-1_39_559_4l28.1.A_swissmodel_THR_PLP_1.dlg	THR	-8.86	56	-8.18	20	-3.16	56	-5.26	20	-5.43	34	-4.23	-5.84	49	2	35
P05202_30_430_3pd6_pdb_THR_PLP_2.dlg	THR	-13.65	11	-13.32	69	-4.54	11	-7.27	69	-7.41	76	-6.56	-7.61	15	3	33
Q71RI9-1_42_451_3e2z_pdb_THR_PLP_2.dlg	THR	-16.19	52	-16.19	52	-6.27	52	-6.27	52	-6.35	32	-5.49	-7.16	78	1	63
Q8VCN5_9_398_5tsu.1.C_swissmodel_THR_PLP_1.dlg	THR	-12.13	95	-11.45	37	-5.09	95	-4.58	37	-5.26	77	-4.51	-5.43	16	2	67
Q80WP8-1_59_550_6enz_pdb_THR_PLP_2.dlg	THR	-11.77	41	-11.77	41	-4.01	41	-4.01	41	-4.42	63	-3.5	-6.1	22	1	36
Q71RI9-1_42_451_2zjg_pdb_THR_PLP_1.dlg	THR	-14.27	34	-14.27	34	-5.59	34	-5.59	34	-6.53	75	-5.4	-6.69	21	1	48
Q7TSV6-1_3_399_2cst.1.A_swissmodel_THR_PLP_2.dlg	THR	-11.37	86	-11.37	86	-5.33	86	-5.33	86	-5.9	70	-5.0	-6.53	54	1	26
Q8CI94_11_836_2pyd.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.02	38	-10.57	3	-3.03	38	-4.46	3	-5.06	6	-4.31	-6.38	32	3	48
P48320_88_584_2okk.1.A_swissmodel_THR_PLP_2.dlg	THR	-11.55	79	-11.55	79	-3.78	79	-3.78	79	-3.98	73	-3.13	-5.8	48	1	35
A2AIG8-1_37_482_4n0b.2.B_swissmodel_THR_PLP_1.dlg	THR	-11.66	88	-10.04	55	-4.13	88	-2.63	55	-3.79	24	-2.85	-6.1	81	7	22
Q8BGT5_49_521_3ihj.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.35	34	-10.69	47	-5.56	34	-5.12	47	-6.06	90	-4.79	-6.06	90	2	39
Q14CH1_48_490_3a9y.1.B_swissmodel_THR_PLP_1.dlg	THR	-8.49	12	-8.49	12	-3.58	12	-3.58	12	-3.65	59	-2.66	-4.31	52	1	44
Q9JLI6-2_17_283_3a9x.1.A_swissmodel_THR_PLP_1.dlg	THR	-9.1	24	-7.38	17	-3.63	24	-2.22	17	-2.22	17	-1.9	-5.11	64	9	16
P50431_9_478_1rvu.1.A_swissmodel_THR_PLP_1.dlg	THR	-8.96	52	-8.96	52	-4.0	52	-4.0	52	-5.0	46	-4.17	-5.0	46	1	44
Q6XPS7_39_398_1lw4.1.D_swissmodel_THR_PLP_1.dlg	THR	-9.24	87	-9.24	87	-4.16	87	-4.16	87	-4.88	83	-4.03	-5.72	96	1	29
Q9CXF0_6_460_3e9k.1.A_swissmodel_THR_PLP_1.dlg	THR	-9.01	24	-8.39	80	-3.8	24	-0.91	80	-2.14	63	-0.96	-5.21	45	4	53
O88533_1_467_1js6.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.89	24	-10.89	24	-4.07	24	-4.07	24	-4.28	92	-3.72	-4.54	22	1	46
Q71RI9-1_42_451_5vep_pdb_THR_PLP_3.dlg	THR	-14.15	77	-14.15	77	-5.79	77	-5.79	77	-6.35	49	-5.64	-6.63	87	1	62
Q8R0X7_110_553_4q6r.1.A_swissmodel_THR_PLP_2.dlg	THR	-13.25	81	-13.25	81	-5.53	81	-5.53	81	-5.93	21	-5.17	-6.14	16	1	37
P61922-1_39_499_4zsy.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.67	56	-11.67	56	-3.09	56	-3.09	56	-4.63	51	-3.36	-6.63	95	1	51
Q3UNZ2_26_422_1d7k.1.B_swissmodel_THR_PLP_2.dlg	THR	-10.57	41	-10.57	41	-2.62	41	-2.62	41	-3.83	79	-2.99	-6.48	69	1	34
Q80WP8-2_63_477_5hsj.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.17	62	-10.14	83	-3.65	62	-3.95	83	-4.76	25	-3.88	-5.24	96	2	33
Q8R0X7_110_553_4q6r.1.A_swissmodel_THR_PLP_1.dlg	THR	-12.8	12	-12.8	12	-5.05	12	-5.05	12	-5.57	83	-4.75	-6.24	37	1	53
O35423-1_23_412_3kgw.1.A_swissmodel_THR_PLP_2.dlg	THR	-12.09	48	-12.09	48	-5.23	48	-5.23	48	-5.84	61	-4.53	-6.09	74	1	52
A2AIG8-1_64_482_1m4n.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.58	10	-9.93	79	-3.4	10	-4.94	79	-5.08	91	-4.1	-5.29	4	2	37
O88986_28_415_1fc4.1.A_swissmodel_THR_PLP_1.dlg	THR	-12.8	97	-12.8	97	-5.5	97	-5.5	97	-5.82	11	-5.34	-6.24	67	1	87
Q9CZN7-2_40_500_5x3v.1.A_swissmodel_THR_PLP_1.dlg	THR	-7.73	14	-7.73	14	-2.89	14	-2.89	14	-4.34	58	-3.1	-4.77	49	1	24
Q6P6M7_23_466_3bca_pdb_THR_PLP_1.dlg	THR	-14.69	77	-14.69	77	-5.92	77	-5.92	77	-6.33	13	-5.01	-8.04	52	1	59
Q80WP8-1_64_549_5hsj.1.A_swissmodel_THR_PLP_1.dlg	THR	-10.26	13	-10.26	13	-4.3	13	-4.3	13	-4.39	58	-3.86	-4.55	69	1	33
O35423-1_23_412_3kgw.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.02	95	-10.86	61	-3.12	95	-2.66	61	-2.74	93	-2.6	-5.54	85	2	28
Q9JLI6-2_17_283_3a9x.1.A_swissmodel_THR_PLP_2.dlg	THR	-7.98	11	-6.85	9	-3.57	11	-1.74	9	-2.49	82	-1.81	-4.71	19	10	16
O35423-1_27_412_3kgw_pdb_THR_PLP_2.dlg	THR	-12.01	68	-12.01	68	-5.29	68	-5.29	68	-5.61	19	-4.21	-5.91	32	1	55
Q3UX83-2_102_522_6d0a.1.A_swissmodel_THR_PLP_2.dlg	THR	-11.67	15	-11.67	15	-5.61	15	-5.61	15	-5.77	77	-4.26	-6.58	98	1	61
O35484_11_417_1d7k.1.B_swissmodel_THR_PLP_2.dlg	THR	-5.39	93	-5.39	93	-2.9	93	-2.9	93	-3.26	28	-2.79	-3.59	1	1	19
Q71RI9-1_42_451_3e2z_pdb_THR_PLP_1.dlg	THR	-13.83	31	-12.69	99	-5.47	31	-6.66	99	-7.1	28	-6.33	-7.1	28	2	37
Q14CH1_35_495_5j8q.1.A_swissmodel_THR_PLP_2.dlg	THR	-9.14	53	-9.14	53	-3.0	53	-3.0	53	-3.18	80	-2.38	-5.24	13	1	19
Q80WP8-2_63_477_5hsj.1.A_swissmodel_THR_PLP_1.dlg	THR	-10.05	47	-9.7	35	-3.31	47	-4.49	35	-4.49	35	-4.06	-5.11	26	4	25
P48318_92_593_2okj.1.A_swissmodel_THR_PLP_2.dlg	THR	-11.72	89	-10.47	68	-3.78	89	-5.43	68	-5.64	49	-4.99	-5.64	49	3	32
Q8QZR5_20_495_3tcm.1.A_swissmodel_THR_PLP_1.dlg	THR	-12.59	81	-9.76	44	-5.89	81	-2.92	44	-3.53	16	-2.51	-6.15	96	2	58
