dlg file	ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	LCaaB (kcal/mol)	Run	LCaaM (kcal/mol)	BB (kcal/mol)	Run	LC	Num in LC
P34897_17_504_3ou5_pdb_HTML_PLP_2.dlg	HTL	-9.63	19	-8.79	32	-4.41	19	-4.24	32	-4.69	63	-3.73	-4.86	73	3	16
O15382_28_392_1kta_pdb_HTML_PLP_1.dlg	HTL	-14.29	18	-14.29	18	-5.74	18	-5.74	18	-5.97	38	-5.24	-6.1	86	1	96
Q8IUZ5_10_438_5g4i.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.99	60	-11.99	60	-6.07	60	-6.07	60	-6.31	15	-5.37	-7.32	58	1	17
O15382_28_392_1kta_pdb_HTML_PLP_2.dlg	HTL	-14.92	41	-14.92	41	-6.49	41	-6.49	41	-6.49	41	-5.29	-6.98	28	1	89
P11216_1_843_5iko_pdb_HTML_PLP_4.dlg	HTL	-13.01	61	-12.72	57	-5.75	61	-4.5	57	-6.4	33	-5.24	-7.04	90	2	30
Q9HD40_1_501_4zdp_pdb_HTML_PLP_4.dlg	HTL	-13.35	34	-13.35	34	-4.34	34	-4.34	34	-6.32	58	-4.71	-7.22	53	1	29
P11926_7_427_1d7k.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.33	93	-11.33	93	-5.7	93	-5.7	93	-6.5	21	-5.13	-7.88	1	1	43
P32929_1_405_3elp_pdb_HTML_PLP_4.dlg	HTL	-9.59	43	-9.59	43	-3.15	43	-3.15	43	-3.15	43	-2.38	-5.95	18	1	7
Q16773_1_422_3fvx_pdb_HTML_PLP_1.dlg	HTL	-13.14	28	-13.14	28	-6.02	28	-6.02	28	-6.5	40	-5.44	-6.5	40	1	88
P34897_43_504_4pvf.1.A_swissmodel_HTML_PLP_3.dlg	HTL	-10.06	42	-9.68	49	-5.9	42	-6.36	49	-6.96	67	-5.83	-6.96	67	2	43
Q9Y697_67_457_5kz5_pdb_HTML_PLP_5.dlg
P32929_1_405_3elp_pdb_HTML_PLP_3.dlg	HTL	-12.22	51	-12.22	51	-5.82	51	-5.82	51	-6.33	23	-5.17	-6.33	23	1	19
P11216_22_840_5iko.1.A_swissmodel_HTML_PLP_4.dlg	HTL	-12.11	77	-12.08	90	-5.76	77	-5.3	90	-5.95	89	-5.29	-6.72	32	2	21
Q8NHS2_5_399_3wzf.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.7	59	-8.65	49	-6.11	59	-4.32	49	-4.76	98	-4.13	-6.11	59	3	16
P34897_22_504_4pvf_pdb_HTML_PLP_1.dlg	HTL	-10.9	58	-10.9	58	-6.72	58	-6.72	58	-6.92	26	-5.81	-7.52	81	1	26
Q96I15_29_444_3gzc.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.39	73	-7.37	85	-5.95	73	-4.53	85	-4.58	7	-3.58	-5.95	73	3	24
P32929_1_405_3elp_pdb_HTML_PLP_1.dlg	HTL	-11.77	87	-11.77	87	-6.02	87	-6.02	87	-6.06	96	-5.09	-6.06	96	1	16
Q96I15_8_445_3gzc_pdb_HTML_PLP_2.dlg	HTL	-9.5	8	-8.89	42	-5.26	8	-3.25	42	-3.82	55	-2.44	-5.52	50	4	22
P21549_1_392_1j04_pdb_HTML_PLP_2.dlg	HTL	-13.43	53	-13.43	53	-6.43	53	-6.43	53	-6.57	39	-5.66	-7.04	34	1	63
Q9Y697_67_457_5kz5_pdb_HTML_PLP_6.dlg
P54687_1_386_2cog_pdb_HTML_PLP_2.dlg	HTL	-12.87	19	-12.87	19	-5.96	19	-5.96	19	-6.02	84	-4.47	-7.67	50	1	59
P32929_10_399_3cog.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.46	56	-8.8	53	-5.58	56	-3.74	53	-4.04	61	-3.34	-6.22	48	4	24
Q9Y697_67_457_5kz5_pdb_HTML_PLP_11.dlg
P04181_38_439_1gbn_pdb_HTML_PLP_4.dlg	HTL	-10.52	48	-10.52	48	-4.59	48	-4.59	48	-5.18	9	-4.29	-7.12	94	1	51
P21549_1_392_4kxk_pdb_HTML_PLP_1.dlg	HTL	-7.74	30	-7.74	30	-5.25	30	-5.25	30	-5.68	17	-2.01	-5.8	64	1	20
O15270_112_537_4bmk.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.06	100	-12.06	100	-6.5	100	-6.5	100	-6.5	100	-5.09	-6.5	100	1	69
P32929_1_402_2nmp_pdb_HTML_PLP_4.dlg	HTL	-9.63	25	-9.63	25	-4.88	25	-4.88	25	-5.33	51	-4.05	-6.4	6	1	39
P06737_24_832_3ceh_pdb_HTML_PLP_2.dlg	HTL	-12.68	92	-12.68	92	-7.22	92	-7.22	92	-7.77	10	-6.24	-7.77	10	1	31
Q8N5Z0_1_425_3dc1_pdb_HTML_PLP_2.dlg	HTL	-12.17	29	-12.17	29	-4.64	29	-4.64	29	-5.37	11	-4.54	-6.56	36	1	33
Q8N5Z0_1_425_5eun_pdb_HTML_PLP_1.dlg	HTL	-12.13	90	-11.58	78	-2.62	90	-1.37	78	-3.52	79	-1.83	-5.15	75	4	41
Q8N5Z0_1_425_2r2n_pdb_HTML_PLP_1.dlg	HTL	-14.68	71	-14.68	71	-5.21	71	-5.21	71	-5.39	25	-4.61	-7.31	37	1	45
P17735_41_444_3dyd_pdb_HTML_PLP_2.dlg	HTL	-11.14	47	-9.97	59	-4.7	47	-5.31	59	-5.89	70	-5.19	-6.35	34	4	19
O15382_28_392_5i5v_pdb_HTML_PLP_1.dlg	HTL	-14.03	39	-14.03	39	-5.45	39	-5.45	39	-5.92	70	-4.8	-8.13	50	1	45
Q8IYQ7_1kl7.1.A_227_740_HTML_PLP_2.dlg	HTL	-11.28	75	-11.28	75	-4.92	75	-4.92	75	-5.13	32	-4.33	-5.33	94	1	44
O15382_28_392_5i5x_pdb_HTML_PLP_1.dlg	HTL	-14.22	42	-14.22	42	-6.02	42	-6.02	42	-6.02	42	-4.95	-6.43	65	1	65
Q05329_88_584_2okk.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.11	49	-11.11	49	-4.23	49	-4.23	49	-5.81	16	-3.89	-5.98	46	1	21
Q9HD40_1_501_4zdp_pdb_HTML_PLP_2.dlg	HTL	-13.77	13	-12.51	16	-5.49	13	-4.48	16	-4.87	66	-4.03	-7.54	99	3	32
P11926_1_461_2oo0_pdb_HTML_PLP_1.dlg	HTL	-10.48	27	-10.48	27	-4.99	27	-4.99	27	-4.99	27	-3.43	-6.19	25	1	35
Q8N5Z0_1_425_4geb_pdb_HTML_PLP_2.dlg	HTL	-14.93	90	-14.93	90	-5.69	90	-5.69	90	-6.71	78	-5.26	-7.28	68	1	70
P11217_13_837_3zcp.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.93	53	-11.93	53	-5.17	53	-5.17	53	-6.58	3	-5.11	-6.76	6	1	24
Q16719_6_460_2hzp.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.3	28	-8.86	39	-3.0	28	-3.06	39	-4.54	61	-3.13	-5.48	9	2	26
Q8N5Z0_1_425_2xh1_pdb_HTML_PLP_1.dlg	HTL	-13.23	37	-13.23	37	-4.69	37	-4.69	37	-5.62	77	-4.39	-6.13	41	1	50
Q16773_1_422_4wp0_pdb_HTML_PLP_1.dlg	HTL	-14.73	46	-14.73	46	-7.33	46	-7.33	46	-7.33	46	-5.79	-7.33	46	1	60
O15270_145_538_1fc4.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-5.12	57	-0.79	54	-1.25	57	-0.73	54	-0.73	54	3.96	-5.48	52	4	20
P34897_43_504_4pvf.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.75	37	-8.15	63	-5.94	37	-4.4	63	-4.49	42	-3.83	-6.84	13	7	17
O14977_2_437_4zgz_pdb_HTML_PLP_1.dlg	HTL	-8.16	97	-5.36	54	-5.56	97	-4.11	54	-4.7	50	-4.07	-6.18	55	34	8
Q9Y697_67_457_5kz5_pdb_HTML_PLP_12.dlg
Q8N5Z0_2_425_2vgz_pdb_HTML_PLP_1.dlg	HTL	-13.89	27	-13.89	27	-5.41	27	-5.41	27	-5.52	62	-4.92	-6.21	54	1	41
P34897_17_504_3ou5_pdb_HTML_PLP_1.dlg	HTL	-9.35	92	-8.59	64	-4.3	92	-4.33	64	-4.33	64	-3.79	-4.66	50	5	13
O15382_28_392_5bwr_pdb_HTML_PLP_1.dlg	HTL	-14.54	13	-14.54	13	-5.72	13	-5.72	13	-6.61	52	-5.28	-9.03	25	1	45
P80404_39_499_4y0d.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.93	90	-12.93	90	-6.13	90	-6.13	90	-6.32	2	-5.33	-6.87	20	1	71
P32929_1_405_3elp_pdb_HTML_PLP_2.dlg	HTL	-9.64	93	-9.64	93	-2.38	93	-2.38	93	-3.61	15	-2.9	-6.43	26	1	9
Q9HD40_1_501_3hl2_pdb_HTML_PLP_2.dlg	HTL	-13.63	59	-13.63	59	-5.76	59	-5.76	59	-5.89	78	-4.81	-7.0	31	1	16
Q16773_1_422_4wp0_pdb_HTML_PLP_2.dlg	HTL	-13.35	44	-13.35	44	-5.86	44	-5.86	44	-6.67	98	-5.36	-6.67	98	1	89
O15382_28_392_1kt8_pdb_HTML_PLP_2.dlg	HTL	-14.81	10	-14.81	10	-6.26	10	-6.26	10	-6.72	17	-5.28	-6.72	17	1	79
Q16773_4_422_4wp0.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-14.36	16	-14.36	16	-6.72	16	-6.72	16	-7.11	68	-5.52	-7.11	68	1	84
P20711_1_480_3rbl_pdb_HTML_PLP_1.dlg	HTL	-10.36	44	-10.36	44	-3.63	44	-3.63	44	-3.94	56	-2.77	-6.55	73	1	20
Q4AC99_168_554_3ath.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.6	51	-9.6	51	-3.3	51	-3.3	51	-4.8	9	-3.51	-5.63	72	1	20
Q05329_88_584_2okk.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.5	66	-11.5	66	-3.94	66	-3.94	66	-4.26	18	-3.43	-6.18	12	1	27
Q9Y697_67_457_5kz5_pdb_HTML_PLP_8.dlg
Q8N5Z0_1_425_5efs_pdb_HTML_PLP_2.dlg	HTL	-14.8	95	-14.13	12	-6.25	95	-5.62	12	-5.82	6	-4.99	-7.59	88	2	47
P06737_2_847_3dd1_pdb_HTML_PLP_1.dlg	HTL	-12.31	94	-11.36	51	-4.66	94	-7.34	51	-7.42	85	-6.23	-7.57	60	4	31
Q16773_1_422_4wlj_pdb_HTML_PLP_1.dlg	HTL	-15.36	21	-15.36	21	-7.41	21	-7.41	21	-7.76	42	-6.32	-7.76	42	1	65
P17174_2_413_3wzf_pdb_HTML_PLP_1.dlg	HTL	-13.56	42	-12.13	41	-5.11	42	-3.14	41	-4.46	14	-3.64	-5.84	44	5	23
P06737_24_832_3cej_pdb_HTML_PLP_1.dlg	HTL	-12.07	2	-12.07	2	-4.6	2	-4.6	2	-6.59	29	-5.55	-7.42	12	1	47
P20711_1_480_3rbf_pdb_HTML_PLP_2.dlg	HTL	-10.26	87	-9.76	48	-2.12	87	-3.16	48	-3.3	66	-2.58	-6.76	46	6	18
P21549_1_392_4cbr_pdb_HTML_PLP_2.dlg	HTL	-11.97	91	-11.97	91	-5.43	91	-5.43	91	-6.2	38	-4.78	-6.47	70	1	64
Q8N5Z0_1_425_5tf5_pdb_HTML_PLP_2.dlg	HTL	-13.45	71	-13.45	71	-5.17	71	-5.17	71	-5.34	20	-4.59	-5.34	20	1	86
O15382_28_392_5i5s_pdb_HTML_PLP_1.dlg	HTL	-14.62	66	-14.62	66	-6.2	66	-6.2	66	-6.8	11	-5.69	-6.8	11	1	59
Q96GA7_11_328_2rkb_pdb_HTML_PLP_2.dlg	HTL	-13.23	53	-12.63	36	-5.62	53	-5.28	36	-6.01	60	-5.27	-6.92	17	2	31
P04181_1_439_2oat_pdb_HTML_PLP_4.dlg	HTL	-11.7	11	-10.66	4	-6.38	11	-4.52	4	-5.49	70	-4.43	-6.57	95	3	42
Q9Y697_67_457_5kz5_pdb_HTML_PLP_3.dlg
Q16773_1_422_4wlh_pdb_HTML_PLP_2.dlg	HTL	-12.78	95	-12.78	95	-5.32	95	-5.32	95	-5.91	44	-4.83	-5.96	54	1	70
P32929_10_399_3cog.1.A_swissmodel_HTML_PLP_4.dlg	HTL	-7.15	18	-1.02	14	-5.02	18	-2.98	14	-3.71	83	-1.12	-6.81	66	6	16
O15382_28_392_5i5u_pdb_HTML_PLP_1.dlg	HTL	-14.6	79	-14.6	79	-6.25	79	-6.25	79	-6.77	80	-5.58	-8.41	2	1	60
P54687_1_386_2cog_pdb_HTML_PLP_1.dlg	HTL	-12.67	68	-12.67	68	-5.64	68	-5.64	68	-6.38	44	-5.11	-8.0	71	1	71
P21549_1_392_1h0c_pdb_HTML_PLP_2.dlg	HTL	-12.13	37	-12.13	37	-6.15	37	-6.15	37	-6.61	9	-5.68	-6.61	9	1	70
P11926_7_427_1d7k.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.34	21	-11.34	21	-5.84	21	-5.84	21	-5.86	99	-4.71	-7.6	16	1	32
Q8N5Z0_1_425_4ge4_pdb_HTML_PLP_2.dlg	HTL	-15.17	58	-15.17	58	-5.94	58	-5.94	58	-7.46	40	-5.56	-7.46	40	1	76
O15382_28_392_5i5y_pdb_HTML_PLP_1.dlg	HTL	-14.2	78	-14.2	78	-5.03	78	-5.03	78	-6.04	61	-4.7	-6.75	9	1	67
O15382_28_392_1ekp_pdb_HTML_PLP_2.dlg	HTL	-13.74	91	-13.74	91	-5.0	91	-5.0	91	-6.26	31	-4.94	-8.24	2	1	72
Q96QU6_55_475_1m7y.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.12	45	-12.12	45	-6.56	45	-6.56	45	-7.56	65	-6.28	-7.68	47	1	9
P11216_22_840_5iko.1.A_swissmodel_HTML_PLP_3.dlg	HTL	-12.4	16	-12.4	16	-5.67	16	-5.67	16	-6.09	47	-5.4	-7.21	51	1	31
P34896_11_480_1bj4_pdb_HTML_PLP_1.dlg	HTL	-9.11	20	-8.7	48	-4.28	20	-4.85	48	-5.06	59	-4.55	-6.45	30	8	12
P04181_1_439_2byl_pdb_HTML_PLP_1.dlg	HTL	-11.82	77	-11.82	77	-4.63	77	-4.63	77	-5.64	49	-4.41	-6.6	79	1	60
P0DN79_41_550_4l3v.1.A_swissmodel_HTML_PLP_1.dlg	HTL	1.19	100	1.71	34	2.41	100	-2.2	34	-3.38	97	2.21	-3.74	51	2	28
Q9HD40_1_501_4zdo_pdb_HTML_PLP_2.dlg	HTL	-13.98	77	-13.98	77	-5.84	77	-5.84	77	-7.09	9	-5.75	-7.57	21	1	31
P06737_1_847_1l5r_pdb_HTML_PLP_3.dlg	HTL	-12.26	90	-12.18	65	-5.94	90	-4.92	65	-6.04	39	-4.6	-8.07	28	3	22
P06737_1_847_1l7x_pdb_HTML_PLP_4.dlg	HTL	-12.9	54	-12.9	54	-7.22	54	-7.22	54	-7.22	54	-6.03	-7.3	25	1	55
O95470_62_568_4q6r_pdb_HTML_PLP_1.dlg	HTL	-13.36	3	-11.37	59	-4.03	3	-6.0	59	-6.28	82	-5.63	-7.04	56	5	25
P06737_2_847_1fc0_pdb_HTML_PLP_1.dlg	HTL	-14.16	33	-14.16	33	-3.12	33	-3.12	33	-3.12	33	-2.01	-5.88	29	1	35
Q16719_6_460_2hzp.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.67	100	-9.67	100	-3.79	100	-3.79	100	-4.17	22	-3.15	-6.91	80	1	28
P20711_1_383_1js6.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.26	83	-10.45	1	-3.36	83	-4.48	1	-4.48	1	-3.67	-6.16	42	5	13
P04181_1_439_2oat_pdb_HTML_PLP_3.dlg	HTL	-10.76	19	-10.76	19	-5.26	19	-5.26	19	-5.51	7	-4.63	-6.28	35	1	45
Q9Y600_1_493_2jis_pdb_HTML_PLP_1.dlg	HTL	-11.64	97	-11.64	97	-3.85	97	-3.85	97	-4.68	44	-4.25	-7.39	60	1	13
Q96EN8_35_495_5j8q.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.43	78	-9.1	97	-3.52	78	-3.19	97	-3.87	76	-3.3	-6.34	41	3	21
P11926_1_461_5bwa_pdb_HTML_PLP_1.dlg	HTL	-13.13	27	-13.13	27	-5.86	27	-5.86	27	-6.07	8	-5.47	-6.54	11	1	23
P06737_24_832_3ceh_pdb_HTML_PLP_1.dlg	HTL	-12.0	45	-11.09	2	-4.61	45	-6.38	2	-6.54	41	-5.51	-7.28	11	3	30
O94903_12_248_1ct5.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.43	47	-9.43	47	-4.2	47	-4.2	47	-4.79	8	-3.85	-5.91	72	1	20
P06737_6_839_1fa9.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.06	79	-11.85	13	-6.59	79	-6.48	13	-6.9	38	-5.18	-6.9	38	3	39
Q9HD40_1_501_4zdo_pdb_HTML_PLP_4.dlg	HTL	-14.42	21	-14.42	21	-6.17	21	-6.17	21	-6.86	43	-5.66	-8.73	81	1	33
P34897_43_504_4pvf.1.A_swissmodel_HTML_PLP_4.dlg	HTL	-10.22	85	-9.43	55	-4.37	85	-5.23	55	-6.61	28	-5.53	-6.61	28	2	33
O15270_145_538_1fc4.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-3.38	65	0.07	9	-0.84	65	-0.59	9	-0.59	9	3.18	-4.29	63	3	22
P04181_1_439_2oat_pdb_HTML_PLP_1.dlg	HTL	-11.71	23	-10.99	43	-6.47	23	-5.27	43	-5.65	18	-4.64	-6.92	60	2	52
O15382_28_392_2hg8_pdb_HTML_PLP_1.dlg	HTL	-15.41	16	-15.41	16	-5.55	16	-5.55	16	-6.44	74	-5.07	-7.8	70	1	86
Q8IYQ7_1kl7.1.A_227_740_HTML_PLP_1.dlg	HTL	-11.28	48	-11.28	48	-4.82	48	-4.82	48	-5.47	37	-4.45	-5.91	1	1	47
O15382_28_392_2hgw_pdb_HTML_PLP_2.dlg	HTL	-14.33	64	-14.33	64	-5.71	64	-5.71	64	-6.44	25	-5.28	-7.75	56	1	77
Q9Y697_67_457_5kz5_pdb_HTML_PLP_1.dlg
P21549_1_392_4cbr_pdb_HTML_PLP_1.dlg	HTL	-11.27	85	-11.27	85	-5.92	85	-5.92	85	-6.13	96	-4.85	-6.13	96	1	60
P20711_1_480_3rbf.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-10.33	4	-9.9	56	-3.96	4	-3.06	56	-3.59	54	-3.0	-5.72	41	2	11
Q9BYV1_52_496_5g4i.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.68	69	-9.68	69	-2.08	69	-2.08	69	-3.24	51	-2.33	-6.04	60	1	10
Q4AC99_168_554_3ath.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.67	43	-10.67	43	-3.71	43	-3.71	43	-4.01	8	-3.34	-6.97	39	1	21
P06737_1_847_1l5s_pdb_HTML_PLP_1.dlg	HTL	-12.42	53	-12.42	53	-7.22	53	-7.22	53	-7.85	31	-6.48	-7.85	31	1	29
P22557_194_547_1fc4.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-14.1	87	-14.1	87	-6.67	87	-6.67	87	-6.78	94	-5.19	-7.0	85	1	82
P20711_1_480_3rbl_pdb_HTML_PLP_2.dlg	HTL	-10.68	16	-10.52	12	-2.82	16	-4.26	12	-5.44	8	-4.32	-6.66	5	2	24
Q9GZT4_3_329_3l6r.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.05	80	-12.05	80	-6.76	80	-6.76	80	-7.59	73	-5.05	-7.59	73	1	15
P20711_1_480_3rch_pdb_HTML_PLP_1.dlg	HTL	-9.04	98	-9.04	98	-5.25	98	-5.25	98	-6.01	44	-4.88	-6.11	19	1	21
P06737_2_847_2ati_pdb_HTML_PLP_1.dlg	HTL	-12.15	27	-12.15	27	-5.14	27	-5.14	27	-6.38	28	-5.4	-6.42	71	1	26
Q8N5Z0_1_425_5efs_pdb_HTML_PLP_1.dlg	HTL	-14.8	73	-14.2	37	-6.41	73	-5.8	37	-5.94	77	-5.12	-7.82	100	2	51
P06737_1_847_1l5r_pdb_HTML_PLP_2.dlg	HTL	-12.55	17	-12.55	17	-7.36	17	-7.36	17	-7.5	22	-6.2	-7.65	70	1	31
P06737_1_847_1l7x_pdb_HTML_PLP_1.dlg	HTL	-12.58	7	-12.58	7	-8.37	7	-8.37	7	-8.37	7	-6.3	-8.37	7	1	29
P17174_2_413_3wzf_pdb_HTML_PLP_2.dlg	HTL	-13.5	8	-13.5	8	-5.13	8	-5.13	8	-5.27	11	-4.26	-7.22	93	1	19
O14977_10_432_4zgz.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-7.57	20	-7.33	79	-2.89	20	-4.06	79	-4.26	60	-3.69	-4.81	58	2	17
O15382_28_392_1ekp_pdb_HTML_PLP_1.dlg	HTL	-13.47	8	-13.47	8	-4.99	8	-4.99	8	-6.11	95	-4.76	-8.72	10	1	68
Q86YJ6_1_470_1kl7.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.76	9	-11.76	9	-3.51	9	-3.51	9	-5.05	48	-3.88	-7.06	14	1	55
P04181_1_439_2oat_pdb_HTML_PLP_2.dlg	HTL	-11.37	74	-10.88	66	-5.8	74	-4.63	66	-5.16	59	-4.33	-6.57	81	2	45
P11926_1_461_2on3_pdb_HTML_PLP_2.dlg	HTL	-10.7	59	-10.7	59	-6.46	59	-6.46	59	-6.46	59	-5.73	-6.82	21	1	23
Q9HD40_1_501_3hl2_pdb_HTML_PLP_3.dlg	HTL	-13.22	62	-13.22	62	-5.86	62	-5.86	62	-7.05	100	-5.61	-7.33	40	1	38
P13196_189_573_3hqt.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.89	3	-10.89	3	-6.59	3	-6.59	3	-8.1	17	-5.38	-8.1	17	1	29
O15382_28_392_5i5v_pdb_HTML_PLP_2.dlg	HTL	-14.35	47	-14.35	47	-5.49	47	-5.49	47	-6.17	92	-4.96	-6.17	92	1	41
O15382_28_392_5bww_pdb_HTML_PLP_2.dlg	HTL	-14.62	45	-14.62	45	-5.75	45	-5.75	45	-6.79	28	-5.53	-7.22	19	1	69
Q6ZQY3_35_521_2jis.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.23	9	-10.23	9	-4.3	9	-4.3	9	-4.7	19	-3.58	-6.27	28	1	43
Q8N5Z0_1_425_4ge9_pdb_HTML_PLP_1.dlg	HTL	-14.44	61	-14.44	61	-5.66	61	-5.66	61	-6.6	42	-5.42	-7.23	76	1	58
Q9Y697_67_457_5kz5_pdb_HTML_PLP_7.dlg
Q9HD40_1_501_4zdo_pdb_HTML_PLP_3.dlg	HTL	-12.19	32	-12.19	32	-5.39	32	-5.39	32	-6.73	47	-5.57	-7.39	18	1	36
P00505_30_430_5ax8_pdb_HTML_PLP_2.dlg	HTL	-14.83	100	-14.79	40	-7.32	100	-5.51	40	-5.51	40	-4.48	-8.3	10	2	32
P13196_240_598_3tqx.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.35	80	-11.16	9	-4.79	80	-5.6	9	-6.19	30	-5.41	-6.86	79	2	14
P21549_1_392_4i8a_pdb_HTML_PLP_2.dlg	HTL	-9.75	12	-4.46	49	-5.03	12	-2.77	49	-5.34	25	-3.46	-5.65	7	4	20
P06737_2_847_3ddw_pdb_HTML_PLP_1.dlg	HTL	-12.25	20	-11.32	100	-5.12	20	-6.73	100	-8.11	63	-6.01	-8.11	63	5	23
Q9BYV1_65_508_5g4i.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.71	14	-9.13	36	-4.13	14	-5.05	36	-5.05	36	-4.29	-5.67	46	5	17
P21549_1_392_4i8a_pdb_HTML_PLP_1.dlg	HTL	-7.94	79	-6.05	99	-6.18	79	-3.57	99	-4.21	78	-2.0	-6.26	45	2	17
Q05329_88_584_2okk_pdb_HTML_PLP_1.dlg	HTL	-12.33	49	-12.33	49	-3.93	49	-3.93	49	-4.44	83	-3.59	-5.85	92	1	41
Q99259_90_594_3vp6_pdb_HTML_PLP_2.dlg	HTL	-13.86	52	-13.86	52	-5.87	52	-5.87	52	-6.16	37	-4.98	-7.64	65	1	32
O15382_28_392_5i5x_pdb_HTML_PLP_2.dlg	HTL	-15.26	22	-15.26	22	-5.48	22	-5.48	22	-6.38	65	-5.13	-6.38	65	1	80
P06737_1_847_1l5s_pdb_HTML_PLP_4.dlg	HTL	-12.39	55	-12.39	55	-6.97	55	-6.97	55	-7.83	94	-6.66	-7.83	94	1	33
O15382_28_392_5i5u_pdb_HTML_PLP_2.dlg	HTL	-14.91	18	-14.91	18	-6.08	18	-6.08	18	-6.9	15	-5.53	-7.54	30	1	79
Q16773_1_422_1w7n_pdb_HTML_PLP_2.dlg	HTL	-15.64	85	-15.64	85	-5.55	85	-5.55	85	-6.03	37	-4.96	-6.03	37	1	92
P34897_43_504_4pvf.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.86	60	-9.72	23	-4.13	60	-5.56	23	-5.94	49	-5.07	-6.49	53	2	23
Q99259_90_594_3vp6_pdb_HTML_PLP_1.dlg	HTL	-12.56	78	-12.56	78	-3.46	78	-3.46	78	-4.12	2	-3.25	-5.07	24	1	31
P24298_19_495_3tcm.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-7.78	62	-7.04	47	-3.08	62	-4.98	47	-6.82	23	-3.62	-6.82	23	2	53
P21549_1_388_2yob_pdb_HTML_PLP_1.dlg	HTL	-12.52	50	-12.52	50	-5.89	50	-5.89	50	-6.21	36	-5.22	-7.59	84	1	67
Q9GZT4_1_340_3l6b_pdb_HTML_PLP_1.dlg	HTL	-11.69	19	-10.34	3	-6.61	19	-3.07	3	-4.54	63	-2.14	-7.64	21	4	21
Q8N5Z0_1_425_4gdy_pdb_HTML_PLP_2.dlg	HTL	-14.08	94	-14.08	94	-5.66	94	-5.66	94	-5.98	57	-5.01	-6.93	48	1	85
P04181_1_439_2byj_pdb_HTML_PLP_1.dlg	HTL	-11.43	81	-11.43	81	-5.85	81	-5.85	81	-6.11	38	-5.44	-6.11	38	1	27
O15382_28_392_2a1h_pdb_HTML_PLP_1.dlg	HTL	-14.61	83	-14.61	83	-5.44	83	-5.44	83	-6.12	97	-4.84	-7.55	76	1	58
P06737_2_847_3dds_pdb_HTML_PLP_1.dlg	HTL	-12.6	75	-12.6	75	-6.8	75	-6.8	75	-7.84	4	-5.94	-7.84	4	1	45
Q16773_1_422_3fvu_pdb_HTML_PLP_1.dlg	HTL	-13.47	10	-13.18	1	-7.25	10	-6.03	1	-6.62	97	-5.82	-7.94	45	2	20
P04181_36_439_2byj.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.8	30	-11.8	30	-6.2	30	-6.2	30	-6.21	71	-5.34	-6.62	77	1	35
P06737_1_847_1l5q_pdb_HTML_PLP_1.dlg	HTL	-12.47	13	-12.47	13	-6.9	13	-6.9	13	-7.87	31	-6.36	-7.87	31	1	42
P06737_1_847_2zb2_pdb_HTML_PLP_2.dlg	HTL	-12.84	2	-12.84	2	-5.49	2	-5.49	2	-6.74	58	-5.4	-7.03	57	1	42
Q96GA7_11_328_2rkb_pdb_HTML_PLP_1.dlg	HTL	-13.39	4	-13.39	4	-5.36	4	-5.36	4	-6.01	81	-5.26	-6.55	57	1	36
