dlg file	ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	LCaaB (kcal/mol)	Run	LCaaM (kcal/mol)	BB (kcal/mol)	Run	LC	Num in LC
Q9GZT4_1_340_3l6r_pdb_HIS_PLP_1.dlg	HIS	-10.78	39	-10.61	19	-5.22	39	-5.39	19	-5.78	23	-5.41	-5.78	23	3	47
Q8N5Z0_1_425_5efs_pdb_HIS_PLP_2.dlg	HIS	-13.7	62	-13.7	62	-4.18	62	-4.18	62	-5.25	66	-4.14	-5.25	66	1	94
Q9HD40_1_501_3hl2_pdb_HIS_PLP_2.dlg	HIS	-13.37	82	-13.15	79	-6.15	82	-5.41	79	-6.03	76	-5.31	-7.25	20	2	24
P06737_2_847_3ddw_pdb_HIS_PLP_1.dlg	HIS	-12.91	20	-12.91	20	-4.66	20	-4.66	20	-4.78	88	-4.24	-6.22	6	1	25
Q6ZQY3_35_521_2jis.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.16	15	-10.16	15	-5.15	15	-5.15	15	-5.52	89	-5.1	-5.65	37	1	21
P11216_22_840_5iko.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.95	92	-11.95	92	-3.54	92	-3.54	92	-4.64	37	-3.78	-5.46	79	1	26
P17174_2_413_3wzf_pdb_HIS_PLP_1.dlg	HIS	-12.35	87	-11.69	98	-4.14	87	-3.7	98	-4.06	42	-3.25	-8.04	68	4	30
P21549_1_392_4cbr_pdb_HIS_PLP_2.dlg	HIS	-11.78	33	-11.78	33	-4.49	33	-4.49	33	-5.59	39	-4.71	-7.73	25	1	33
Q9HD40_19_462_4zdl.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-15.23	28	-15.23	28	-5.96	28	-5.96	28	-6.34	85	-5.85	-7.04	25	1	21
P06737_2_847_1fc0_pdb_HIS_PLP_2.dlg	HIS	-12.53	3	-12.53	3	-4.77	3	-4.77	3	-5.41	99	-4.84	-6.69	41	1	20
Q8N5Z0_1_425_2xh1_pdb_HIS_PLP_1.dlg	HIS	-13.09	97	-13.09	97	-4.19	97	-4.19	97	-4.54	92	-3.84	-7.09	31	1	47
Q9Y600_1_493_2jis_pdb_HIS_PLP_2.dlg	HIS	-10.98	5	-10.98	5	-5.56	5	-5.56	5	-5.65	37	-5.17	-5.77	57	1	36
P32929_1_402_3cog_pdb_HIS_PLP_1.dlg	HIS	-11.38	100	-11.38	100	-5.63	100	-5.63	100	-5.9	95	-3.83	-5.9	95	1	49
O15382_28_392_5bwv_pdb_HIS_PLP_2.dlg	HIS	-14.44	15	-14.26	31	-6.67	15	-7.41	31	-7.89	3	-6.94	-7.89	3	2	42
O75600_24_417_2jg2.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.27	51	-9.82	32	-5.11	51	-3.66	32	-4.22	40	-3.69	-5.34	57	3	29
O75600_24_417_2jg2.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.45	6	-10.45	6	-5.19	6	-5.19	6	-5.2	50	-4.85	-5.2	50	1	30
P06737_6_839_1fa9.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-12.72	63	-12.72	63	-3.92	63	-3.92	63	-4.52	20	-4.08	-5.88	28	1	41
P20132_4_322_1p5j.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-14.49	42	-14.49	42	-5.99	42	-5.99	42	-6.08	32	-5.63	-6.6	33	1	49
Q9GZT4_1_340_3l6b_pdb_HIS_PLP_1.dlg	HIS	-13.59	49	-13.59	49	-6.13	49	-6.13	49	-6.5	67	-6.04	-6.56	15	1	58
P11926_1_461_2oo0_pdb_HIS_PLP_1.dlg	HIS	-11.39	34	-10.48	63	-4.34	34	-3.64	63	-4.18	46	-3.38	-6.45	43	3	37
O15382_28_392_1ekp_pdb_HIS_PLP_1.dlg	HIS	-13.6	51	-13.6	51	-4.69	51	-4.69	51	-5.09	46	-4.73	-7.83	21	1	27
Q8TD30_49_523_3ihj_pdb_HIS_PLP_2.dlg	HIS	-11.56	40	-10.62	80	-6.69	40	-4.1	80	-4.73	63	-3.87	-6.83	62	2	24
P06737_1_847_1l7x_pdb_HIS_PLP_2.dlg	HIS	-12.25	8	-11.99	58	-4.61	8	-4.97	58	-5.73	80	-5.42	-6.49	81	2	24
P04181_1_439_2byl_pdb_HIS_PLP_2.dlg	HIS	-9.2	69	-8.86	23	-4.46	69	-2.78	23	-3.05	94	-2.51	-4.9	62	3	18
Q16773_3_421_4ge9.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-6.73	1	-6.73	1	-2.59	1	-2.59	1	-2.64	40	-1.92	-4.46	53	1	11
Q8TBG4_7_438_4ysn.1.A_swissmodel_HIS_PLP_4.dlg	HIS	-7.65	70	-7.65	70	-4.32	70	-4.32	70	-4.67	9	-3.01	-5.57	36	1	43
P06737_1_847_1em6_pdb_HIS_PLP_2.dlg	HIS	-12.12	44	-12.12	44	-5.16	44	-5.16	44	-5.37	55	-4.64	-6.39	20	1	27
P22557_151_541_2bwp.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-8.97	12	-8.97	12	-4.43	12	-4.43	12	-5.57	71	-4.36	-5.57	71	1	53
Q8N5Z0_1_425_2r2n_pdb_HIS_PLP_1.dlg	HIS	-14.72	50	-14.72	50	-4.39	50	-4.39	50	-4.86	20	-4.14	-8.2	58	1	41
Q8TBG4_7_438_4ysn.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-5.83	30	-5.78	62	-0.85	30	-3.02	62	-3.02	62	-0.42	-4.79	5	2	23
P20132_1_328_4h27_pdb_HIS_PLP_1.dlg	HIS	-11.0	10	-9.59	42	-4.74	10	-3.26	42	-3.77	83	-3.12	-6.1	2	9	17
P04181_1_439_2oat_pdb_HIS_PLP_4.dlg	HIS	-10.79	33	-10.79	33	-5.19	33	-5.19	33	-6.22	65	-5.34	-6.22	65	1	25
Q6YP21_41_450_3e2y.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-16.22	55	-16.22	55	-6.12	55	-6.12	55	-6.66	63	-5.34	-7.33	85	1	69
P17174_14_412_3ii0_pdb_HIS_PLP_1.dlg	HIS	-16.24	57	-16.24	57	-5.74	57	-5.74	57	-6.65	71	-5.26	-6.65	71	1	48
Q96I15_8_445_3gzc_pdb_HIS_PLP_2.dlg	HIS	-9.27	90	-8.33	27	-4.26	90	-1.4	27	-2.21	32	-1.53	-5.45	29	4	36
Q9BYV1_65_508_5g4i.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-9.71	31	-9.2	11	-3.22	31	-3.19	11	-4.63	7	-3.71	-4.63	7	3	38
Q8N5Z0_1_425_5tf5_pdb_HIS_PLP_1.dlg	HIS	-13.25	36	-13.1	55	-3.86	36	-4.79	55	-5.64	87	-4.85	-6.03	92	2	30
P32929_1_402_2nmp_pdb_HIS_PLP_2.dlg	HIS	-9.12	55	-9.11	39	-3.3	55	-3.8	39	-4.05	33	-3.66	-4.66	22	2	16
Q9Y697_67_457_5kz5_pdb_HIS_PLP_10.dlg
O15382_28_392_5hne_pdb_HIS_PLP_1.dlg	HIS	-13.72	92	-13.72	92	-4.88	92	-4.88	92	-5.34	77	-4.63	-8.11	63	1	40
P17735_51_442_4ge9.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.3	52	-10.3	52	-3.88	52	-3.88	52	-3.99	51	-3.22	-6.44	13	1	28
P11217_13_837_3zcp.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-12.61	81	-12.61	81	-5.39	81	-5.39	81	-5.79	11	-5.37	-5.97	66	1	44
P06737_2_847_1xoi_pdb_HIS_PLP_2.dlg	HIS	-13.26	35	-13.26	35	-5.72	35	-5.72	35	-5.72	35	-4.93	-6.83	48	1	32
Q8IUZ5_10_438_5g4i.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-12.63	11	-12.63	11	-5.72	11	-5.72	11	-5.91	8	-5.34	-7.47	20	1	15
Q16773_1_422_4wlj_pdb_HIS_PLP_2.dlg	HIS	-14.67	34	-14.67	34	-5.4	34	-5.4	34	-5.89	63	-5.17	-7.16	86	1	93
P32929_1_405_3elp_pdb_HIS_PLP_3.dlg	HIS	-11.02	8	-10.69	26	-4.49	8	-4.29	26	-4.6	31	-4.2	-6.06	46	2	20
O15382_28_392_2hgx_pdb_HIS_PLP_2.dlg	HIS	-14.18	92	-14.18	92	-4.97	92	-4.97	92	-5.46	21	-4.91	-8.13	17	1	29
Q8NHS2_5_399_3wzf.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.15	64	-10.15	64	-3.98	64	-3.98	64	-4.87	45	-3.81	-4.87	45	1	16
Q8N5Z0_1_425_4geb_pdb_HIS_PLP_2.dlg	HIS	-14.93	62	-14.93	62	-5.38	62	-5.38	62	-5.6	72	-4.74	-8.2	81	1	68
O95470_111_553_4q6r.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-12.5	81	-12.5	81	-5.57	81	-5.57	81	-6.21	50	-5.4	-6.21	50	1	48
Q05329_88_584_2okk.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.04	13	-10.04	13	-2.47	13	-2.47	13	-2.75	3	-2.32	-5.92	38	1	27
Q9Y600_7_493_2jis.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.61	9	-10.59	64	-4.23	9	-5.29	64	-5.38	18	-4.77	-6.14	88	2	28
Q16773_4_422_4wp0.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-13.51	50	-13.51	50	-5.75	50	-5.75	50	-6.1	96	-4.62	-6.66	52	1	93
P21549_1_392_1j04_pdb_HIS_PLP_2.dlg	HIS	-12.88	86	-12.88	86	-6.14	86	-6.14	86	-6.27	10	-5.65	-6.62	39	1	48
Q8N5Z0_1_425_3dc1_pdb_HIS_PLP_2.dlg	HIS	-12.05	90	-10.18	19	-4.43	90	-2.83	19	-3.44	63	-2.99	-5.82	31	6	34
Q16773_1_422_3fvu_pdb_HIS_PLP_2.dlg	HIS	-13.17	26	-13.17	26	-5.27	26	-5.27	26	-5.68	76	-5.29	-7.38	64	1	40
P32929_10_399_3cog.1.A_swissmodel_HIS_PLP_3.dlg	HIS	-9.8	41	-9.8	41	-4.75	41	-4.75	41	-4.87	72	-2.93	-6.66	85	1	38
O15382_28_392_5i60_pdb_HIS_PLP_1.dlg	HIS	-14.04	32	-14.04	32	-7.71	32	-7.71	32	-8.33	36	-7.71	-8.33	36	1	32
Q8N5Z0_2_425_2vgz_pdb_HIS_PLP_2.dlg	HIS	-13.47	44	-13.47	44	-5.14	44	-5.14	44	-5.33	91	-4.24	-6.77	36	1	82
P04181_1_439_2oat_pdb_HIS_PLP_3.dlg	HIS	-10.18	62	-9.11	24	-4.77	62	-3.46	24	-4.66	35	-4.19	-5.25	4	6	35
P04181_36_439_2byj.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.49	35	-9.7	74	-4.65	35	-3.76	74	-4.21	2	-3.73	-6.04	86	4	20
Q9HD40_1_501_4zdo_pdb_HIS_PLP_4.dlg	HIS	-12.75	24	-12.75	24	-4.56	24	-4.56	24	-5.62	8	-4.74	-6.64	54	1	50
O15382_28_392_2hg8_pdb_HIS_PLP_1.dlg	HIS	-14.7	1	-14.7	1	-5.93	1	-5.93	1	-6.05	7	-5.15	-7.69	16	1	34
Q96I15_29_444_3gzc.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.79	51	-10.09	76	-5.53	51	-5.09	76	-5.45	86	-4.78	-5.54	82	2	42
P20711_1_480_3rch_pdb_HIS_PLP_2.dlg	HIS	-10.85	15	-9.56	51	-4.05	15	-3.22	51	-3.22	51	-2.76	-6.35	50	8	12
Q05329_168_585_4obv.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.06	95	-11.06	95	-3.53	95	-3.53	95	-3.8	52	-3.1	-6.27	70	1	43
O15382_28_392_2hgw_pdb_HIS_PLP_2.dlg	HIS	-14.27	23	-14.27	23	-4.89	23	-4.89	23	-5.7	74	-4.87	-8.23	4	1	35
Q9NUV7_155_530_2x8u.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.37	80	-10.79	85	-5.67	80	-4.25	85	-5.42	43	-4.56	-5.74	57	3	52
Q9Y600_7_493_2jis.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.78	12	-9.5	5	-5.06	12	-2.29	5	-2.86	37	-2.43	-5.89	39	9	22
Q8N5Z0_1_425_4gdy_pdb_HIS_PLP_1.dlg	HIS	-13.36	54	-13.36	54	-3.86	54	-3.86	54	-4.39	6	-3.95	-7.93	57	1	62
P11926_1_461_2on3_pdb_HIS_PLP_1.dlg	HIS	-10.75	66	-10.75	66	-3.94	66	-3.94	66	-4.25	57	-3.34	-5.84	44	1	28
P11926_2_421_4zgy_pdb_HIS_PLP_1.dlg	HIS	-11.28	27	-9.28	26	-4.46	27	-4.55	26	-4.55	26	-4.05	-6.65	18	14	15
Q9Y697_67_457_5kz5_pdb_HIS_PLP_4.dlg
Q96QU6_55_475_1m7y.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.92	77	-9.46	26	-5.92	77	-3.66	26	-4.26	56	-3.57	-6.1	80	7	23
Q8N5Z0_1_425_5eun_pdb_HIS_PLP_1.dlg	HIS	-12.07	10	-12.07	10	-2.99	10	-2.99	10	-3.73	27	-2.69	-5.94	55	1	64
O15382_28_392_5i5w_pdb_HIS_PLP_2.dlg	HIS	-14.36	2	-14.36	2	-5.38	2	-5.38	2	-6.57	48	-4.9	-8.23	23	1	35
Q9HD40_1_501_4zdp_pdb_HIS_PLP_3.dlg	HIS	-12.69	6	-12.69	6	-6.0	6	-6.0	6	-6.14	47	-5.64	-6.21	56	1	27
O15382_28_392_5i5v_pdb_HIS_PLP_1.dlg	HIS	-13.95	98	-13.84	33	-4.65	98	-7.47	33	-8.04	39	-7.35	-8.04	39	2	33
O95470_62_568_4q6r_pdb_HIS_PLP_2.dlg	HIS	-12.82	73	-12.82	73	-5.42	73	-5.42	73	-6.22	82	-5.58	-6.39	35	1	36
O15382_28_392_5bwv_pdb_HIS_PLP_1.dlg	HIS	-14.99	50	-14.99	50	-5.62	50	-5.62	50	-6.75	53	-5.5	-8.14	87	1	43
P06737_6_839_1fa9.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-12.47	39	-12.47	39	-4.21	39	-4.21	39	-4.92	21	-4.35	-5.71	53	1	47
Q9Y697_67_457_5kz5_pdb_HIS_PLP_5.dlg
P13196_189_573_3hqt.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-9.63	77	-9.63	77	-3.75	77	-3.75	77	-3.84	86	-3.16	-6.47	93	1	60
Q8N5Z0_1_425_4geb_pdb_HIS_PLP_1.dlg	HIS	-14.45	41	-14.45	41	-5.19	41	-5.19	41	-5.19	41	-4.46	-7.95	68	1	37
Q16773_1_422_1w7m_pdb_HIS_PLP_2.dlg	HIS	-13.16	15	-13.16	15	-5.3	15	-5.3	15	-5.66	64	-5.11	-7.36	26	1	83
P06737_2_847_2ati_pdb_HIS_PLP_2.dlg	HIS	-12.0	72	-10.78	9	-3.95	72	-4.98	9	-6.14	51	-5.12	-6.14	51	5	32
O15270_145_538_1fc4.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-7.07	86	-3.21	28	-4.04	86	-4.76	28	-4.99	97	-4.11	-4.99	97	4	26
P06737_24_832_3cem_pdb_HIS_PLP_2.dlg	HIS	-13.15	74	-12.62	20	-4.48	74	-6.17	20	-6.17	20	-5.46	-6.17	20	2	42
P06737_2_847_3dds_pdb_HIS_PLP_1.dlg	HIS	-12.19	50	-11.67	47	-4.34	50	-5.07	47	-5.74	79	-5.27	-5.82	58	2	20
Q99259_90_594_3vp6_pdb_HIS_PLP_1.dlg	HIS	-10.95	67	-10.51	82	-3.61	67	-3.08	82	-3.29	68	-2.63	-6.62	14	3	30
P13196_240_598_3tqx.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.73	96	-9.37	10	-3.79	96	-2.45	10	-3.62	11	-2.77	-5.92	69	8	22
P34897_43_504_4pvf.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.23	72	-10.23	72	-4.26	72	-4.26	72	-4.35	73	-3.52	-5.66	37	1	44
Q8IYQ7_1kl7.1.A_227_740_HIS_PLP_2.dlg	HIS	-10.76	8	-10.76	8	-4.05	8	-4.05	8	-4.17	10	-3.54	-6.52	17	1	60
P0DN79_43_545_4pcu.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.71	71	-10.71	71	-3.6	71	-3.6	71	-3.96	46	-3.58	-5.7	5	1	46
P21549_1_392_1h0c_pdb_HIS_PLP_1.dlg	HIS	-11.28	17	-11.28	17	-6.05	17	-6.05	17	-6.28	66	-5.33	-6.28	66	1	32
Q16719_6_460_2hzp.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-8.62	88	-8.15	2	-3.67	88	-2.12	2	-2.23	93	-1.87	-4.69	14	2	27
P34897_17_504_3ou5_pdb_HIS_PLP_2.dlg	HIS	-8.96	63	-8.96	63	-3.93	63	-3.93	63	-3.95	80	-3.42	-4.34	52	1	10
P06737_1_847_2zb2_pdb_HIS_PLP_1.dlg	HIS	-10.83	13	-10.83	13	-3.59	13	-3.59	13	-3.94	2	-3.45	-5.59	47	1	34
P11926_1_461_5bwa_pdb_HIS_PLP_1.dlg	HIS	-12.1	2	-12.1	2	-4.93	2	-4.93	2	-5.06	13	-4.58	-6.71	19	1	30
P11926_7_427_1d7k_pdb_HIS_PLP_2.dlg	HIS	-11.52	26	-10.78	47	-4.03	26	-6.7	47	-6.97	36	-6.39	-7.11	77	5	17
Q9BYV1_52_496_5g4i.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-8.73	94	-8.73	94	-2.18	94	-2.18	94	-3.22	10	-2.4	-4.24	73	1	15
P22557_194_547_1fc4.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-12.91	58	-12.91	58	-5.52	58	-5.52	58	-6.15	78	-5.37	-6.15	78	1	100
Q96QU6_63_482_1ynu.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-13.12	85	-13.12	85	-5.2	85	-5.2	85	-5.42	55	-4.05	-5.42	55	1	45
P32929_1_402_2nmp_pdb_HIS_PLP_4.dlg	HIS	-11.65	4	-7.02	87	-6.11	4	-5.8	87	-5.95	19	-5.01	-6.11	4	9	19
P21549_1_392_4cbr_pdb_HIS_PLP_1.dlg	HIS	-11.07	31	-11.07	31	-5.6	31	-5.6	31	-5.92	75	-5.24	-7.35	43	1	38
O75600_74_419_2x8u.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.91	67	-9.67	79	-5.22	67	-4.64	79	-4.73	82	-3.91	-5.42	16	3	31
P17735_41_444_3dyd.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.44	48	-10.11	89	-6.21	48	-4.48	89	-4.74	83	-4.34	-6.38	4	2	37
Q99259_93_594_2okj_pdb_HIS_PLP_2.dlg	HIS	-12.86	94	-12.86	94	-6.54	94	-6.54	94	-6.84	69	-6.38	-6.84	69	1	20
P80404_39_499_4y0d.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.8	84	-11.55	68	-5.57	84	-4.6	68	-5.21	69	-4.43	-5.93	62	2	37
Q8N5Z0_1_425_4ge4_pdb_HIS_PLP_1.dlg	HIS	-15.76	72	-15.76	72	-5.24	72	-5.24	72	-6.62	4	-5.28	-7.4	62	1	87
Q9HD40_1_501_4zdo_pdb_HIS_PLP_2.dlg	HIS	-12.56	87	-12.56	87	-4.89	87	-4.89	87	-5.57	12	-4.74	-6.87	30	1	35
P04181_1_439_2byl_pdb_HIS_PLP_1.dlg	HIS	-9.9	49	-9.9	49	-4.6	49	-4.6	49	-4.74	11	-3.52	-4.89	29	1	48
P20711_1_383_1js6.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.19	10	-9.75	75	-5.2	10	-2.93	75	-3.6	69	-3.07	-5.41	2	2	41
P32929_1_402_3cog_pdb_HIS_PLP_2.dlg	HIS	-8.49	2	-7.99	46	-4.86	2	-3.62	46	-3.73	82	-3.33	-5.71	79	7	12
P04181_1_439_2byj_pdb_HIS_PLP_2.dlg	HIS	-10.46	54	-10.15	7	-4.9	54	-4.68	7	-5.07	67	-4.61	-5.59	86	3	15
Q05329_88_584_2okk_pdb_HIS_PLP_2.dlg	HIS	-10.83	11	-10.6	2	-3.59	11	-3.31	2	-3.31	2	-2.51	-6.17	44	2	29
P00505_30_430_5ax8_pdb_HIS_PLP_1.dlg	HIS	-12.92	1	-11.46	27	-4.58	1	-3.9	27	-3.9	27	-3.22	-7.11	30	6	20
Q9HD40_19_462_4zdl.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-15.81	32	-15.81	32	-5.79	32	-5.79	32	-6.28	3	-5.73	-7.15	55	1	40
P06737_1_847_1l5r_pdb_HIS_PLP_3.dlg	HIS	-12.54	2	-12.54	2	-4.43	2	-4.43	2	-4.71	72	-4.05	-6.29	36	1	31
P06737_24_832_3cej_pdb_HIS_PLP_1.dlg	HIS	-11.59	35	-11.31	1	-5.02	35	-5.52	1	-5.75	32	-4.83	-6.08	96	2	20
O15382_28_392_5i5s_pdb_HIS_PLP_2.dlg	HIS	-14.23	39	-13.76	10	-7.18	39	-7.35	10	-7.75	52	-7.1	-7.75	52	2	30
O15382_28_392_5i5w_pdb_HIS_PLP_1.dlg	HIS	-13.92	84	-13.92	84	-5.72	84	-5.72	84	-5.87	65	-4.86	-7.57	2	1	43
P21549_1_392_4kxk_pdb_HIS_PLP_2.dlg	HIS	-7.87	13	-7.87	13	-4.33	13	-4.33	13	-4.33	13	-2.8	-4.56	35	1	31
Q8IYQ7_1kl7.1.A_227_740_HIS_PLP_1.dlg	HIS	-10.76	8	-10.76	8	-4.11	8	-4.11	8	-4.11	8	-3.42	-6.71	53	1	67
Q96I15_29_444_3gzc.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-8.99	50	-7.74	53	-3.3	50	-1.59	53	-1.8	28	-1.44	-5.43	33	6	25
P0DN79_43_545_4pcu.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-9.62	76	-8.9	79	-4.74	76	-4.86	79	-5.68	84	-4.85	-5.85	30	3	25
Q9GZT4_3_329_3l6r.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-13.58	62	-12.95	69	-6.13	62	-5.69	69	-6.2	24	-5.67	-6.2	24	2	53
O75600_41_418_3tqx.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.95	58	-10.95	58	-5.34	58	-5.34	58	-5.74	19	-5.39	-5.74	19	1	33
Q96I15_8_445_3gzd_pdb_HIS_PLP_2.dlg	HIS	-11.18	61	-9.38	76	-5.94	61	-1.91	76	-2.23	26	-1.73	-5.94	61	3	19
P06737_1_847_1l5q_pdb_HIS_PLP_4.dlg	HIS	-12.71	24	-11.76	69	-4.31	24	-5.1	69	-5.21	41	-4.33	-6.52	81	3	26
P21549_1_392_1h0c_pdb_HIS_PLP_2.dlg	HIS	-11.37	85	-11.37	85	-6.22	85	-6.22	85	-6.24	67	-5.42	-6.24	67	1	41
P04181_38_439_1gbn_pdb_HIS_PLP_4.dlg	HIS	-10.49	4	-9.99	9	-4.13	4	-3.96	9	-4.6	51	-3.71	-5.24	5	2	27
P04181_1_439_2byj_pdb_HIS_PLP_1.dlg	HIS	-10.49	74	-10.17	8	-5.01	74	-4.45	8	-4.7	31	-4.28	-5.72	38	2	14
P11216_22_840_5iko.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.87	25	-11.87	25	-4.5	25	-4.5	25	-5.08	95	-4.71	-5.76	67	1	27
P04181_38_439_1gbn_pdb_HIS_PLP_3.dlg	HIS	-10.66	78	-9.08	64	-4.14	78	-4.15	64	-5.08	68	-4.43	-5.66	41	12	18
P32929_1_402_2nmp_pdb_HIS_PLP_1.dlg	HIS	-12.92	64	-12.92	64	-5.8	64	-5.8	64	-5.91	52	-4.22	-5.91	52	1	46
P20711_1_480_3rbf_pdb_HIS_PLP_1.dlg	HIS	-10.64	48	-10.42	82	-4.49	48	-4.0	82	-4.0	82	-3.55	-6.08	31	2	22
P34897_22_504_4pvf_pdb_HIS_PLP_3.dlg	HIS	-11.36	100	-11.36	100	-5.14	100	-5.14	100	-6.0	64	-5.04	-6.39	76	1	44
O15382_28_392_1ekf_pdb_HIS_PLP_1.dlg	HIS	-14.15	91	-12.49	89	-4.84	91	-4.54	89	-4.88	47	-4.5	-8.1	4	3	23
Q9Y617_17_370_3e77.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.9	36	-10.67	14	-7.08	36	-4.33	14	-4.53	78	-4.26	-7.08	36	4	8
Q8N5Z0_1_425_3ue8_pdb_HIS_PLP_2.dlg	HIS	-12.54	13	-12.54	13	-4.63	13	-4.63	13	-4.88	45	-4.35	-5.84	41	1	78
P34896_8_483_1eji.1.D_swissmodel_HIS_PLP_4.dlg	HIS	-9.02	45	-8.58	78	-4.18	45	-4.31	78	-4.46	63	-3.89	-4.98	13	2	24
P19113_2_477_4e1o.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-12.79	83	-12.79	83	-5.14	83	-5.14	83	-5.55	64	-5.16	-5.55	64	1	55
P06737_1_847_1em6_pdb_HIS_PLP_1.dlg	HIS	-12.08	97	-12.08	97	-5.1	97	-5.1	97	-5.45	6	-4.34	-6.84	55	1	28
O15382_28_392_5bwx_pdb_HIS_PLP_2.dlg	HIS	-14.65	30	-14.65	30	-6.91	30	-6.91	30	-6.91	30	-4.97	-8.03	13	1	44
P34897_43_504_4pvf.1.A_swissmodel_HIS_PLP_3.dlg	HIS	-10.38	72	-10.38	72	-5.76	72	-5.76	72	-5.76	72	-5.15	-5.96	92	1	33
P21549_1_392_4kxk_pdb_HIS_PLP_1.dlg	HIS	-8.43	74	-4.72	14	-4.53	74	-3.6	14	-4.64	52	-3.68	-4.64	52	3	38
P20711_1_480_3rbl_pdb_HIS_PLP_2.dlg	HIS	-10.14	50	-10.14	50	-5.68	50	-5.68	50	-5.98	91	-5.62	-6.55	96	1	14
Q16773_1_422_1w7n_pdb_HIS_PLP_2.dlg	HIS	-15.55	35	-15.55	35	-5.14	35	-5.14	35	-5.4	14	-4.42	-7.39	52	1	87
Q9HD40_19_462_4zdl.1.A_swissmodel_HIS_PLP_3.dlg	HIS	-15.83	24	-15.83	24	-5.82	24	-5.82	24	-6.33	71	-5.78	-6.33	71	1	46
P17735_51_442_4ge9.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-9.7	42	-9.7	42	-3.73	42	-3.73	42	-4.03	61	-3.49	-6.24	92	1	36
P06737_1_847_1l7x_pdb_HIS_PLP_3.dlg	HIS	-12.65	88	-11.34	6	-4.39	88	-4.52	6	-5.17	36	-4.0	-5.74	25	3	22
O95470_111_553_4q6r.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-12.43	97	-12.43	97	-5.45	97	-5.45	97	-6.36	41	-5.45	-6.63	59	1	37
Q16773_1_422_1w7m_pdb_HIS_PLP_1.dlg	HIS	-13.12	19	-13.12	19	-5.33	19	-5.33	19	-5.68	99	-5.2	-6.92	6	1	84
Q9GZT4_1_340_3l6r_pdb_HIS_PLP_2.dlg	HIS	-10.75	34	-10.31	43	-5.27	34	-5.35	43	-5.81	78	-5.4	-5.81	78	3	44
O15382_28_392_1ekf_pdb_HIS_PLP_2.dlg	HIS	-14.3	70	-12.58	19	-5.16	70	-4.28	19	-4.71	60	-4.24	-8.1	59	5	31
O14977_2_437_4zgz_pdb_HIS_PLP_1.dlg	HIS	-6.57	98	-5.27	86	-1.69	98	-2.01	86	-2.12	53	-1.86	-4.39	34	23	16
