dlg file	ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	LCaaB (kcal/mol)	Run	LCaaM (kcal/mol)	BB (kcal/mol)	Run	LC	Num in LC
Q6P6M7_23_466_3bca_pdb_PLP_2.dlg	PLP	-9.94	96	-9.78	28	-10.69	96	-11.17	28	-11.19	29	-10.77	-11.19	29	2	46
P05202_30_430_3pd6_pdb_PLP_1.dlg	PLP	-11.07	31	-11.07	31	-11.91	31	-11.91	31	-12.04	45	-11.78	-12.04	45	1	56
Q91WT9-1_39_559_4l28.1.A_swissmodel_PLP_2.dlg	PLP	-8.39	82	-7.37	1	-9.39	82	-8.22	1	-8.84	74	-8.35	-9.42	81	4	53
P05202_30_430_3pdb_pdb_PLP_1.dlg	PLP	-10.09	57	-10.09	57	-10.9	57	-10.9	57	-10.92	43	-10.72	-10.92	43	1	37
O35423-1_23_412_3kgw.1.A_swissmodel_PLP_2.dlg	PLP	-8.64	49	-8.42	4	-9.38	49	-9.17	4	-9.24	19	-8.86	-9.66	71	2	30
Q3UEG6_63_509_6fyq.1.A_swissmodel_PLP_1.dlg	PLP	-6.89	95	-6.62	10	-7.57	95	-7.51	10	-7.59	18	-7.36	-7.91	37	3	38
Q80WP8-2_59_493_6enz.1.A_swissmodel_PLP_2.dlg	PLP	-8.89	64	-8.89	64	-9.9	64	-9.9	64	-10.12	40	-9.79	-10.12	40	1	100
Q71RI9-1_42_451_2zjg_pdb_PLP_1.dlg	PLP	-8.27	83	-8.27	83	-9.67	83	-9.67	83	-9.84	58	-9.57	-9.95	91	1	70
Q8VCN5_9_398_5tsu.1.C_swissmodel_PLP_3.dlg	PLP	-9.31	15	-9.31	15	-10.19	15	-10.19	15	-10.43	97	-10.01	-10.43	97	1	86
Q99K85_17_370_3e77.1.A_swissmodel_PLP_1.dlg	PLP	-8.98	22	-8.98	22	-9.97	22	-9.97	22	-10.34	2	-9.98	-10.34	2	1	63
Q8BG54_108_530_6hrh.1.B_swissmodel_PLP_2.dlg	PLP	-8.72	14	-8.72	14	-9.41	14	-9.41	14	-9.44	21	-9.16	-9.44	21	1	50
Q80WP8-2_68_523_2okj.1.A_swissmodel_PLP_1.dlg	PLP	-9.65	78	-9.65	78	-10.45	78	-10.45	78	-10.48	99	-10.31	-10.48	99	1	90
Q91WT9-2_40_543_4pcu.1.A_swissmodel_PLP_1.dlg	PLP	-7.74	50	-7.35	28	-8.44	50	-8.16	28	-8.17	98	-7.71	-8.54	89	3	74
P97363_115_554_5txr.1.A_swissmodel_PLP_1.dlg	PLP	-9.19	35	-9.19	35	-4.22	35	-4.22	35	-4.55	73	-4.17	-4.55	73	1	69
P05202_30_430_3hlm_pdb_PLP_1.dlg	PLP	-10.19	76	-10.11	49	-10.85	76	-10.85	49	-11.11	21	-10.5	-11.21	17	2	61
P05202_32_430_1ama.1.A_swissmodel_PLP_1.dlg	PLP	-10.66	73	-10.35	85	-11.41	73	-11.1	85	-11.68	3	-11.12	-11.68	3	3	53
P05202_30_430_3pdb_pdb_PLP_2.dlg	PLP	-10.62	17	-10.46	58	-11.41	17	-11.2	58	-11.22	48	-11.09	-11.41	17	2	63
Q80WP8-1_59_550_6enz_pdb_PLP_1.dlg	PLP	-7.83	23	-7.83	23	-9.27	23	-9.27	23	-9.27	23	-9.03	-9.27	23	1	56
O35484_11_417_1d7k.1.B_swissmodel_PLP_2.dlg	PLP	-4.26	42	-3.5	63	-5.14	42	-4.73	63	-4.73	63	-4.51	-5.18	15	9	22
Q6P6M7_23_467_3bc8_pdb_PLP_1.dlg	PLP	-10.19	16	-9.77	78	-11.66	16	-10.64	78	-10.64	78	-10.46	-11.66	16	3	25
Q8R1K4-2_26_438_5g4i.1.A_swissmodel_PLP_1.dlg	PLP	-8.27	18	-8.27	18	-9.62	18	-9.62	18	-9.69	66	-9.3	-9.69	66	1	40
Q3UX83-1_157_576_1m4n.1.A_swissmodel_PLP_1.dlg	PLP	-8.48	23	-8.17	66	-9.33	23	-8.99	66	-8.99	66	-8.55	-9.33	23	3	59
Q8VBT2_5_317_2o2j.1.B_swissmodel_PLP_1.dlg	PLP	-7.1	79	-7.1	79	-7.91	79	-7.91	79	-8.02	39	-7.84	-8.02	39	1	69
Q80WP8-1_59_550_6enz_pdb_PLP_2.dlg	PLP	-8.47	64	-8.47	64	-9.59	64	-9.59	64	-9.88	63	-9.56	-9.88	63	1	96
A2AIG8-2_42_459_4n0b.2.B_swissmodel_PLP_1.dlg	PLP	-8.55	91	-8.55	91	-10.03	91	-10.03	91	-10.05	100	-9.54	-10.05	100	1	69
P50431_9_478_1rvu.1.A_swissmodel_PLP_1.dlg	PLP	-6.31	98	-5.88	14	-7.31	98	-6.66	14	-6.79	32	-6.52	-7.58	85	3	31
Q71RI9-2_7_416_5veq.1.A_swissmodel_PLP_1.dlg	PLP	-10.21	96	-10.17	75	-11.13	96	-11.53	75	-11.53	75	-11.21	-11.53	75	2	63
Q14CH1_35_495_5j8q.1.A_swissmodel_PLP_2.dlg	PLP	-7.25	98	-7.25	98	-8.31	98	-8.31	98	-8.42	44	-7.92	-8.42	44	1	51
O35423-2_1_390_3kgw.1.A_swissmodel_PLP_2.dlg	PLP	-8.63	65	-8.43	9	-9.32	65	-9.17	9	-9.4	1	-8.86	-9.66	47	2	35
P00860_7_427_1d7k.1.A_swissmodel_PLP_1.dlg	PLP	-7.13	80	-6.64	21	-7.93	80	-7.91	21	-7.92	58	-7.4	-8.22	26	3	42
Q6P6M7_23_467_3bcb_pdb_PLP_4.dlg	PLP	-10.45	48	-10.45	48	-11.48	48	-11.48	48	-11.84	71	-11.35	-11.84	71	1	79
Q91WT9-2_40_543_4pcu.1.B_swissmodel_PLP_2.dlg	PLP	-8.41	68	-8.41	68	-9.29	68	-9.29	68	-9.39	81	-8.84	-9.39	81	1	45
P05202_30_430_3pd6_pdb_PLP_2.dlg	PLP	-10.32	99	-10.32	99	-10.97	99	-10.97	99	-10.97	99	-10.8	-11.01	53	1	44
Q9CZN7-1_43_503_5x3v.1.A_swissmodel_PLP_1.dlg	PLP	-6.02	93	-5.4	97	-6.84	93	-6.15	97	-6.15	97	-6.06	-6.9	47	2	27
Q6XPS7_39_398_1lw4.1.D_swissmodel_PLP_2.dlg	PLP	-8.35	51	-8.35	51	-9.65	51	-9.65	51	-9.65	51	-8.83	-9.65	51	1	96
Q8VBT2_1_325_1pwh.2.A_swissmodel_PLP_1.dlg	PLP	-9.06	16	-9.06	16	-9.92	16	-9.92	16	-10.26	53	-9.86	-10.26	53	1	69
Q3UX83-2_105_524_1m4n.1.A_swissmodel_PLP_1.dlg	PLP	-8.54	29	-8.1	47	-9.42	29	-8.9	47	-8.99	80	-8.52	-9.42	29	3	54
Q9WUB3_11_836_2pyd.1.A_swissmodel_PLP_2.dlg	PLP	-9.25	79	-9.02	100	-10.17	79	-10.56	100	-10.63	7	-9.79	-10.63	7	4	59
Q8QZR1_64_442_3pdx.1.A_swissmodel_PLP_1.dlg	PLP	-7.66	67	-7.66	67	-8.4	67	-8.4	67	-8.4	67	-8.09	-8.48	8	1	27
P29758_38_439_2can.1.A_swissmodel_PLP_2.dlg	PLP	-7.63	14	-7.19	10	-8.21	14	-7.92	10	-8.0	44	-7.86	-8.42	6	2	40
O35423-1_27_412_3kgx_pdb_PLP_1.dlg	PLP	-9.1	42	-9.1	42	-9.91	42	-9.91	42	-10.1	48	-9.76	-10.1	48	1	96
Q8R238_12_327_2rkb.1.A_swissmodel_PLP_1.dlg	PLP	-8.57	25	-7.6	13	-9.41	25	-8.47	13	-8.7	39	-8.32	-9.72	92	5	30
Q9QZX7-3_3_180_3hmk.1.A_swissmodel_PLP_1.dlg	PLP	-6.99	21	-6.43	34	-7.78	21	-7.33	34	-7.73	6	-7.38	-7.84	90	6	27
Q71RI9-1_42_451_5veq_pdb_PLP_4.dlg	PLP	-11.7	58	-11.7	58	-12.51	58	-12.51	58	-12.56	39	-12.36	-12.56	39	1	70
Q71RI9-1_42_451_5veq.1.A_swissmodel_PLP_2.dlg	PLP	-10.08	69	-10.08	69	-10.89	69	-10.89	69	-11.38	76	-11.14	-11.38	76	1	74
O35484_11_417_1d7k.1.B_swissmodel_PLP_1.dlg	PLP	-4.22	40	-3.83	26	-4.96	40	-4.68	26	-5.08	84	-4.54	-5.39	94	5	27
Q9DBE0_7_493_2jis.1.A_swissmodel_PLP_1.dlg	PLP	-8.39	7	-8.19	29	-8.99	7	-9.45	29	-9.47	91	-9.13	-9.47	91	2	70
Q91WT9-1_40_557_4pcu.1.A_swissmodel_PLP_1.dlg	PLP	-8.32	62	-8.32	62	-9.14	62	-9.14	62	-9.15	74	-8.9	-9.47	30	1	52
P05201_1_413_5tor.1.A_swissmodel_PLP_2.dlg	PLP	-9.75	94	-9.75	94	-10.64	94	-10.64	94	-10.64	94	-10.31	-10.64	94	1	63
Q91W43_57_1010_6i34.1.A_swissmodel_PLP_2.dlg	PLP	-7.69	23	-7.0	92	-8.48	23	-7.69	92	-7.82	55	-7.66	-8.48	23	2	75
P24288_21_385_2abj.1.A_swissmodel_PLP_1.dlg	PLP	-8.19	23	-7.61	8	-9.27	23	-8.27	8	-8.5	6	-8.23	-9.29	21	6	23
Q91WT9-1_40_557_4pcu.1.B_swissmodel_PLP_2.dlg	PLP	-7.62	3	-7.62	3	-8.46	3	-8.46	3	-8.65	47	-8.26	-8.65	47	1	85
Q91WT9-2_40_543_4pcu.1.B_swissmodel_PLP_1.dlg	PLP	-7.77	35	-7.35	91	-8.41	35	-8.14	91	-8.17	63	-7.7	-8.56	55	3	64
P61922-2_39_444_4y0h.1.A_swissmodel_PLP_1.dlg	PLP	-8.87	71	-8.87	71	-9.7	71	-9.7	71	-9.91	78	-9.62	-9.91	78	1	51
Q8BWU8_9_436_5g4i.1.A_swissmodel_PLP_2.dlg	PLP	-9.83	99	-9.71	90	-10.66	99	-10.58	90	-11.06	34	-10.66	-11.06	34	3	37
Q80WP8-1_59_550_6enz.1.A_swissmodel_PLP_2.dlg	PLP	-8.27	2	-8.27	2	-9.16	2	-9.16	2	-9.63	67	-9.22	-9.63	67	1	54
Q8CI94_11_836_2pyd.1.A_swissmodel_PLP_2.dlg	PLP	-9.33	20	-8.91	75	-10.16	20	-10.55	75	-10.56	12	-9.69	-10.56	12	3	51
Q14CH1_48_490_3a9y.1.B_swissmodel_PLP_1.dlg	PLP	-5.67	26	-5.67	26	-6.49	26	-6.49	26	-6.92	86	-6.26	-6.92	86	1	57
Q8BH55_226_741_1kl7.1.A_swissmodel_PLP_1.dlg	PLP	-8.89	61	-8.89	61	-9.56	61	-9.56	61	-9.63	86	-9.28	-9.68	67	1	44
Q7TSV6-1_3_399_2cst.1.A_swissmodel_PLP_2.dlg	PLP	-9.74	80	-8.42	88	-10.86	80	-9.06	88	-9.38	48	-9.04	-11.11	57	6	56
Q71RI9-1_42_451_5vep_pdb_PLP_4.dlg	PLP	-8.4	100	-8.4	100	-9.85	100	-9.85	100	-9.9	29	-9.68	-9.9	29	1	95
Q91W43_57_1010_6i34.1.A_swissmodel_PLP_1.dlg	PLP	-7.98	99	-6.56	46	-8.72	99	-7.24	46	-7.37	81	-7.1	-9.23	63	2	33
