dlg file	ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	LCaaB (kcal/mol)	Run	LCaaM (kcal/mol)	BB (kcal/mol)	Run	LC	Num in LC
Q9Y697_67_457_5kz5_pdb_GLU_PLP_11.dlg
Q9Y617_17_370_3e77_pdb_GLU_PLP_1.dlg	GLU	-10.99	88	-9.98	98	-7.98	88	-4.81	98	-5.38	36	-4.24	-8.06	77	3	32
P21549_1_392_4kyo_pdb_GLU_PLP_1.dlg	GLU	-10.01	1	-8.47	83	-5.62	1	-6.45	83	-7.46	61	-6.51	-7.46	61	2	54
Q4AC99_134_553_1m7y.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-8.64	87	-7.66	41	-4.49	87	-3.63	41	-4.37	14	-3.89	-5.36	56	5	14
O15382_28_392_1kt8_pdb_GLU_PLP_2.dlg	GLU	-14.65	94	-14.65	94	-7.11	94	-7.11	94	-7.37	97	-6.59	-8.56	16	1	93
O15382_28_392_5cr5_pdb_GLU_PLP_1.dlg	GLU	-14.76	66	-14.76	66	-5.92	66	-5.92	66	-6.57	79	-5.84	-9.02	85	1	71
O15382_28_392_1kta_pdb_GLU_PLP_2.dlg	GLU	-14.63	45	-14.63	45	-7.08	45	-7.08	45	-7.17	70	-6.54	-8.89	88	1	91
P54687_21_386_2abj_pdb_GLU_PLP_1.dlg	GLU	-13.09	2	-13.09	2	-6.17	2	-6.17	2	-6.29	89	-5.54	-8.4	95	1	64
Q05329_88_584_2okk_pdb_GLU_PLP_1.dlg	GLU	-12.42	92	-12.42	92	-5.37	92	-5.37	92	-5.54	81	-4.68	-7.82	79	1	30
P04181_1_439_2byl_pdb_GLU_PLP_1.dlg	GLU	-9.14	2	-8.29	70	-5.05	2	-4.33	70	-4.57	35	-3.41	-5.82	73	4	24
Q9HD40_19_462_4zdl.1.A_swissmodel_GLU_PLP_3.dlg	GLU	-16.81	20	-15.43	12	-8.2	20	-10.49	12	-10.64	57	-9.94	-10.64	57	2	26
P21549_1_392_4cbr_pdb_GLU_PLP_2.dlg	GLU	-13.05	63	-13.05	63	-6.88	63	-6.88	63	-7.08	7	-6.13	-7.71	14	1	57
P04181_1_439_2oat_pdb_GLU_PLP_4.dlg	GLU	-10.51	64	-10.34	73	-5.74	64	-5.82	73	-6.17	90	-5.39	-6.32	16	2	59
Q9HD40_1_501_4zdo_pdb_GLU_PLP_3.dlg	GLU	-12.09	64	-11.51	24	-7.16	64	-7.87	24	-8.04	60	-6.3	-8.43	27	4	23
P11926_1_461_2oo0_pdb_GLU_PLP_1.dlg	GLU	-8.62	22	-8.62	22	-2.75	22	-2.75	22	-4.61	98	-3.13	-5.72	92	1	39
O15382_28_392_5i5u_pdb_GLU_PLP_2.dlg	GLU	-13.64	50	-13.64	50	-6.79	50	-6.79	50	-7.67	12	-6.65	-8.61	13	1	47
Q96GA7_11_328_2rkb_pdb_GLU_PLP_2.dlg	GLU	-12.25	23	-11.28	81	-5.67	23	-7.17	81	-7.57	14	-6.49	-7.65	37	3	29
P04181_1_439_2oat_pdb_GLU_PLP_3.dlg	GLU	-9.57	91	-9.57	91	-5.54	91	-5.54	91	-5.7	89	-5.27	-6.14	79	1	71
P11926_7_427_1d7k.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-8.6	17	-8.51	40	-3.84	17	-6.72	40	-6.81	57	-5.81	-6.81	57	2	25
P06737_1_847_1l7x_pdb_GLU_PLP_4.dlg	GLU	-12.48	27	-12.48	27	-7.73	27	-7.73	27	-7.98	30	-6.72	-7.98	30	1	58
P06737_2_847_3ddw_pdb_GLU_PLP_1.dlg	GLU	-11.0	46	-11.0	46	-5.07	46	-5.07	46	-6.25	14	-5.05	-7.2	91	1	43
P32929_1_402_2nmp_pdb_GLU_PLP_4.dlg	GLU	-11.47	14	-11.47	14	-5.6	14	-5.6	14	-5.6	14	-4.51	-6.24	9	1	46
P06737_24_832_3cem_pdb_GLU_PLP_1.dlg	GLU	-13.1	87	-13.1	87	-6.32	87	-6.32	87	-7.28	89	-5.98	-7.28	89	1	87
Q9HD40_1_501_4zdo_pdb_GLU_PLP_1.dlg	GLU	-12.64	60	-11.65	30	-7.83	60	-8.0	30	-8.18	24	-7.13	-8.41	15	2	18
O15382_28_392_5bwu_pdb_GLU_PLP_2.dlg	GLU	-15.36	8	-15.36	8	-7.33	8	-7.33	8	-7.79	27	-7.02	-9.3	57	1	61
Q9Y617_17_370_3e77_pdb_GLU_PLP_2.dlg	GLU	-11.79	22	-11.14	21	-7.29	22	-5.24	21	-6.26	77	-5.63	-7.72	42	3	9
O15382_28_392_5bwu_pdb_GLU_PLP_1.dlg	GLU	-15.55	52	-15.55	52	-6.96	52	-6.96	52	-7.48	38	-6.86	-9.0	29	1	50
Q8N5Z0_1_425_5tf5_pdb_GLU_PLP_1.dlg	GLU	-14.9	41	-14.9	41	-6.13	41	-6.13	41	-6.94	69	-5.95	-7.12	59	1	95
O15382_28_392_5bwx_pdb_GLU_PLP_1.dlg	GLU	-14.96	42	-14.96	42	-6.85	42	-6.85	42	-7.31	77	-6.67	-8.76	45	1	52
Q96I15_29_444_3gzc.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-8.24	49	-8.01	58	-4.39	49	-5.88	58	-6.17	80	-5.56	-6.21	72	2	32
Q8N5Z0_1_425_4ge9_pdb_GLU_PLP_2.dlg	GLU	-14.65	83	-12.69	56	-7.01	83	-7.2	56	-7.66	59	-6.73	-8.9	38	3	32
P06737_1_847_1l7x_pdb_GLU_PLP_2.dlg	GLU	-12.26	80	-12.23	15	-6.51	80	-6.52	15	-7.52	7	-6.51	-7.52	7	2	69
Q9Y697_67_457_5kz5_pdb_GLU_PLP_2.dlg
O15382_28_392_2hgx_pdb_GLU_PLP_1.dlg	GLU	-14.05	72	-14.05	72	-6.93	72	-6.93	72	-7.87	94	-6.39	-9.8	83	1	54
Q96EN8_35_495_5j8q.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-9.47	98	-9.47	98	-4.39	98	-4.39	98	-4.99	49	-4.07	-6.97	67	1	22
Q9Y697_67_457_5kz5_pdb_GLU_PLP_1.dlg
O15382_28_392_5bwr_pdb_GLU_PLP_1.dlg	GLU	-14.08	97	-12.43	54	-6.24	97	-6.03	54	-6.03	54	-4.95	-9.01	52	2	35
Q16773_1_422_1w7l_pdb_GLU_PLP_2.dlg	GLU	-12.05	98	-9.05	24	-5.7	98	-7.0	24	-7.0	24	-6.38	-7.06	68	4	48
Q8TD30_49_523_3ihj_pdb_GLU_PLP_1.dlg	GLU	-12.38	86	-12.38	86	-7.12	86	-7.12	86	-7.63	65	-6.96	-7.63	65	1	80
O75600_24_417_2jg2.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-9.74	99	-8.33	22	-5.96	99	-6.5	22	-6.52	30	-5.92	-6.7	28	8	16
Q9Y697_67_457_5kz5_pdb_GLU_PLP_9.dlg
P17735_41_444_3dyd.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-10.26	84	-9.28	56	-6.95	84	-5.25	56	-5.84	51	-4.76	-7.32	96	3	43
P06737_1_847_1em6_pdb_GLU_PLP_1.dlg	GLU	-12.75	84	-12.75	84	-6.48	84	-6.48	84	-6.59	27	-6.01	-8.01	37	1	43
Q9HD40_19_462_4zdl.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-17.01	10	-16.43	4	-8.93	10	-10.08	4	-10.58	100	-9.93	-10.58	100	2	40
Q96QU6_55_475_1m7y.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-9.56	19	-8.76	20	-5.23	19	-4.95	20	-5.41	50	-4.1	-6.17	65	3	17
P06737_1_847_1l5s_pdb_GLU_PLP_2.dlg	GLU	-11.79	75	-11.24	30	-6.29	75	-7.24	30	-7.27	14	-6.48	-7.27	14	3	30
Q16773_1_422_3fvx_pdb_GLU_PLP_2.dlg	GLU	-12.44	42	-8.96	78	-6.64	42	-6.97	78	-6.97	78	-6.21	-7.7	95	5	32
Q8N5Z0_1_425_4gdy_pdb_GLU_PLP_2.dlg	GLU	-15.25	43	-15.25	43	-7.55	43	-7.55	43	-7.64	40	-6.9	-8.11	63	1	85
P06737_1_847_1l7x_pdb_GLU_PLP_1.dlg	GLU	-11.81	55	-11.81	55	-5.4	55	-5.4	55	-6.18	76	-5.04	-6.75	75	1	61
P22557_194_547_1fc4.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-13.49	70	-13.49	70	-6.76	70	-6.76	70	-6.77	57	-6.1	-6.77	57	1	99
Q9HD40_1_501_4zdp_pdb_GLU_PLP_4.dlg	GLU	-15.77	55	-15.77	55	-7.82	55	-7.82	55	-8.51	82	-7.25	-8.57	88	1	70
Q9Y697_56_457_5usr.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-9.42	35	-9.33	56	-4.5	35	-5.61	56	-6.49	89	-5.14	-6.66	92	2	26
Q4AC99_134_553_1m7y.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-7.32	70	-6.34	22	-4.04	70	-3.53	22	-3.53	22	-3.08	-5.42	74	6	20
Q8TBG4_7_438_4ysn.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-8.18	65	-8.18	65	-5.6	65	-5.6	65	-5.6	65	-3.13	-7.95	48	1	26
P32929_1_405_3elp_pdb_GLU_PLP_2.dlg	GLU	-9.48	46	-9.48	46	-3.33	46	-3.33	46	-4.3	80	-3.42	-6.16	47	1	19
P0DN79_41_550_4l3v.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-7.7	75	-7.7	75	-4.06	75	-4.06	75	-5.34	98	-3.79	-6.71	25	1	59
O94903_12_248_1ct5.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-7.19	74	-6.26	28	-2.79	74	-4.44	28	-4.9	16	-4.43	-6.15	63	7	18
P11216_22_840_5iko.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-11.72	79	-11.72	79	-6.23	79	-6.23	79	-6.45	40	-5.74	-6.45	40	1	47
Q9NUV7_155_530_2x8u.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.5	37	-10.11	56	-6.57	37	-5.09	56	-5.21	95	-4.47	-6.74	69	4	45
P34896_8_483_1eji.1.D_swissmodel_GLU_PLP_2.dlg	GLU	-8.84	54	-8.32	79	-5.78	54	-6.83	79	-6.83	79	-5.78	-6.83	79	3	27
Q9Y697_67_457_5kz5_pdb_GLU_PLP_4.dlg
P04181_1_439_2byl_pdb_GLU_PLP_2.dlg	GLU	-9.27	54	-9.05	27	-4.46	54	-5.6	27	-5.66	13	-4.95	-5.89	3	2	37
P32929_1_402_3cog_pdb_GLU_PLP_4.dlg	GLU	-10.69	53	-10.69	53	-4.86	53	-4.86	53	-5.04	66	-3.72	-6.23	52	1	56
P06737_1_847_1exv_pdb_GLU_PLP_2.dlg	GLU	-11.96	80	-11.96	80	-5.64	80	-5.64	80	-6.29	92	-5.13	-7.44	28	1	48
Q9GZT4_3_329_3l6r.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-13.27	40	-12.39	57	-6.94	40	-7.2	57	-7.55	37	-6.92	-7.55	37	2	47
O15382_28_392_5bwv_pdb_GLU_PLP_2.dlg	GLU	-15.24	7	-15.24	7	-7.83	7	-7.83	7	-7.91	55	-7.15	-8.87	73	1	46
Q05329_88_584_2okk.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.59	29	-10.68	10	-4.89	29	-7.55	10	-7.55	10	-6.8	-7.55	10	2	29
Q9HD40_1_501_4zdl_pdb_GLU_PLP_2.dlg	GLU	-14.09	39	-13.76	15	-7.5	39	-9.08	15	-9.19	87	-8.72	-9.19	87	3	32
O14977_10_432_4zgz.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-6.33	66	-6.33	66	-5.06	66	-5.06	66	-5.21	27	-4.07	-5.21	27	1	55
Q9HD40_1_501_4zdo_pdb_GLU_PLP_2.dlg	GLU	-11.89	67	-11.89	67	-8.71	67	-8.71	67	-8.82	43	-7.84	-9.16	24	1	49
P13196_199_595_2bwp.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-8.89	3	-8.89	3	-5.81	3	-5.81	3	-5.97	15	-5.26	-6.06	26	1	71
Q8TBG4_7_438_4ysn.1.A_swissmodel_GLU_PLP_3.dlg	GLU	-8.57	56	-7.05	21	-3.55	56	-5.84	21	-6.32	50	-4.38	-8.28	81	3	32
P34897_22_504_4pvf_pdb_GLU_PLP_1.dlg	GLU	-10.06	67	-10.06	14	-5.83	67	-3.53	14	-5.06	52	-4.03	-7.58	51	2	40
P17735_41_444_3dyd.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-9.92	69	-8.81	24	-7.31	69	-4.73	24	-6.1	19	-4.39	-7.49	65	3	37
P06737_1_847_1l5s_pdb_GLU_PLP_3.dlg	GLU	-12.29	77	-12.29	77	-6.15	77	-6.15	77	-6.15	77	-5.36	-7.39	15	1	58
P11926_7_427_1d7k_pdb_GLU_PLP_1.dlg	GLU	-9.6	39	-8.49	89	-4.22	39	-5.68	89	-5.68	89	-4.31	-7.58	82	6	20
Q9HD40_1_501_4zdp_pdb_GLU_PLP_1.dlg	GLU	-13.64	31	-13.64	31	-7.83	31	-7.83	31	-8.18	23	-7.37	-9.01	63	1	38
P21549_1_392_1j04_pdb_GLU_PLP_1.dlg	GLU	-12.58	63	-12.58	63	-6.88	63	-6.88	63	-7.11	7	-5.9	-7.18	30	1	42
O15382_28_392_5i5w_pdb_GLU_PLP_1.dlg	GLU	-13.58	45	-13.58	45	-6.22	45	-6.22	45	-6.57	38	-6.0	-8.81	95	1	41
Q8N5Z0_1_425_2xh1_pdb_GLU_PLP_1.dlg	GLU	-14.12	29	-14.12	29	-6.67	29	-6.67	29	-6.77	55	-5.61	-7.92	95	1	77
Q8N5Z0_1_425_4ge4_pdb_GLU_PLP_1.dlg	GLU	-16.02	42	-16.02	42	-7.37	42	-7.37	42	-7.37	42	-6.37	-9.76	60	1	65
P32929_10_399_3cog.1.A_swissmodel_GLU_PLP_3.dlg	GLU	-10.16	38	-10.16	38	-4.62	38	-4.62	38	-4.99	72	-3.12	-6.7	60	1	51
O15382_28_392_2hg8_pdb_GLU_PLP_1.dlg	GLU	-14.91	97	-14.91	97	-6.49	97	-6.49	97	-7.25	59	-6.44	-9.49	89	1	86
Q9HD40_1_501_4zdp_pdb_GLU_PLP_2.dlg	GLU	-15.27	1	-15.27	1	-8.38	1	-8.38	1	-8.38	1	-7.13	-8.47	50	1	74
P34896_11_480_1bj4_pdb_GLU_PLP_1.dlg	GLU	-8.67	36	-8.29	4	-5.19	36	-6.28	4	-6.28	4	-5.17	-6.28	4	6	32
Q8N5Z0_1_425_2xh1_pdb_GLU_PLP_2.dlg	GLU	-14.2	36	-14.2	36	-6.28	36	-6.28	36	-7.52	88	-5.8	-8.11	68	1	81
Q16719_6_460_2hzp.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-8.16	8	-5.86	54	-6.71	8	-4.4	54	-4.58	46	-4.21	-6.87	49	4	18
P04181_1_439_2oat_pdb_GLU_PLP_2.dlg	GLU	-10.69	36	-10.69	36	-6.02	36	-6.02	36	-6.02	36	-5.17	-6.16	25	1	46
Q16773_1_422_4wlj_pdb_GLU_PLP_2.dlg	GLU	-13.32	11	-13.32	11	-6.21	11	-6.21	11	-6.55	76	-5.6	-6.64	52	1	93
O75600_74_419_2x8u.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-9.23	93	-9.23	93	-6.29	93	-6.29	93	-6.55	69	-6.13	-6.96	4	1	44
P06737_1_847_1l5q_pdb_GLU_PLP_3.dlg	GLU	-13.09	62	-13.09	62	-6.44	62	-6.44	62	-6.46	77	-5.55	-8.3	83	1	56
P34897_43_504_4pvf.1.A_swissmodel_GLU_PLP_4.dlg	GLU	-8.55	48	-8.34	82	-5.72	48	-6.07	82	-6.19	93	-5.51	-6.26	3	3	58
Q16773_1_422_1w7m_pdb_GLU_PLP_1.dlg	GLU	-12.11	10	-12.11	10	-5.63	10	-5.63	10	-6.04	9	-5.27	-6.04	9	1	74
O15382_28_392_1kt8_pdb_GLU_PLP_1.dlg	GLU	-13.07	66	-13.07	66	-6.97	66	-6.97	66	-7.06	35	-6.48	-8.35	86	1	97
O15382_28_392_1ekf_pdb_GLU_PLP_1.dlg	GLU	-14.3	56	-12.85	21	-6.24	56	-5.8	21	-6.16	29	-5.39	-9.62	84	3	49
P54687_21_386_2abj.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-8.99	95	-8.73	20	-4.94	95	-7.0	20	-7.59	6	-6.55	-7.59	6	2	47
O15270_112_537_4bmk.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.9	94	-11.9	94	-5.41	94	-5.41	94	-5.96	50	-5.0	-5.96	50	1	85
P32929_10_399_3cog.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-8.57	22	-7.97	7	-3.21	22	-6.31	7	-6.31	7	-5.89	-6.31	7	3	14
P20132_4_322_1p5j.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-13.3	36	-10.44	14	-7.67	36	-7.96	14	-8.02	99	-7.29	-8.07	52	3	28
P11217_13_837_3zcp.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-12.36	68	-12.36	68	-6.41	68	-6.41	68	-7.07	35	-6.06	-7.07	35	1	61
P20711_1_480_3rbf_pdb_GLU_PLP_1.dlg	GLU	-9.79	95	-9.23	81	-6.06	95	-4.78	81	-6.02	55	-4.89	-6.96	32	8	21
Q9Y697_67_457_5kz5_pdb_GLU_PLP_5.dlg
O15382_28_392_5i5v_pdb_GLU_PLP_1.dlg	GLU	-14.76	76	-14.76	76	-5.8	76	-5.8	76	-6.54	17	-5.91	-8.87	92	1	34
P34897_22_504_4pvf_pdb_GLU_PLP_2.dlg	GLU	-10.42	8	-9.95	55	-5.78	8	-6.0	55	-6.34	48	-5.82	-6.76	7	3	69
Q9GZT4_1_340_3l6r_pdb_GLU_PLP_2.dlg	GLU	-9.66	36	-8.68	33	-5.03	36	-4.7	33	-5.16	15	-4.68	-5.27	86	4	43
P04181_1_439_2byj_pdb_GLU_PLP_1.dlg	GLU	-10.31	93	-9.12	26	-5.87	93	-5.67	26	-5.67	26	-5.09	-6.22	81	3	29
Q9HD40_1_501_3hl2_pdb_GLU_PLP_3.dlg	GLU	-14.18	75	-14.18	75	-8.12	75	-8.12	75	-8.46	73	-7.68	-8.75	85	1	60
P06737_24_832_3ceh_pdb_GLU_PLP_2.dlg	GLU	-11.29	61	-10.87	60	-7.88	61	-6.82	60	-7.39	86	-6.62	-8.16	21	4	31
O15382_28_392_5bwr_pdb_GLU_PLP_2.dlg	GLU	-13.82	24	-12.45	96	-6.09	24	-8.27	96	-9.01	10	-8.51	-9.01	10	3	34
P32929_10_399_3cog.1.A_swissmodel_GLU_PLP_4.dlg	GLU	-10.98	37	-10.98	37	-4.76	37	-4.76	37	-5.18	68	-3.85	-5.86	18	1	57
P54687_1_386_2coj_pdb_GLU_PLP_2.dlg	GLU	-13.03	7	-13.03	7	-5.23	7	-5.23	7	-6.18	80	-5.23	-7.36	31	1	91
P06737_1_847_2zb2_pdb_GLU_PLP_2.dlg	GLU	-12.29	100	-11.96	89	-6.35	100	-6.07	89	-6.98	55	-5.91	-7.32	94	2	43
P11926_2_421_4zgy_pdb_GLU_PLP_1.dlg	GLU	-10.74	77	-10.17	2	-8.53	77	-5.59	2	-5.9	64	-4.57	-8.78	63	3	17
P23378_53_1006_4lgl.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-6.61	79	-6.45	48	-3.97	79	-4.67	48	-4.84	52	-4.13	-5.01	53	2	32
P21549_1_388_2yob_pdb_GLU_PLP_1.dlg	GLU	-12.78	25	-12.53	35	-6.52	25	-6.89	35	-7.27	87	-6.38	-7.4	33	2	55
P06737_2_847_1fc0_pdb_GLU_PLP_2.dlg	GLU	-12.9	26	-12.9	26	-6.97	26	-6.97	26	-7.96	28	-6.88	-7.96	28	1	67
Q16773_1_422_4wp0_pdb_GLU_PLP_2.dlg	GLU	-12.85	19	-12.85	19	-6.98	19	-6.98	19	-6.98	19	-5.52	-8.04	97	1	51
O15382_28_392_5i5s_pdb_GLU_PLP_2.dlg	GLU	-14.82	9	-14.82	9	-7.32	9	-7.32	9	-7.52	67	-6.82	-9.09	17	1	30
P54687_1_386_2cog_pdb_GLU_PLP_2.dlg	GLU	-12.96	54	-12.96	54	-5.83	54	-5.83	54	-6.48	39	-5.68	-7.81	53	1	91
Q8TBG4_7_438_4ysn.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-10.57	82	-10.57	82	-7.81	82	-7.81	82	-7.83	63	-6.23	-9.15	72	1	36
P06737_2_847_3dd1_pdb_GLU_PLP_1.dlg	GLU	-12.15	46	-12.15	46	-5.52	46	-5.52	46	-6.16	37	-4.99	-7.7	28	1	62
P34896_8_483_1eji.1.D_swissmodel_GLU_PLP_4.dlg	GLU	-8.85	91	-8.85	91	-5.23	91	-5.23	91	-5.31	46	-4.8	-5.58	50	1	29
Q9BYV1_52_496_5g4i.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-8.39	59	-8.35	37	-4.47	59	-4.49	37	-4.49	37	-3.99	-5.42	26	2	17
Q9Y697_67_457_5kz5_pdb_GLU_PLP_6.dlg
P00505_32_430_5ax8.2.B_swissmodel_GLU_PLP_1.dlg	GLU	-14.1	57	-14.1	57	-6.89	57	-6.89	57	-7.0	29	-6.26	-8.56	51	1	31
P20711_1_480_3rbf.1.B_swissmodel_GLU_PLP_1.dlg	GLU	-10.94	17	-9.37	79	-5.9	17	-4.93	79	-5.81	36	-4.82	-6.8	34	4	28
P21549_1_392_1j04_pdb_GLU_PLP_2.dlg	GLU	-12.8	100	-12.8	100	-6.72	100	-6.72	100	-6.94	5	-6.06	-7.14	83	1	43
P17735_51_442_4ge9.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.17	60	-11.17	60	-7.74	60	-7.74	60	-7.74	60	-6.44	-7.74	60	1	32
Q16773_1_422_3fvs_pdb_GLU_PLP_2.dlg	GLU	-11.6	61	-8.67	86	-6.58	61	-7.24	86	-7.24	86	-6.38	-7.55	28	3	42
Q99259_93_594_2okj_pdb_GLU_PLP_2.dlg	GLU	-13.8	44	-11.79	95	-6.88	44	-7.71	95	-7.97	76	-7.17	-8.0	21	3	47
P20711_1_383_1js6.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-9.39	72	-9.3	4	-4.68	72	-5.33	4	-5.73	56	-5.08	-6.51	61	2	23
P04181_38_439_1gbn_pdb_GLU_PLP_3.dlg	GLU	-9.41	81	-9.41	81	-5.07	81	-5.07	81	-5.76	86	-4.99	-6.06	57	1	52
Q96QU6_55_475_1m7y.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-11.15	36	-8.88	84	-5.58	36	-5.49	84	-5.75	18	-5.4	-6.16	23	4	17
Q9NUV7_105_529_4bmk.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-13.63	24	-13.63	24	-7.09	24	-7.09	24	-7.15	94	-5.9	-7.49	50	1	86
P06737_2_847_1xoi_pdb_GLU_PLP_1.dlg	GLU	-13.35	36	-13.35	36	-7.57	36	-7.57	36	-7.83	39	-6.91	-7.83	39	1	47
O15382_28_392_1ekv_pdb_GLU_PLP_2.dlg	GLU	-14.79	70	-14.79	70	-7.6	70	-7.6	70	-8.01	75	-6.6	-9.25	24	1	67
Q9GZT4_1_340_3l6b_pdb_GLU_PLP_1.dlg	GLU	-13.39	100	-13.02	28	-7.5	100	-7.76	28	-8.26	57	-7.44	-8.26	57	3	43
O15382_28_392_2hdk_pdb_GLU_PLP_2.dlg	GLU	-14.38	32	-14.38	32	-5.77	32	-5.77	32	-6.46	89	-5.68	-7.99	87	1	82
Q16773_1_422_3fvu_pdb_GLU_PLP_1.dlg	GLU	-12.71	33	-11.85	39	-6.22	33	-6.62	39	-6.62	39	-5.78	-7.97	95	3	45
P04181_1_439_2oat_pdb_GLU_PLP_1.dlg	GLU	-10.89	74	-10.89	74	-6.12	74	-6.12	74	-6.38	52	-5.6	-6.38	52	1	63
O15382_28_392_2hgw_pdb_GLU_PLP_2.dlg	GLU	-14.26	98	-14.26	98	-6.27	98	-6.27	98	-7.58	29	-6.5	-9.44	48	1	65
P17174_14_412_3ii0_pdb_GLU_PLP_2.dlg	GLU	-15.88	99	-15.88	99	-8.97	99	-8.97	99	-8.98	77	-7.37	-8.98	77	1	87
Q96QU6_63_482_1ynu.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-10.16	13	-10.16	13	-4.55	13	-4.55	13	-4.86	69	-3.91	-6.63	76	1	52
P11216_1_843_5iko_pdb_GLU_PLP_2.dlg	GLU	-11.73	31	-11.52	100	-5.58	31	-6.4	100	-6.82	39	-6.13	-6.82	39	2	36
P21549_6_392_3r9a.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.16	76	-11.16	76	-5.33	76	-5.33	76	-5.65	82	-4.81	-7.14	50	1	45
P21549_1_392_3r9a_pdb_GLU_PLP_1.dlg	GLU	-11.2	32	-11.2	32	-5.69	32	-5.69	32	-6.23	14	-5.03	-6.8	87	1	49
Q9Y617_17_370_3e77.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.14	66	-10.3	17	-7.29	66	-5.32	17	-5.79	42	-5.37	-7.29	66	6	27
P21549_1_392_4kxk_pdb_GLU_PLP_2.dlg	GLU	-9.83	88	-9.83	88	-5.37	88	-5.37	88	-5.66	23	-4.14	-6.16	34	1	42
O15382_28_392_5cr5_pdb_GLU_PLP_2.dlg	GLU	-14.41	61	-14.41	61	-5.88	61	-5.88	61	-6.54	72	-5.84	-8.43	48	1	57
P04181_38_439_2can_pdb_GLU_PLP_1.dlg	GLU	-11.04	24	-9.35	88	-5.75	24	-5.55	88	-5.73	91	-4.77	-6.11	77	2	57
Q16773_1_422_1w7n_pdb_GLU_PLP_1.dlg	GLU	-15.74	90	-15.74	90	-6.15	90	-6.15	90	-6.39	81	-5.22	-8.82	59	1	87
P22557_151_541_2bwp.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-9.77	95	-8.87	100	-4.2	95	-5.75	100	-5.81	98	-5.05	-6.64	4	2	49
Q99259_93_593_2okj.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-12.52	47	-12.52	47	-5.09	47	-5.09	47	-5.59	16	-5.14	-6.63	41	1	23
Q9Y697_67_457_5kz5_pdb_GLU_PLP_8.dlg
Q8TBG4_7_438_4ysn.1.A_swissmodel_GLU_PLP_4.dlg	GLU	-9.39	95	-8.89	37	-6.77	95	-6.96	37	-6.96	37	-5.13	-6.96	37	2	48
P11926_7_427_1d7k_pdb_GLU_PLP_2.dlg	GLU	-10.62	56	-9.76	93	-4.64	56	-7.64	93	-7.89	6	-7.19	-7.89	6	4	32
Q86YJ6_1_470_1kl7.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-9.78	39	-9.78	39	-4.29	39	-4.29	39	-4.59	59	-3.85	-6.75	46	1	50
P04181_1_439_1oat_pdb_GLU_PLP_2.dlg	GLU	-8.6	17	-7.86	21	-4.81	17	-4.53	21	-5.14	46	-4.42	-5.37	27	6	34
P04181_38_439_1gbn_pdb_GLU_PLP_1.dlg	GLU	-10.41	100	-10.41	100	-6.12	100	-6.12	100	-6.23	89	-5.13	-6.23	89	1	54
Q8IYQ7_1kl7.1.A_227_740_GLU_PLP_1.dlg	GLU	-8.89	3	-8.57	27	-3.85	3	-6.8	27	-6.8	27	-5.91	-6.8	27	2	45
P22557_151_541_2bwp.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-8.79	44	-8.66	98	-4.18	44	-5.8	98	-5.8	98	-4.75	-7.0	59	3	46
