dlg file	ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	LCaaB (kcal/mol)	Run	LCaaM (kcal/mol)	BB (kcal/mol)	Run	LC	Num in LC
Q91WT9-1_39_559_4l28.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-8.48	52	-8.31	25	-4.38	52	-3.49	25	-5.45	40	-3.94	-6.88	55	2	11
Q6P6M7_23_466_3bca_pdb_CYT_PLP_3.dlg	CYT	-16.53	17	-16.53	17	-5.33	17	-5.33	17	-7.34	55	-4.88	-8.21	93	1	14
Q71RI9-1_42_451_5ver_pdb_CYT_PLP_4.dlg	CYT	-17.76	12	-17.76	12	-8.42	12	-8.42	12	-8.5	61	-7.11	-10.05	7	1	32
O35423-1_27_412_3kgw_pdb_CYT_PLP_2.dlg	CYT	-12.17	42	-11.35	33	-7.49	42	-6.63	33	-7.32	64	-5.96	-8.76	14	2	28
Q8R238_12_327_2rkb.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.14	49	-12.09	25	-5.89	49	-6.29	25	-6.85	81	-5.89	-7.07	43	3	15
Q91WT9-1_40_557_4pcu.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.64	5	-9.6	48	-4.19	5	-4.22	48	-4.38	63	-3.37	-7.79	85	12	6
Q71RI9-1_42_451_5vep_pdb_CYT_PLP_3.dlg	CYT	-12.69	67	-12.48	50	-6.87	67	-5.41	50	-8.15	3	-6.99	-9.3	77	2	20
A2AIG8-2_42_459_4n0b.2.B_swissmodel_CYT_PLP_1.dlg	CYT	-13.56	34	-13.56	34	-5.86	34	-5.86	34	-6.47	77	-5.3	-7.7	27	1	13
P08680_143_578_6hrh.1.B_swissmodel_CYT_PLP_1.dlg	CYT	-13.34	18	-13.34	18	-5.83	18	-5.83	18	-8.33	20	-6.3	-8.33	20	1	57
A2AIG8-2_41_459_1m4n.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.73	89	-12.73	89	-4.3	89	-4.3	89	-4.94	43	-4.19	-6.91	55	1	15
Q9DBE0_7_493_2jis.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-12.99	49	-12.99	49	-5.78	49	-5.78	49	-6.06	83	-4.65	-8.67	39	1	11
P23738_17_484_4e1o.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-15.68	30	-15.68	30	-6.64	30	-6.64	30	-7.76	97	-5.83	-8.88	83	1	26
P24288_21_385_2abj.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-13.25	52	-13.1	6	-5.57	52	-5.5	6	-7.66	31	-5.69	-8.57	9	2	12
Q91WT9-1_40_557_4pcu.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-10.55	92	-9.33	58	-2.46	92	-5.01	58	-6.53	14	-5.36	-7.26	40	6	13
Q6P6M7_23_466_3bca_pdb_CYT_PLP_1.dlg	CYT	-16.89	77	-16.89	77	-4.27	77	-4.27	77	-6.92	100	-5.21	-8.98	90	1	20
Q9JLI6-2_17_283_3a9x.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-10.2	74	-9.86	80	-4.65	74	-2.62	80	-2.62	80	-1.74	-8.19	20	3	6
Q71RI9-1_42_451_5veq.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-17.39	80	-17.39	80	-5.96	80	-5.96	80	-8.54	25	-6.69	-10.11	43	1	48
Q9WUB3_11_836_2pyd.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-13.18	38	-13.18	38	-7.34	38	-7.34	38	-7.47	73	-6.1	-7.66	96	1	17
P24288_21_385_2abj.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-13.46	87	-13.46	87	-6.49	87	-6.49	87	-6.74	19	-5.82	-7.78	6	1	17
P50431_9_478_1rvu.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-9.11	93	-9.11	93	-6.03	93	-6.03	93	-7.17	42	-5.2	-7.17	42	1	40
Q9QZX7-3_3_180_3hmk.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-12.07	89	-12.07	89	-3.89	89	-3.89	89	-3.98	100	-3.37	-6.46	19	1	7
Q8QZR1_64_442_3pdx_pdb_CYT_PLP_2.dlg	CYT	-12.26	17	-10.56	38	-4.66	17	-3.07	38	-4.8	64	-3.58	-9.49	40	8	10
O88533_1_467_1js6.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.81	51	-12.33	80	-5.55	51	-2.92	80	-3.89	45	-3.06	-6.77	2	4	14
Q8BGT5_49_521_3ihj.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-13.38	49	-13.38	49	-4.49	49	-4.49	49	-4.49	49	-3.61	-6.32	84	1	14
Q3UEG6_63_509_6fyq.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-10.79	1	-10.79	1	-3.98	1	-3.98	1	-4.74	70	-3.85	-8.16	62	1	9
Q3UX83-2_105_524_1m4n.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-13.77	67	-12.73	4	-4.56	67	-4.62	4	-6.3	84	-4.4	-8.74	64	4	19
Q71RI9-2_7_416_5veq.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-17.15	4	-17.15	4	-6.54	4	-6.54	4	-8.59	80	-6.68	-9.88	54	1	45
A2AIG8-1_37_482_4n0b.2.B_swissmodel_CYT_PLP_2.dlg	CYT	-14.18	80	-14.18	80	-6.77	80	-6.77	80	-6.77	80	-5.38	-8.19	81	1	11
Q80WP8-2_63_477_5hsj.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-13.37	22	-13.37	22	-3.48	22	-3.48	22	-5.32	84	-3.94	-7.78	61	1	17
Q8BWU8_9_436_5g4i.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-15.01	66	-14.89	42	-4.6	66	-7.39	42	-7.94	41	-6.39	-8.26	26	2	9
Q80WP8-2_59_493_6enz.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-10.43	83	-8.83	32	-3.83	83	-6.99	32	-6.99	32	-5.81	-7.19	47	15	7
Q3UEG6_52_507_4atp.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-7.75	59	-1.92	23	-4.59	59	-6.8	23	-7.23	96	-4.55	-7.49	83	9	13
Q91W43_57_1010_6i34.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-9.07	59	-6.18	88	-8.23	59	-5.15	88	-5.75	85	-4.04	-8.23	59	10	13
Q3UX83-2_102_522_6d0a.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-9.23	92	-9.23	92	-6.16	92	-6.16	92	-7.32	26	-5.85	-7.43	5	1	15
Q6P6M7_23_466_3bca_pdb_CYT_PLP_2.dlg	CYT	-17.18	18	-16.19	58	-6.11	18	-7.26	58	-7.55	93	-5.9	-9.11	38	2	13
P05202_30_430_3hlm_pdb_CYT_PLP_1.dlg	CYT	-15.57	13	-13.43	26	-11.38	13	-4.34	26	-4.53	7	-3.89	-11.56	70	11	13
Q6P6M7_23_467_3bcb_pdb_CYT_PLP_2.dlg	CYT	-17.47	5	-17.04	1	-8.52	5	-4.45	1	-7.65	99	-5.32	-9.54	13	2	17
Q8VC19_199_634_6hrh.1.B_swissmodel_CYT_PLP_1.dlg	CYT	-14.36	46	-14.36	46	-7.99	46	-7.99	46	-7.99	46	-6.35	-8.95	57	1	48
P05202_30_430_3pdb_pdb_CYT_PLP_1.dlg	CYT	-15.06	3	-15.02	56	-6.22	3	-4.88	56	-6.15	43	-4.67	-10.61	73	2	34
P05202_32_430_1ama.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-15.83	53	-13.33	56	-7.41	53	-6.77	56	-7.09	88	-5.38	-8.44	6	3	34
Q9JLI6-1_18_430_3a9y.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-11.34	4	-9.35	84	-5.3	4	-8.21	84	-8.21	84	-6.01	-8.61	27	4	22
P50431_9_478_1rvu.1.A_swissmodel_CYT_PLP_3.dlg	CYT	-9.88	22	-9.09	77	-7.52	22	-5.41	77	-6.34	34	-5.11	-7.52	22	2	43
Q8QZR5_20_495_3tcm.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-8.83	90	-8.42	64	-3.81	90	-5.03	64	-6.49	37	-3.48	-6.49	37	2	46
P48318_92_593_2okj.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-11.79	90	-10.48	82	-8.31	90	-5.83	82	-6.93	50	-5.3	-8.46	58	3	21
P50431_1_478_1eji_pdb_CYT_PLP_3.dlg	CYT	-14.45	50	-14.45	50	-9.0	50	-9.0	50	-9.0	50	-7.37	-9.14	31	1	26
Q9CZN7-1_43_503_5x3v.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-9.8	53	-9.33	9	-5.04	53	-3.04	9	-4.29	82	-3.21	-5.71	78	3	10
O35423-1_27_412_3kgx_pdb_CYT_PLP_2.dlg	CYT	-13.19	7	-13.01	49	-5.43	7	-5.46	49	-7.98	48	-6.73	-8.22	82	2	14
Q9Z2Y8_12_248_1b54.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.41	9	-11.86	66	-3.57	9	-4.12	66	-4.12	66	-3.49	-7.37	89	4	7
Q71RI9-1_42_451_3e2z_pdb_CYT_PLP_1.dlg	CYT	-16.26	32	-16.26	32	-7.48	32	-7.48	32	-8.35	14	-7.03	-10.62	45	1	19
Q6P6M7_23_467_3bcb.1.A_swissmodel_CYT_PLP_4.dlg	CYT	-16.98	70	-16.98	70	-6.74	70	-6.74	70	-8.42	48	-6.32	-9.12	83	1	17
Q71RI9-1_42_451_5ver_pdb_CYT_PLP_1.dlg	CYT	-16.76	88	-14.66	58	-7.15	88	-10.7	58	-10.7	58	-9.01	-10.7	58	3	20
Q6P6M7_23_467_3bcb.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-16.14	96	-15.13	50	-5.95	96	-7.53	50	-7.75	12	-6.54	-9.71	71	5	13
Q6P6M7_23_466_3bca_pdb_CYT_PLP_4.dlg	CYT	-16.41	82	-16.35	28	-6.78	82	-6.64	28	-7.41	84	-5.9	-8.9	43	2	13
P00860_7_427_1d7k.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-13.82	38	-12.47	25	-7.53	38	-3.81	25	-4.85	81	-3.63	-8.75	61	2	6
Q71RI9-1_42_451_5ver_pdb_CYT_PLP_3.dlg	CYT	-16.78	4	-14.96	62	-7.35	4	-5.09	62	-6.85	67	-4.71	-10.77	76	3	16
O35423-1_23_412_3kgw.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-12.09	2	-11.57	16	-5.38	2	-6.68	16	-7.42	65	-5.91	-8.47	23	2	30
Q9CXF0_6_460_3e9k.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-10.99	98	-10.71	13	-7.18	98	-6.94	13	-6.97	38	-6.12	-7.49	28	3	19
P50431_9_478_1rvu.1.A_swissmodel_CYT_PLP_4.dlg	CYT	-11.12	86	-11.12	86	-7.7	86	-7.7	86	-7.7	86	-6.05	-7.79	46	1	35
Q14CH1_35_495_5j8q.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-11.49	21	-10.26	46	-2.87	21	-5.02	46	-6.55	2	-5.24	-6.98	53	2	15
Q71RI9-1_42_451_5vep_pdb_CYT_PLP_4.dlg	CYT	-15.59	1	-15.59	1	-8.42	1	-8.42	1	-8.42	1	-6.71	-9.38	75	1	27
Q8VBT2_1_325_1pwh.2.A_swissmodel_CYT_PLP_1.dlg	CYT	-11.57	42	-11.01	60	-7.06	42	-6.59	60	-7.28	3	-4.63	-8.37	82	2	28
A2AIG8-1_64_482_1m4n.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.94	56	-12.94	56	-6.83	56	-6.83	56	-6.83	56	-4.92	-6.83	56	1	15
Q8R1K4-2_26_438_5g4i.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-12.91	40	-12.91	40	-4.51	40	-4.51	40	-4.76	55	-4.1	-7.26	26	1	12
Q6P6M7_23_467_3bc8_pdb_CYT_PLP_3.dlg	CYT	-15.91	30	-15.54	17	-6.98	30	-5.83	17	-5.99	83	-4.78	-7.66	52	3	9
Q9JLI6-1_18_430_3a9y.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-10.64	85	-10.64	85	-8.54	85	-8.54	85	-8.54	85	-6.19	-8.54	85	1	26
Q6XPS7_39_398_1lw4.1.D_swissmodel_CYT_PLP_2.dlg	CYT	-6.14	4	-6.14	4	-2.89	4	-2.89	4	-5.45	51	-0.86	-6.74	44	1	11
Q71RI9-1_42_451_3e2y_pdb_CYT_PLP_1.dlg	CYT	-17.73	76	-17.73	76	-7.46	76	-7.46	76	-9.13	37	-7.21	-9.57	96	1	21
P00860_2_418_7odc_pdb_CYT_PLP_2.dlg	CYT	-13.96	63	-12.61	95	-12.18	63	-4.48	95	-5.37	22	-4.35	-12.18	63	8	10
P05202_30_430_3pd6_pdb_CYT_PLP_2.dlg	CYT	-15.7	82	-14.65	37	-11.28	82	-4.39	37	-5.19	12	-4.27	-11.28	82	7	21
