dlg file	ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	LCaaB (kcal/mol)	Run	LCaaM (kcal/mol)	BB (kcal/mol)	Run	LC	Num in LC
P05202_32_430_1ama.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.96	64	-12.96	64	-6.53	64	-6.53	64	-7.41	59	-5.06	-7.41	59	1	42
Q71RI9-2_7_416_5veq.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-15.64	21	-15.64	21	-7.62	21	-7.62	21	-7.93	100	-6.07	-7.93	100	1	85
P29758_38_439_2can.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.74	76	-10.74	76	-5.01	76	-5.01	76	-5.65	41	-4.52	-6.49	57	1	48
P00860_2_418_7odc_pdb_HTML_PLP_1.dlg	HTL	-12.69	81	-12.69	81	-6.4	81	-6.4	81	-7.45	89	-5.78	-8.12	85	1	23
P61922-2_39_444_4y0h.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.52	77	-12.52	77	-4.06	77	-4.06	77	-5.44	94	-4.07	-6.15	78	1	85
P23738_17_484_4e1o.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.68	2	-12.68	2	-5.0	2	-5.0	2	-6.16	80	-4.26	-8.4	99	1	33
Q91WT9-1_40_557_4pcu.1.B_swissmodel_HTML_PLP_2.dlg	HTL	-9.53	45	-9.53	45	-5.52	45	-5.52	45	-5.52	45	-4.71	-5.94	53	1	17
P05201_1_413_5tor.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-14.24	23	-14.24	23	-5.18	23	-5.18	23	-5.89	64	-4.89	-6.95	54	1	51
Q99K85_17_370_3e77.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.21	62	-12.11	61	-7.05	62	-6.12	61	-6.12	61	-5.04	-7.05	62	2	14
Q91WT9-1_39_559_4l28.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-4.7	81	-3.89	57	-4.02	81	-3.29	57	-4.74	21	-1.55	-4.77	25	3	28
Q91WT9-2_40_543_4pcu.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-4.52	82	-2.33	51	-3.73	82	-2.38	51	-3.92	59	-1.17	-3.92	59	4	22
Q91WT9-1_40_557_4pcu.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.22	4	-10.79	24	-4.91	4	-2.77	24	-3.7	31	-3.12	-6.74	48	2	9
Q91WT9-1_39_559_4l28.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-4.72	29	-2.33	71	0.05	29	-1.46	71	-2.57	91	0.25	-4.79	14	6	17
Q9ET01_24_839_1xoi.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-13.1	58	-13.1	58	-6.71	58	-6.71	58	-7.15	99	-6.08	-7.15	99	1	54
Q80WP8-1_64_549_5hsj.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.41	63	-10.7	76	-5.2	63	-4.75	76	-5.68	37	-4.84	-6.13	100	4	18
P05202_30_430_3hlm_pdb_HTML_PLP_1.dlg	HTL	-13.37	61	-12.41	19	-5.19	61	-5.94	19	-5.94	19	-4.79	-8.95	22	3	17
Q71RI9-1_42_451_5ver_pdb_HTML_PLP_4.dlg	HTL	-16.98	6	-16.98	6	-7.3	6	-7.3	6	-7.72	57	-6.31	-7.72	57	1	76
Q71RI9-1_42_451_5ver_pdb_HTML_PLP_3.dlg	HTL	-14.31	4	-14.31	4	-7.41	4	-7.41	4	-7.71	9	-5.98	-8.07	18	1	41
Q6P6M7_23_467_3bcb_pdb_HTML_PLP_3.dlg	HTL	-14.28	63	-14.28	63	-5.37	63	-5.37	63	-6.08	21	-4.91	-6.72	49	1	19
O35423-1_27_412_3kgx_pdb_HTML_PLP_2.dlg	HTL	-11.96	75	-10.55	97	-6.11	75	-6.3	97	-6.75	27	-5.59	-7.28	78	9	24
P48318_92_593_2okj.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.84	50	-9.84	50	-4.77	50	-4.77	50	-5.25	95	-3.99	-5.87	23	1	30
Q8R0X7_110_553_4q6r.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.41	2	-11.75	23	-7.77	2	-3.59	23	-4.42	11	-3.71	-7.77	2	3	22
Q6P6M7_23_467_3bcb_pdb_HTML_PLP_4.dlg	HTL	-13.91	30	-13.91	30	-5.87	30	-5.87	30	-6.03	17	-5.04	-6.61	97	1	25
P24288_21_385_2abj.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.82	60	-11.82	60	-5.21	60	-5.21	60	-6.08	24	-5.18	-6.08	24	1	27
Q71RI9-1_42_451_3e2z_pdb_HTML_PLP_1.dlg	HTL	-14.46	70	-12.67	45	-6.57	70	-4.53	45	-5.77	42	-5.04	-7.67	7	4	28
Q71RI9-1_42_451_5vep_pdb_HTML_PLP_4.dlg	HTL	-13.47	40	-13.47	40	-7.9	40	-7.9	40	-7.96	48	-7.1	-8.16	35	1	24
Q6P6M7_23_467_3bc8_pdb_HTML_PLP_3.dlg	HTL	-12.56	59	-12.19	62	-5.68	59	-4.73	62	-4.73	62	-3.54	-6.52	38	4	18
Q71RI9-1_42_451_2zjg_pdb_HTML_PLP_1.dlg	HTL	-14.18	38	-14.18	38	-8.04	38	-8.04	38	-8.39	41	-7.4	-8.39	41	1	27
Q9QZX7-3_3_180_3hmk.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.51	15	-9.34	97	-4.01	15	-4.17	97	-4.17	97	-3.69	-5.25	28	2	9
Q8R238_12_327_2rkb.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.84	43	-12.84	43	-5.66	43	-5.66	43	-6.51	17	-5.31	-6.51	17	1	30
Q80WP8-2_63_477_5hsj.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.55	66	-10.51	71	-5.1	66	-4.55	71	-6.06	90	-4.27	-6.06	90	2	27
P50431_9_478_1rvu.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.03	31	-9.03	29	-5.38	31	-5.61	29	-6.36	88	-5.13	-6.36	88	2	57
A2AIG8-1_64_482_1m4n.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.84	47	-10.84	47	-4.92	47	-4.92	47	-5.3	41	-4.54	-6.37	67	1	31
P05202_30_430_3pd6_pdb_HTML_PLP_2.dlg	HTL	-13.41	67	-13.41	67	-4.95	67	-4.95	67	-5.8	45	-4.29	-7.61	32	1	22
Q8QZR1_64_442_3pdx_pdb_HTML_PLP_2.dlg	HTL	-10.31	76	-10.15	14	-4.8	76	-4.77	14	-6.44	89	-4.47	-7.04	18	3	27
Q8VCN5_9_398_5tsu.1.C_swissmodel_HTML_PLP_4.dlg	HTL	-11.87	55	-11.65	88	-6.48	55	-6.91	88	-7.09	52	-5.56	-7.55	84	3	21
O88986_28_415_1fc4.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.42	20	-11.42	20	-6.76	20	-6.76	20	-6.96	90	-4.79	-6.96	90	1	54
Q8BG54_108_530_6hrh.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-11.43	93	-11.43	93	-5.19	93	-5.19	93	-5.89	17	-3.68	-6.91	41	1	64
Q3UNZ2_26_422_1d7k.1.B_swissmodel_HTML_PLP_2.dlg	HTL	-12.29	73	-12.29	73	-5.94	73	-5.94	73	-6.09	2	-5.06	-8.11	89	1	44
Q8VBT2_5_317_2o2j.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-9.08	19	-8.96	14	-5.27	19	-3.97	14	-3.97	14	-3.4	-5.73	90	4	4
Q8VC19_199_634_6hrh.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-12.17	79	-12.17	79	-5.37	79	-5.37	79	-5.37	79	-3.73	-6.14	90	1	70
Q6XPS7_39_398_1lw4.1.D_swissmodel_HTML_PLP_2.dlg	HTL	-7.11	51	-3.2	76	-3.99	51	-6.86	76	-7.16	43	-5.85	-7.16	43	4	40
O35423-1_23_412_3kgw.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.4	32	-10.28	78	-5.54	32	-5.43	78	-6.28	12	-5.24	-6.28	12	3	32
Q6P6M7_23_467_3bcb.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-13.48	9	-13.48	9	-5.67	9	-5.67	9	-6.14	15	-5.02	-6.61	49	1	21
Q71RI9-1_42_451_5veq.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-15.86	98	-15.86	98	-7.79	98	-7.79	98	-7.79	98	-6.24	-7.79	98	1	80
P00860_7_427_1d7k.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.62	23	-11.62	23	-5.68	23	-5.68	23	-5.94	89	-4.82	-7.31	30	1	29
Q6P6M7_23_467_3bcb_pdb_HTML_PLP_2.dlg	HTL	-13.63	98	-13.63	98	-5.05	98	-5.05	98	-5.82	47	-4.96	-6.3	93	1	28
P50431_9_478_1rvu.1.A_swissmodel_HTML_PLP_4.dlg	HTL	-10.83	87	-10.83	87	-6.45	87	-6.45	87	-6.88	56	-5.75	-6.88	56	1	56
Q3UEG6_63_509_6fyq.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.09	68	-10.09	68	-4.78	68	-4.78	68	-4.97	81	-4.32	-6.09	100	1	18
Q7TSV6-1_3_399_2cst.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-13.08	54	-13.08	54	-5.86	54	-5.86	54	-7.17	62	-5.9	-7.17	62	1	47
Q9CZN7-2_40_500_5x3v.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-7.73	25	-7.73	25	-5.3	25	-5.3	25	-5.59	27	-4.14	-5.59	27	1	47
P29758_38_439_2can.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.99	22	-9.87	60	-3.77	22	-5.47	60	-6.22	47	-5.34	-6.22	47	2	27
Q8QZR1_64_442_3pdx.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.51	51	-10.3	3	-5.15	51	-4.49	3	-5.77	4	-4.55	-6.0	66	3	24
Q71RI9-1_42_451_5veq_pdb_HTML_PLP_2.dlg	HTL	-16.71	42	-16.71	42	-7.36	42	-7.36	42	-7.68	36	-6.12	-7.68	36	1	87
O88986_28_415_1fc4.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.16	2	-11.16	2	-6.22	2	-6.22	2	-6.46	6	-3.8	-7.52	85	1	42
Q8R0X7_110_553_4q6r.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-13.24	65	-10.99	100	-7.34	65	-5.86	100	-5.99	44	-5.4	-7.34	65	4	17
Q3UX83-2_105_524_1m4n.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.71	83	-11.08	21	-5.56	83	-5.72	21	-6.77	56	-5.27	-6.77	56	3	37
Q6P6M7_23_467_3bcb.1.A_swissmodel_HTML_PLP_3.dlg	HTL	-13.44	2	-13.44	2	-5.19	2	-5.19	2	-6.05	92	-5.05	-6.66	6	1	18
Q3UNZ2_26_422_1d7k.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-11.99	100	-11.99	100	-5.92	100	-5.92	100	-6.05	86	-5.11	-7.26	17	1	55
Q71RI9-1_42_451_5vep_pdb_HTML_PLP_1.dlg	HTL	-12.67	78	-11.47	3	-7.64	78	-7.39	3	-7.64	59	-6.34	-7.83	64	2	33
O35423-1_27_412_3kgw_pdb_HTML_PLP_1.dlg	HTL	-12.11	73	-12.11	73	-4.45	73	-4.45	73	-5.38	57	-4.13	-5.99	40	1	43
P48320_88_584_2okk.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.83	54	-11.83	54	-4.48	54	-4.48	54	-4.63	23	-3.81	-6.21	90	1	29
Q6P6M7_23_466_3bca_pdb_HTML_PLP_4.dlg	HTL	-13.07	84	-12.32	18	-7.72	84	-3.41	18	-5.17	61	-3.81	-7.72	84	4	25
O35484_11_417_1d7k.1.B_swissmodel_HTML_PLP_2.dlg	HTL	-8.11	69	-7.78	39	-5.51	69	-5.34	39	-5.55	5	-4.96	-6.72	51	2	22
Q80WP8-1_59_550_6enz.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.33	73	-10.33	73	-5.39	73	-5.39	73	-6.42	7	-4.9	-7.26	4	1	38
A2AIG8-2_41_459_1m4n.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.54	82	-10.54	82	-4.67	82	-4.67	82	-5.2	64	-4.42	-5.88	14	1	25
Q80WP8-2_68_523_2okj.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-13.0	32	-10.89	75	-6.2	32	-4.9	75	-5.58	50	-4.61	-7.17	71	3	22
Q8VBT2_5_317_2o2j.1.B_swissmodel_HTML_PLP_2.dlg	HTL	-9.98	51	-9.98	51	-3.68	51	-3.68	51	-5.24	25	-4.0	-6.01	93	1	29
Q80WP8-2_63_477_5hsj.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.8	49	-9.26	28	-5.36	49	-3.02	28	-4.16	6	-2.92	-6.25	67	8	11
