dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
Q8BTY1_4_421_1w7m.1.A_swissmodel_PLP_2.dlg	PLP	-10.62	15	-10.55	39	-11.83	15	-11.16	39	-10.37	-10.25	-11.38	-11.03	2	28
Q8QZR5_20_495_3tcm.1.A_swissmodel_PLP_2.dlg	PLP	-10.23	38	-9.95	18	-11.07	38	-10.77	18	-9.45	-9.38	-10.71	-10.45	2	43
Q6P6M7_23_466_3bca_pdb_PLP_2.dlg	PLP	-9.94	96	-9.78	28	-10.69	96	-11.17	28	-9.89	-9.61	-10.62	-10.77	2	46
P05202_30_430_3pd6_pdb_PLP_1.dlg	PLP	-11.07	31	-11.07	31	-11.91	31	-11.91	31	-10.83	-10.83	-11.78	-11.78	1	56
Q91WT9-1_39_559_4l28.1.A_swissmodel_PLP_2.dlg	PLP	-8.39	82	-7.37	1	-9.39	82	-8.22	1	-7.76	-7.17	-8.73	-8.35	4	53
P05202_30_430_3pdb_pdb_PLP_1.dlg	PLP	-10.09	57	-10.09	57	-10.9	57	-10.9	57	-9.75	-9.75	-10.72	-10.72	1	37
O35423-1_23_412_3kgw.1.A_swissmodel_PLP_2.dlg	PLP	-8.64	49	-8.42	4	-9.38	49	-9.17	4	-8.26	-8.15	-9.22	-8.86	2	30
Q3UEG6_63_509_6fyq.1.A_swissmodel_PLP_1.dlg	PLP	-6.89	95	-6.62	10	-7.57	95	-7.51	10	-6.89	-6.44	-7.57	-7.36	3	38
Q80WP8-2_59_493_6enz.1.A_swissmodel_PLP_2.dlg	PLP	-8.89	64	-8.89	64	-9.9	64	-9.9	64	-8.6	-8.6	-9.79	-9.79	1	100
Q71RI9-1_42_451_2zjg_pdb_PLP_1.dlg	PLP	-8.27	83	-8.27	83	-9.67	83	-9.67	83	-8.12	-8.12	-9.57	-9.57	1	70
Q8VCN5_9_398_5tsu.1.C_swissmodel_PLP_3.dlg	PLP	-9.31	15	-9.31	15	-10.19	15	-10.19	15	-9.01	-9.01	-10.01	-10.01	1	86
Q99K85_17_370_3e77.1.A_swissmodel_PLP_1.dlg	PLP	-8.98	22	-8.98	22	-9.97	22	-9.97	22	-8.82	-8.82	-9.98	-9.98	1	63
Q8BG54_108_530_6hrh.1.B_swissmodel_PLP_2.dlg	PLP	-8.72	14	-8.72	14	-9.41	14	-9.41	14	-8.3	-8.3	-9.16	-9.16	1	50
Q80WP8-2_68_523_2okj.1.A_swissmodel_PLP_1.dlg	PLP	-9.65	78	-9.65	78	-10.45	78	-10.45	78	-9.43	-9.43	-10.31	-10.31	1	90
Q91WT9-2_40_543_4pcu.1.A_swissmodel_PLP_1.dlg	PLP	-7.74	50	-7.35	28	-8.44	50	-8.16	28	-7.71	-6.73	-8.39	-7.71	3	74
P97363_115_554_5txr.1.A_swissmodel_PLP_1.dlg	PLP	-9.19	35	-9.19	35	-4.22	35	-4.22	35	-8.9	-8.9	-4.17	-4.17	1	69
P05202_30_430_3hlm_pdb_PLP_1.dlg	PLP	-10.19	76	-10.11	49	-10.85	76	-10.85	49	-10.04	-9.61	-10.9	-10.5	2	61
P05202_32_430_1ama.1.A_swissmodel_PLP_1.dlg	PLP	-10.66	73	-10.35	85	-11.41	73	-11.1	85	-10.37	-10.15	-11.36	-11.12	3	53
P05202_30_430_3pdb_pdb_PLP_2.dlg	PLP	-10.62	17	-10.46	58	-11.41	17	-11.2	58	-10.09	-10.32	-11.05	-11.09	2	63
Q80WP8-1_59_550_6enz_pdb_PLP_1.dlg	PLP	-7.83	23	-7.83	23	-9.27	23	-9.27	23	-7.64	-7.64	-9.03	-9.03	1	56
O35484_11_417_1d7k.1.B_swissmodel_PLP_2.dlg	PLP	-4.26	42	-3.5	63	-5.14	42	-4.73	63	-4.01	-3.32	-4.87	-4.51	9	22
Q6P6M7_23_467_3bc8_pdb_PLP_1.dlg	PLP	-10.19	16	-9.77	78	-11.66	16	-10.64	78	-9.89	-9.68	-11.4	-10.46	3	25
Q8R1K4-2_26_438_5g4i.1.A_swissmodel_PLP_1.dlg	PLP	-8.27	18	-8.27	18	-9.62	18	-9.62	18	-8.06	-8.06	-9.3	-9.3	1	40
Q3UX83-1_157_576_1m4n.1.A_swissmodel_PLP_1.dlg	PLP	-8.48	23	-8.17	66	-9.33	23	-8.99	66	-7.96	-7.78	-9.03	-8.55	3	59
Q8VBT2_5_317_2o2j.1.B_swissmodel_PLP_1.dlg	PLP	-7.1	79	-7.1	79	-7.91	79	-7.91	79	-7.0	-7.0	-7.84	-7.84	1	69
Q80WP8-1_59_550_6enz_pdb_PLP_2.dlg	PLP	-8.47	64	-8.47	64	-9.59	64	-9.59	64	-8.27	-8.27	-9.56	-9.56	1	96
A2AIG8-2_42_459_4n0b.2.B_swissmodel_PLP_1.dlg	PLP	-8.55	91	-8.55	91	-10.03	91	-10.03	91	-8.24	-8.24	-9.54	-9.54	1	69
P50431_9_478_1rvu.1.A_swissmodel_PLP_1.dlg	PLP	-6.31	98	-5.88	14	-7.31	98	-6.66	14	-6.18	-5.69	-7.36	-6.52	3	31
Q71RI9-2_7_416_5veq.1.A_swissmodel_PLP_1.dlg	PLP	-10.21	96	-10.17	75	-11.13	96	-11.53	75	-9.89	-9.94	-10.95	-11.21	2	63
Q14CH1_35_495_5j8q.1.A_swissmodel_PLP_2.dlg	PLP	-7.25	98	-7.25	98	-8.31	98	-8.31	98	-6.97	-6.97	-7.92	-7.92	1	51
O35423-2_1_390_3kgw.1.A_swissmodel_PLP_2.dlg	PLP	-8.63	65	-8.43	9	-9.32	65	-9.17	9	-8.38	-8.13	-9.28	-8.86	2	35
P00860_7_427_1d7k.1.A_swissmodel_PLP_1.dlg	PLP	-7.13	80	-6.64	21	-7.93	80	-7.91	21	-6.92	-6.35	-7.86	-7.4	3	42
Q6P6M7_23_467_3bcb_pdb_PLP_4.dlg	PLP	-10.45	48	-10.45	48	-11.48	48	-11.48	48	-10.14	-10.14	-11.35	-11.35	1	79
Q91WT9-2_40_543_4pcu.1.B_swissmodel_PLP_2.dlg	PLP	-8.41	68	-8.41	68	-9.29	68	-9.29	68	-7.87	-7.87	-8.84	-8.84	1	45
P05202_30_430_3pd6_pdb_PLP_2.dlg	PLP	-10.32	99	-10.32	99	-10.97	99	-10.97	99	-10.05	-10.05	-10.8	-10.8	1	44
Q9CZN7-1_43_503_5x3v.1.A_swissmodel_PLP_1.dlg	PLP	-6.02	93	-5.4	97	-6.84	93	-6.15	97	-5.45	-5.32	-6.49	-6.06	2	27
Q6XPS7_39_398_1lw4.1.D_swissmodel_PLP_2.dlg	PLP	-8.35	51	-8.35	51	-9.65	51	-9.65	51	-7.87	-7.87	-8.83	-8.83	1	96
Q8VBT2_1_325_1pwh.2.A_swissmodel_PLP_1.dlg	PLP	-9.06	16	-9.06	16	-9.92	16	-9.92	16	-8.64	-8.64	-9.86	-9.86	1	69
Q3UX83-2_105_524_1m4n.1.A_swissmodel_PLP_1.dlg	PLP	-8.54	29	-8.1	47	-9.42	29	-8.9	47	-8.34	-7.77	-9.21	-8.52	3	54
Q9WUB3_11_836_2pyd.1.A_swissmodel_PLP_2.dlg	PLP	-9.25	79	-9.02	100	-10.17	79	-10.56	100	-9.19	-8.89	-10.13	-9.79	4	59
Q8QZR1_64_442_3pdx.1.A_swissmodel_PLP_1.dlg	PLP	-7.66	67	-7.66	67	-8.4	67	-8.4	67	-7.34	-7.34	-8.09	-8.09	1	27
P29758_38_439_2can.1.A_swissmodel_PLP_2.dlg	PLP	-7.63	14	-7.19	10	-8.21	14	-7.92	10	-7.57	-7.08	-8.16	-7.86	2	40
O35423-1_27_412_3kgx_pdb_PLP_1.dlg	PLP	-9.1	42	-9.1	42	-9.91	42	-9.91	42	-8.88	-8.88	-9.76	-9.76	1	96
Q8R238_12_327_2rkb.1.A_swissmodel_PLP_1.dlg	PLP	-8.57	25	-7.6	13	-9.41	25	-8.47	13	-8.41	-7.35	-9.35	-8.32	5	30
Q9QZX7-3_3_180_3hmk.1.A_swissmodel_PLP_1.dlg	PLP	-6.99	21	-6.43	34	-7.78	21	-7.33	34	-6.71	-6.28	-7.55	-7.38	6	27
Q71RI9-1_42_451_5veq_pdb_PLP_4.dlg	PLP	-11.7	58	-11.7	58	-12.51	58	-12.51	58	-11.52	-11.52	-12.36	-12.36	1	70
Q71RI9-1_42_451_5veq.1.A_swissmodel_PLP_2.dlg	PLP	-10.08	69	-10.08	69	-10.89	69	-10.89	69	-9.81	-9.81	-11.14	-11.14	1	74
O35484_11_417_1d7k.1.B_swissmodel_PLP_1.dlg	PLP	-4.22	40	-3.83	26	-4.96	40	-4.68	26	-3.85	-3.56	-4.64	-4.54	5	27
Q9DBE0_7_493_2jis.1.A_swissmodel_PLP_1.dlg	PLP	-8.39	7	-8.19	29	-8.99	7	-9.45	29	-8.22	-7.86	-8.92	-9.13	2	70
Q91WT9-1_40_557_4pcu.1.A_swissmodel_PLP_1.dlg	PLP	-8.32	62	-8.32	62	-9.14	62	-9.14	62	-8.06	-8.06	-8.9	-8.9	1	52
P05201_1_413_5tor.1.A_swissmodel_PLP_2.dlg	PLP	-9.75	94	-9.75	94	-10.64	94	-10.64	94	-9.44	-9.44	-10.31	-10.31	1	63
Q91W43_57_1010_6i34.1.A_swissmodel_PLP_2.dlg	PLP	-7.69	23	-7.0	92	-8.48	23	-7.69	92	-7.69	-6.9	-8.48	-7.66	2	75
P24288_21_385_2abj.1.A_swissmodel_PLP_1.dlg	PLP	-8.19	23	-7.61	8	-9.27	23	-8.27	8	-7.95	-7.4	-9.17	-8.23	6	23
Q91WT9-1_40_557_4pcu.1.B_swissmodel_PLP_2.dlg	PLP	-7.62	3	-7.62	3	-8.46	3	-8.46	3	-7.47	-7.47	-8.26	-8.26	1	85
Q91WT9-2_40_543_4pcu.1.B_swissmodel_PLP_1.dlg	PLP	-7.77	35	-7.35	91	-8.41	35	-8.14	91	-7.55	-6.71	-8.27	-7.7	3	64
P61922-2_39_444_4y0h.1.A_swissmodel_PLP_1.dlg	PLP	-8.87	71	-8.87	71	-9.7	71	-9.7	71	-8.74	-8.74	-9.62	-9.62	1	51
Q8BWU8_9_436_5g4i.1.A_swissmodel_PLP_2.dlg	PLP	-9.83	99	-9.71	90	-10.66	99	-10.58	90	-9.62	-9.4	-10.67	-10.66	3	37
Q80WP8-1_59_550_6enz.1.A_swissmodel_PLP_2.dlg	PLP	-8.27	2	-8.27	2	-9.16	2	-9.16	2	-8.08	-8.08	-9.22	-9.22	1	54
Q8CI94_11_836_2pyd.1.A_swissmodel_PLP_2.dlg	PLP	-9.33	20	-8.91	75	-10.16	20	-10.55	75	-9.17	-8.81	-9.92	-9.69	3	51
Q14CH1_48_490_3a9y.1.B_swissmodel_PLP_1.dlg	PLP	-5.67	26	-5.67	26	-6.49	26	-6.49	26	-5.25	-5.25	-6.26	-6.26	1	57
Q8BH55_226_741_1kl7.1.A_swissmodel_PLP_1.dlg	PLP	-8.89	61	-8.89	61	-9.56	61	-9.56	61	-8.41	-8.41	-9.28	-9.28	1	44
Q7TSV6-1_3_399_2cst.1.A_swissmodel_PLP_2.dlg	PLP	-9.74	80	-8.42	88	-10.86	80	-9.06	88	-9.21	-8.25	-10.55	-9.04	6	56
Q71RI9-1_42_451_5vep_pdb_PLP_4.dlg	PLP	-8.4	100	-8.4	100	-9.85	100	-9.85	100	-8.25	-8.25	-9.68	-9.68	1	95
Q91W43_57_1010_6i34.1.A_swissmodel_PLP_1.dlg	PLP	-7.98	99	-6.56	46	-8.72	99	-7.24	46	-7.69	-6.27	-8.54	-7.1	2	33
