dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
Q71RI9-1_42_451_3e2f_pdb_HTML_PLP_2.dlg	HTL	-13.52	74	-11.83	67	-7.28	74	-8.54	67	-12.09	-10.29	-6.9	-7.18	3	23
P05202_32_430_1ama.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.96	64	-12.96	64	-6.53	64	-6.53	64	-9.93	-9.93	-5.06	-5.06	1	42
Q71RI9-2_7_416_5veq.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-15.64	21	-15.64	21	-7.62	21	-7.62	21	-14.06	-14.06	-6.07	-6.07	1	85
P29758_38_439_2can.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.74	76	-10.74	76	-5.01	76	-5.01	76	-8.22	-8.22	-4.52	-4.52	1	48
P00860_2_418_7odc_pdb_HTML_PLP_1.dlg	HTL	-12.69	81	-12.69	81	-6.4	81	-6.4	81	-11.1	-11.1	-5.78	-5.78	1	23
P61922-2_39_444_4y0h.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.52	77	-12.52	77	-4.06	77	-4.06	77	-10.24	-10.24	-4.07	-4.07	1	85
P23738_17_484_4e1o.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.68	2	-12.68	2	-5.0	2	-5.0	2	-10.45	-10.45	-4.26	-4.26	1	33
Q91WT9-1_40_557_4pcu.1.B_swissmodel_HTML_PLP_2.dlg	HTL	-9.53	45	-9.53	45	-5.52	45	-5.52	45	-7.67	-7.67	-4.71	-4.71	1	17
P05201_1_413_5tor.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-14.24	23	-14.24	23	-5.18	23	-5.18	23	-12.41	-12.41	-4.89	-4.89	1	51
Q99K85_17_370_3e77.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.21	62	-12.11	61	-7.05	62	-6.12	61	-11.04	-10.54	-6.47	-5.04	2	14
Q91WT9-1_39_559_4l28.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-4.7	81	-3.89	57	-4.02	81	-3.29	57	1.41	1.32	-2.21	-1.55	3	28
Q91WT9-2_40_543_4pcu.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-4.52	82	-2.33	51	-3.73	82	-2.38	51	1.42	2.75	-0.44	-1.17	4	22
Q91WT9-1_40_557_4pcu.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.22	4	-10.79	24	-4.91	4	-2.77	24	-9.28	-9.46	-4.01	-3.12	2	9
Q91WT9-1_39_559_4l28.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-4.72	29	-2.33	71	0.05	29	-1.46	71	-0.94	2.6	2.65	0.25	6	17
Q9ET01_24_839_1xoi.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-13.1	58	-13.1	58	-6.71	58	-6.71	58	-11.25	-11.25	-6.08	-6.08	1	54
Q80WP8-1_64_549_5hsj.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.41	63	-10.7	76	-5.2	63	-4.75	76	-10.39	-9.74	-4.71	-4.84	4	18
P05202_30_430_3hlm_pdb_HTML_PLP_1.dlg	HTL	-13.37	61	-12.41	19	-5.19	61	-5.94	19	-12.26	-11.2	-4.39	-4.79	3	17
Q71RI9-1_42_451_5ver_pdb_HTML_PLP_4.dlg	HTL	-16.98	6	-16.98	6	-7.3	6	-7.3	6	-15.35	-15.35	-6.31	-6.31	1	76
Q71RI9-1_42_451_5ver_pdb_HTML_PLP_3.dlg	HTL	-14.31	4	-14.31	4	-7.41	4	-7.41	4	-12.75	-12.75	-5.98	-5.98	1	41
Q6P6M7_23_467_3bcb_pdb_HTML_PLP_3.dlg	HTL	-14.28	63	-14.28	63	-5.37	63	-5.37	63	-12.35	-12.35	-4.91	-4.91	1	19
O35423-1_27_412_3kgx_pdb_HTML_PLP_2.dlg	HTL	-11.96	75	-10.55	97	-6.11	75	-6.3	97	-10.61	-9.84	-5.22	-5.59	9	24
P48318_92_593_2okj.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.84	50	-9.84	50	-4.77	50	-4.77	50	-6.85	-6.85	-3.99	-3.99	1	30
Q8R0X7_110_553_4q6r.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.41	2	-11.75	23	-7.77	2	-3.59	23	-10.86	-10.48	-6.59	-3.71	3	22
Q6P6M7_23_467_3bcb_pdb_HTML_PLP_4.dlg	HTL	-13.91	30	-13.91	30	-5.87	30	-5.87	30	-12.25	-12.25	-5.04	-5.04	1	25
P24288_21_385_2abj.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.82	60	-11.82	60	-5.21	60	-5.21	60	-10.7	-10.7	-5.18	-5.18	1	27
Q71RI9-1_42_451_3e2z_pdb_HTML_PLP_1.dlg	HTL	-14.46	70	-12.67	45	-6.57	70	-4.53	45	-12.48	-11.41	-6.16	-5.04	4	28
Q71RI9-1_42_451_5vep_pdb_HTML_PLP_4.dlg	HTL	-13.47	40	-13.47	40	-7.9	40	-7.9	40	-11.83	-11.83	-7.1	-7.1	1	24
Q6P6M7_23_467_3bc8_pdb_HTML_PLP_3.dlg	HTL	-12.56	59	-12.19	62	-5.68	59	-4.73	62	-11.5	-11.1	-4.69	-3.54	4	18
Q71RI9-1_42_451_2zjg_pdb_HTML_PLP_1.dlg	HTL	-14.18	38	-14.18	38	-8.04	38	-8.04	38	-12.12	-12.12	-7.4	-7.4	1	27
Q9QZX7-3_3_180_3hmk.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.51	15	-9.34	97	-4.01	15	-4.17	97	-8.61	-8.72	-2.97	-3.69	2	9
Q8R238_12_327_2rkb.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.84	43	-12.84	43	-5.66	43	-5.66	43	-11.29	-11.29	-5.31	-5.31	1	30
Q80WP8-2_63_477_5hsj.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.55	66	-10.51	71	-5.1	66	-4.55	71	-10.55	-9.12	-5.1	-4.27	2	27
P50431_9_478_1rvu.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.03	31	-9.03	29	-5.38	31	-5.61	29	-6.96	-7.06	-4.86	-5.13	2	57
A2AIG8-1_64_482_1m4n.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.84	47	-10.84	47	-4.92	47	-4.92	47	-9.71	-9.71	-4.54	-4.54	1	31
P05202_30_430_3pd6_pdb_HTML_PLP_2.dlg	HTL	-13.41	67	-13.41	67	-4.95	67	-4.95	67	-12.23	-12.23	-4.29	-4.29	1	22
Q8QZR1_64_442_3pdx_pdb_HTML_PLP_2.dlg	HTL	-10.31	76	-10.15	14	-4.8	76	-4.77	14	-9.46	-9.16	-4.36	-4.47	3	27
Q8VCN5_9_398_5tsu.1.C_swissmodel_HTML_PLP_4.dlg	HTL	-11.87	55	-11.65	88	-6.48	55	-6.91	88	-10.76	-9.69	-5.57	-5.56	3	21
O88986_28_415_1fc4.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.42	20	-11.42	20	-6.76	20	-6.76	20	-7.92	-7.92	-4.79	-4.79	1	54
Q8BG54_108_530_6hrh.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-11.43	93	-11.43	93	-5.19	93	-5.19	93	-8.0	-8.0	-3.68	-3.68	1	64
Q3UNZ2_26_422_1d7k.1.B_swissmodel_HTML_PLP_2.dlg	HTL	-12.29	73	-12.29	73	-5.94	73	-5.94	73	-10.84	-10.84	-5.06	-5.06	1	44
Q8VBT2_5_317_2o2j.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-9.08	19	-8.96	14	-5.27	19	-3.97	14	-8.91	-8.51	-5.37	-3.4	4	4
Q8VC19_199_634_6hrh.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-12.17	79	-12.17	79	-5.37	79	-5.37	79	-9.48	-9.48	-3.73	-3.73	1	70
Q6XPS7_39_398_1lw4.1.D_swissmodel_HTML_PLP_2.dlg	HTL	-7.11	51	-3.2	76	-3.99	51	-6.86	76	-1.12	-0.21	-0.36	-5.85	4	40
O35423-1_23_412_3kgw.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.4	32	-10.28	78	-5.54	32	-5.43	78	-9.35	-8.26	-4.49	-5.24	3	32
Q6P6M7_23_467_3bcb.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-13.48	9	-13.48	9	-5.67	9	-5.67	9	-12.0	-12.0	-5.02	-5.02	1	21
Q71RI9-1_42_451_5veq.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-15.86	98	-15.86	98	-7.79	98	-7.79	98	-14.16	-14.16	-6.24	-6.24	1	80
P00860_7_427_1d7k.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.62	23	-11.62	23	-5.68	23	-5.68	23	-10.29	-10.29	-4.82	-4.82	1	29
Q6P6M7_23_467_3bcb_pdb_HTML_PLP_2.dlg	HTL	-13.63	98	-13.63	98	-5.05	98	-5.05	98	-12.1	-12.1	-4.96	-4.96	1	28
P50431_9_478_1rvu.1.A_swissmodel_HTML_PLP_4.dlg	HTL	-10.83	87	-10.83	87	-6.45	87	-6.45	87	-8.64	-8.64	-5.75	-5.75	1	56
Q3UEG6_63_509_6fyq.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.09	68	-10.09	68	-4.78	68	-4.78	68	-8.53	-8.53	-4.32	-4.32	1	18
Q7TSV6-1_3_399_2cst.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-13.08	54	-13.08	54	-5.86	54	-5.86	54	-11.33	-11.33	-5.9	-5.9	1	47
Q9CZN7-2_40_500_5x3v.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-7.73	25	-7.73	25	-5.3	25	-5.3	25	-6.67	-6.67	-4.14	-4.14	1	47
P29758_38_439_2can.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.99	22	-9.87	60	-3.77	22	-5.47	60	-8.34	-8.45	-4.52	-5.34	2	27
Q8QZR1_64_442_3pdx.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.51	51	-10.3	3	-5.15	51	-4.49	3	-9.9	-9.18	-4.55	-4.55	3	24
Q71RI9-1_42_451_5veq_pdb_HTML_PLP_2.dlg	HTL	-16.71	42	-16.71	42	-7.36	42	-7.36	42	-14.73	-14.73	-6.12	-6.12	1	87
O88986_28_415_1fc4.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.16	2	-11.16	2	-6.22	2	-6.22	2	-7.21	-7.21	-3.8	-3.8	1	42
Q8R0X7_110_553_4q6r.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-13.24	65	-10.99	100	-7.34	65	-5.86	100	-11.43	-9.91	-6.1	-5.4	4	17
Q3UX83-2_105_524_1m4n.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.71	83	-11.08	21	-5.56	83	-5.72	21	-10.56	-10.14	-4.78	-5.27	3	37
Q6P6M7_23_467_3bcb.1.A_swissmodel_HTML_PLP_3.dlg	HTL	-13.44	2	-13.44	2	-5.19	2	-5.19	2	-11.98	-11.98	-5.05	-5.05	1	18
Q3UNZ2_26_422_1d7k.1.B_swissmodel_HTML_PLP_1.dlg	HTL	-11.99	100	-11.99	100	-5.92	100	-5.92	100	-10.41	-10.41	-5.11	-5.11	1	55
Q71RI9-1_42_451_5vep_pdb_HTML_PLP_1.dlg	HTL	-12.67	78	-11.47	3	-7.64	78	-7.39	3	-11.29	-10.0	-6.83	-6.34	2	33
O35423-1_27_412_3kgw_pdb_HTML_PLP_1.dlg	HTL	-12.11	73	-12.11	73	-4.45	73	-4.45	73	-9.54	-9.54	-4.13	-4.13	1	43
P48320_88_584_2okk.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.83	54	-11.83	54	-4.48	54	-4.48	54	-10.42	-10.42	-3.81	-3.81	1	29
Q6P6M7_23_466_3bca_pdb_HTML_PLP_4.dlg	HTL	-13.07	84	-12.32	18	-7.72	84	-3.41	18	-12.46	-11.22	-7.46	-3.81	4	25
O35484_11_417_1d7k.1.B_swissmodel_HTML_PLP_2.dlg	HTL	-8.11	69	-7.78	39	-5.51	69	-5.34	39	-6.65	-5.97	-5.06	-4.96	2	22
Q80WP8-1_59_550_6enz.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.33	73	-10.33	73	-5.39	73	-5.39	73	-8.32	-8.32	-4.9	-4.9	1	38
A2AIG8-2_41_459_1m4n.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.54	82	-10.54	82	-4.67	82	-4.67	82	-9.44	-9.44	-4.42	-4.42	1	25
Q80WP8-2_68_523_2okj.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-13.0	32	-10.89	75	-6.2	32	-4.9	75	-10.0	-8.95	-5.32	-4.61	3	22
Q8VBT2_5_317_2o2j.1.B_swissmodel_HTML_PLP_2.dlg	HTL	-9.98	51	-9.98	51	-3.68	51	-3.68	51	-9.13	-9.13	-4.0	-4.0	1	29
Q80WP8-2_63_477_5hsj.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.8	49	-9.26	28	-5.36	49	-3.02	28	-9.42	-8.39	-4.69	-2.92	8	11
