dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
Q9WUB3_11_836_2pyd.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.38	29	-11.38	29	-5.78	29	-5.78	29	-10.03	-10.03	-5.34	-5.34	1	34
O35423-1_27_412_3kgw_pdb_GLU_PLP_2.dlg	GLU	-10.51	54	-9.01	18	-5.53	54	-7.81	18	-9.17	-7.78	-4.83	-6.82	3	33
Q6P6M7_23_467_3bcb.1.A_swissmodel_GLU_PLP_3.dlg	GLU	-14.35	37	-14.21	70	-8.71	37	-7.36	70	-13.12	-12.68	-7.8	-6.75	4	18
Q71RI9-1_42_451_3e2y_pdb_GLU_PLP_1.dlg	GLU	-16.21	79	-16.21	79	-6.39	79	-6.39	79	-14.35	-14.35	-6.37	-6.37	1	32
O88533_1_467_1js6.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-10.94	11	-10.94	11	-5.16	11	-5.16	11	-9.93	-9.93	-5.1	-5.1	1	21
Q80WP8-2_63_477_5hsj.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-8.76	94	-8.76	94	-5.49	94	-5.49	94	-7.77	-7.77	-4.63	-4.63	1	27
Q9CZN7-2_40_500_5x3v.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-6.6	2	-6.25	73	-5.22	2	-5.62	73	-5.4	-4.31	-5.14	-4.08	2	13
O35484_8_435_3btn.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-6.77	22	-5.68	12	-3.68	22	-4.81	12	-5.87	-4.75	-3.81	-3.61	2	38
Q3UX83-2_102_522_6d0a.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-9.74	30	-7.55	44	-7.2	30	-6.58	44	-8.07	-5.81	-5.79	-5.36	10	22
Q80WP8-1_59_550_6enz_pdb_GLU_PLP_1.dlg	GLU	-11.19	63	-11.19	63	-6.4	63	-6.4	63	-9.79	-9.79	-6.09	-6.09	1	23
Q6P6M7_23_467_3bcb.1.A_swissmodel_GLU_PLP_4.dlg	GLU	-14.45	6	-13.52	39	-7.95	6	-7.3	39	-13.6	-12.75	-7.44	-6.77	6	19
Q8BH55_226_741_1kl7.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-10.74	64	-9.45	3	-6.01	64	-6.53	3	-10.14	-8.63	-5.1	-6.43	4	30
P24288_21_385_2abj.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-10.94	51	-9.72	93	-5.22	51	-4.37	93	-10.02	-9.01	-5.06	-4.63	4	30
Q71RI9-1_42_451_5vep_pdb_GLU_PLP_4.dlg	GLU	-12.95	46	-12.82	15	-7.22	46	-7.41	15	-11.93	-10.96	-6.98	-7.01	2	62
Q9DBE0_7_493_2jis.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-10.21	5	-9.72	41	-6.57	5	-4.65	41	-8.87	-8.64	-6.34	-4.25	2	40
P29758_38_439_2can.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-9.59	46	-9.59	46	-5.2	46	-5.2	46	-8.21	-8.21	-4.68	-4.68	1	62
Q91WT9-2_40_543_4pcu.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-9.4	33	-8.03	16	-4.79	33	-5.38	16	-7.05	-6.25	-4.31	-4.61	3	27
P05202_30_430_3hlm_pdb_GLU_PLP_1.dlg	GLU	-14.12	85	-13.81	68	-5.9	85	-6.46	68	-13.16	-12.86	-6.35	-5.91	3	37
Q8QZR1_64_442_3pdx.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-10.7	35	-9.33	65	-6.29	35	-5.87	65	-9.8	-8.5	-5.81	-5.07	3	59
Q3UEG6_52_507_4atp.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-6.99	50	-6.56	56	-5.65	50	-4.2	56	-4.75	-4.7	-3.57	-3.68	2	47
Q6P6M7_23_467_3bcb.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-14.42	67	-13.49	13	-7.33	67	-7.26	13	-12.93	-12.58	-7.04	-6.61	5	20
Q80WP8-2_68_523_2okj.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-12.57	82	-11.75	17	-4.99	82	-7.52	17	-11.26	-10.0	-4.74	-6.22	2	31
Q3UNZ2_26_422_1d7k.1.B_swissmodel_GLU_PLP_1.dlg	GLU	-9.74	34	-9.51	68	-3.81	34	-4.22	68	-7.95	-7.95	-4.38	-3.46	2	39
Q6P6M7_23_467_3bc8_pdb_GLU_PLP_2.dlg	GLU	-15.37	22	-14.93	11	-7.5	22	-8.24	11	-13.97	-13.75	-6.88	-7.56	3	45
Q71RI9-1_42_451_3e2z_pdb_GLU_PLP_2.dlg	GLU	-15.55	51	-15.55	51	-6.92	51	-6.92	51	-14.03	-14.03	-5.92	-5.92	1	71
Q91WT9-1_40_557_4pcu.1.B_swissmodel_GLU_PLP_2.dlg	GLU	-9.43	5	-9.18	84	-3.75	5	-5.56	84	-7.9	-8.0	-3.56	-5.53	2	38
P05202_32_430_1ama.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-17.44	58	-17.44	58	-10.25	58	-10.25	58	-14.79	-14.79	-8.19	-8.19	1	77
Q14CH1_48_490_3a9y.1.B_swissmodel_GLU_PLP_2.dlg	GLU	-5.28	34	-5.28	34	-2.75	34	-2.75	34	-2.88	-2.88	-2.25	-2.25	1	44
Q91W43_57_1010_6i34.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-6.97	2	-6.97	2	-4.55	2	-4.55	2	-5.32	-5.32	-4.02	-4.02	1	19
Q8VBT2_5_317_2o2j.1.B_swissmodel_GLU_PLP_2.dlg	GLU	-9.44	79	-8.88	68	-4.65	79	-5.22	68	-8.47	-7.9	-4.5	-4.82	4	30
Q8VCN5_9_398_5tsu.1.C_swissmodel_GLU_PLP_1.dlg	GLU	-11.07	28	-10.56	46	-7.25	28	-5.32	46	-9.71	-9.56	-5.91	-4.96	2	74
Q9ET01_24_839_1xoi.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.69	98	-11.69	98	-6.55	98	-6.55	98	-10.41	-10.41	-5.94	-5.94	1	38
Q6XPS7_39_398_1lw4.1.D_swissmodel_GLU_PLP_1.dlg	GLU	-8.19	86	-8.13	75	-5.73	86	-4.4	75	-7.09	-6.43	-5.14	-4.58	2	32
Q99K85_17_370_3e77.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-12.55	67	-10.75	24	-8.0	67	-5.96	24	-11.53	-9.8	-7.35	-6.42	5	20
Q80WP8-1_59_550_6enz_pdb_GLU_PLP_2.dlg	GLU	-11.41	32	-10.89	48	-4.63	32	-6.18	48	-9.51	-9.54	-4.11	-5.39	2	25
Q6P6M7_23_467_3bc8_pdb_GLU_PLP_1.dlg	GLU	-15.16	3	-14.79	34	-7.59	3	-7.88	34	-14.26	-13.66	-7.33	-7.68	3	44
P48320_88_584_2okk.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-11.71	72	-9.78	81	-5.47	72	-7.22	81	-10.79	-8.71	-5.18	-6.9	2	23
A2AIG8-1_64_482_1m4n.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-10.02	19	-8.93	93	-6.93	19	-6.96	93	-9.29	-7.9	-6.64	-6.03	3	42
O35855_29_393_1ekp.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-11.42	85	-11.42	85	-5.06	85	-5.06	85	-10.44	-10.44	-5.24	-5.24	1	45
Q9ET01_24_839_1xoi.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-12.15	85	-12.15	85	-6.68	85	-6.68	85	-10.51	-10.51	-5.97	-5.97	1	78
Q8VC19_199_634_6hrh.1.B_swissmodel_GLU_PLP_2.dlg	GLU	-12.77	19	-12.77	19	-6.67	19	-6.67	19	-11.18	-11.18	-6.34	-6.34	1	92
Q9QZX7-3_3_180_3hmk.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-8.62	62	-7.95	33	-5.5	62	-5.76	33	-7.52	-7.14	-4.39	-4.8	3	16
O35423-1_27_412_3kgw_pdb_GLU_PLP_1.dlg	GLU	-10.3	56	-10.3	56	-5.49	56	-5.49	56	-9.28	-9.28	-5.01	-5.01	1	35
Q6XPS7_39_398_1lw4.1.D_swissmodel_GLU_PLP_2.dlg	GLU	-8.56	57	-4.2	29	-4.86	57	-3.03	29	-5.44	-2.53	-3.64	-3.84	5	21
P00860_7_427_1d7k.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-9.11	87	-8.63	74	-4.45	87	-7.08	74	-7.7	-7.36	-4.26	-6.45	3	33
P05202_30_430_3pdb_pdb_GLU_PLP_1.dlg	GLU	-14.01	76	-12.82	80	-8.36	76	-7.28	80	-13.42	-11.93	-8.26	-6.66	6	21
Q3UX83-2_105_524_1m4n.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-10.89	35	-10.03	65	-5.88	35	-7.25	65	-9.9	-9.13	-5.41	-6.5	3	26
Q71RI9-1_42_451_5ver_pdb_GLU_PLP_1.dlg	GLU	-14.28	19	-12.94	24	-8.14	19	-6.93	24	-13.27	-11.65	-7.51	-7.19	4	55
Q8VC19_199_634_6hrh.1.B_swissmodel_GLU_PLP_1.dlg	GLU	-13.69	32	-13.69	32	-5.91	32	-5.91	32	-12.17	-12.17	-5.56	-5.56	1	99
Q71RI9-1_42_451_2zjg_pdb_GLU_PLP_1.dlg	GLU	-12.86	63	-12.86	63	-6.63	63	-6.63	63	-11.37	-11.37	-6.47	-6.47	1	21
Q8BWU8_9_436_5g4i.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-13.76	67	-13.76	67	-7.79	67	-7.79	67	-12.83	-12.83	-7.34	-7.34	1	29
Q8QZR5_20_495_3tcm.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.86	2	-8.1	4	-6.68	2	-2.74	4	-9.52	-6.38	-6.12	-2.17	2	62
Q8R1K4-2_26_438_5g4i.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-10.09	91	-9.82	47	-4.54	91	-4.72	47	-8.85	-8.71	-3.8	-4.67	2	20
Q3UX83-1_157_576_1m4n.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-10.89	64	-10.11	91	-4.81	64	-5.25	91	-9.9	-9.15	-4.78	-5.63	4	15
Q71RI9-1_42_451_2zjg_pdb_GLU_PLP_2.dlg	GLU	-11.91	31	-11.13	85	-6.78	31	-6.77	85	-10.94	-9.77	-6.64	-6.72	2	43
Q91WT9-1_40_557_4pcu.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-9.8	12	-9.8	12	-3.47	12	-3.47	12	-8.49	-8.49	-3.19	-3.19	1	24
P00860_2_418_7odc_pdb_GLU_PLP_2.dlg	GLU	-11.89	39	-11.31	31	-6.0	39	-7.13	31	-10.73	-10.34	-6.41	-6.71	3	39
Q3UEG6_63_509_6fyq.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-8.79	23	-7.47	77	-4.31	23	-5.61	77	-8.5	-6.74	-4.35	-5.34	3	30
Q6P6M7_23_466_3bca_pdb_GLU_PLP_2.dlg	GLU	-15.73	6	-15.38	23	-10.14	6	-7.83	23	-14.8	-14.05	-9.82	-7.67	2	58
P23738_17_484_4e1o.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-12.36	65	-12.36	65	-5.76	65	-5.76	65	-11.32	-11.32	-5.77	-5.77	1	96
Q7TSV6-1_3_399_2cst.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-11.69	75	-11.69	75	-7.01	75	-7.01	75	-9.97	-9.97	-5.93	-5.93	1	25
P00860_7_427_1d7k.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-8.55	50	-8.55	50	-3.69	50	-3.69	50	-7.25	-7.25	-3.65	-3.65	1	27
Q8R238_12_327_2rkb.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-10.68	50	-8.97	32	-5.85	50	-4.13	32	-9.03	-7.8	-4.86	-4.54	3	24
Q6P6M7_23_467_3bcb_pdb_GLU_PLP_4.dlg	GLU	-14.2	13	-14.09	62	-7.79	13	-7.74	62	-13.39	-13.09	-7.67	-7.31	3	25
Q71RI9-1_42_451_3e2f_pdb_GLU_PLP_2.dlg	GLU	-12.96	61	-12.96	61	-6.79	61	-6.79	61	-11.37	-11.37	-6.51	-6.51	1	60
Q71RI9-1_42_451_5ver_pdb_GLU_PLP_2.dlg	GLU	-15.28	74	-15.28	74	-7.8	74	-7.8	74	-13.52	-13.52	-6.6	-6.6	1	50
Q80WP8-1_59_550_6enz.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-10.92	94	-9.93	57	-6.63	94	-4.81	57	-8.81	-8.37	-6.24	-4.6	2	32
A2AIG8-2_42_459_4n0b.2.B_swissmodel_GLU_PLP_2.dlg	GLU	-11.66	64	-11.66	64	-6.04	64	-6.04	64	-10.22	-10.22	-5.38	-5.38	1	44
Q3UNZ2_26_422_1d7k.1.B_swissmodel_GLU_PLP_2.dlg	GLU	-9.36	90	-9.33	43	-4.79	90	-3.72	43	-7.99	-8.4	-4.38	-3.54	2	29
Q8R0X7_110_553_4q6r.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-12.16	66	-12.16	66	-6.83	66	-6.83	66	-11.02	-11.02	-6.35	-6.35	1	48
