dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
O88533_1_467_1js6.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.4	78	-11.4	78	-6.83	78	-6.83	78	-10.08	-10.08	-6.53	-6.53	1	23
P50431_9_478_1rvu.1.A_swissmodel_TYR_PLP_4.dlg	TYR	-9.95	45	-9.95	45	-6.17	45	-6.17	45	-8.32	-8.32	-5.52	-5.52	1	42
P00860_7_427_1d7k.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.95	44	-10.33	95	-5.95	44	-6.22	95	-9.56	-8.83	-5.1	-4.7	2	13
A2AIG8-1_64_482_1m4n.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.81	2	-9.03	92	-5.35	2	-5.26	92	-8.96	-8.26	-5.42	-4.64	5	10
Q6P6M7_23_467_3bc8_pdb_TYR_PLP_2.dlg	TYR	-13.97	99	-13.06	76	-6.85	99	-6.56	76	-13.11	-12.18	-6.26	-6.59	6	23
Q9JLI6-1_18_430_3a9y.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.11	33	-10.11	33	-6.83	33	-6.83	33	-8.84	-8.84	-6.2	-6.2	1	38
Q6P6M7_23_467_3bcb_pdb_TYR_PLP_4.dlg	TYR	-14.72	37	-13.88	33	-7.84	37	-6.87	33	-13.28	-12.5	-7.51	-6.32	3	26
Q8QZR5_20_495_3tcm.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.22	28	-6.52	43	-3.16	28	-5.7	43	-4.43	-4.65	-0.63	-4.9	2	49
Q8VBT2_1_325_1pwh.2.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.96	30	-11.96	30	-6.55	30	-6.55	30	-10.95	-10.95	-6.18	-6.18	1	38
P61922-2_39_444_4y0h.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.56	16	-10.96	43	-6.52	16	-4.81	43	-10.3	-9.93	-6.11	-4.48	3	53
A2AIG8-2_42_459_4n0b.2.B_swissmodel_TYR_PLP_1.dlg	TYR	-10.56	32	-10.01	36	-5.94	32	-4.28	36	-9.64	-9.33	-5.69	-4.48	4	17
O35423-2_1_390_3kgw.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.02	14	-9.76	72	-5.76	14	-7.23	72	-9.44	-8.43	-5.22	-6.29	4	34
Q9WVM8_1_425_4gdy.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-13.76	79	-13.62	51	-9.02	79	-5.06	51	-12.74	-12.61	-8.74	-4.91	2	30
Q99K85_17_370_3e77.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-13.52	13	-11.09	98	-6.86	13	-7.02	98	-12.18	-10.29	-6.38	-7.3	5	26
Q6P6M7_23_467_3bcb.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-13.89	22	-13.89	22	-6.94	22	-6.94	22	-12.23	-12.23	-6.26	-6.26	1	21
O35484_11_417_1d7k.1.B_swissmodel_TYR_PLP_2.dlg	TYR	-5.36	31	-5.25	89	-4.84	31	-4.5	89	-4.08	-4.02	-3.83	-3.82	2	19
Q71RI9-1_42_451_3e2y_pdb_TYR_PLP_1.dlg	TYR	-15.8	93	-15.8	93	-7.56	93	-7.56	93	-14.57	-14.57	-6.23	-6.23	1	41
Q71RI9-1_42_451_3e2y_pdb_TYR_PLP_2.dlg	TYR	-16.58	48	-16.58	48	-8.2	48	-8.2	48	-15.45	-15.45	-6.9	-6.9	1	46
P00860_2_418_7odc_pdb_TYR_PLP_2.dlg	TYR	-13.25	89	-10.98	94	-7.31	89	-7.21	94	-11.41	-9.75	-6.47	-6.42	8	15
Q80WP8-1_64_549_5hsj.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.85	73	-10.85	73	-6.01	73	-6.01	73	-9.72	-9.72	-6.17	-6.17	1	48
A2AIG8-2_41_459_1m4n.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.59	9	-8.89	40	-5.74	9	-5.01	40	-9.13	-8.29	-5.68	-4.35	8	14
Q8VCN5_9_398_5tsu.1.C_swissmodel_TYR_PLP_1.dlg	TYR	-10.21	11	-10.21	11	-5.41	11	-5.41	11	-9.16	-9.16	-4.73	-4.73	1	43
Q80WP8-2_59_493_6enz.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.42	95	-7.72	61	-5.19	95	-6.34	61	-7.2	-7.26	-4.53	-5.49	7	11
Q3UEG6_52_507_4atp.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.73	88	-9.73	88	-5.75	88	-5.75	88	-7.45	-7.45	-5.51	-5.51	1	42
Q9ET01_24_839_1xoi.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.61	34	-11.09	15	-7.01	34	-6.51	15	-11.34	-10.28	-6.4	-6.61	5	35
Q6P6M7_23_466_3bca_pdb_TYR_PLP_3.dlg	TYR	-14.02	84	-13.81	15	-6.68	84	-7.27	15	-13.2	-12.97	-6.8	-7.03	3	39
O35423-1_23_412_3kgw.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-10.78	64	-9.66	7	-5.42	64	-7.39	7	-9.86	-8.32	-5.29	-6.29	2	31
P08680_143_578_6hrh.1.B_swissmodel_TYR_PLP_2.dlg	TYR	-12.12	3	-12.12	3	-6.11	3	-6.11	3	-9.08	-9.08	-5.28	-5.28	1	38
Q9WVM8_1_425_4gdy.1.B_swissmodel_TYR_PLP_2.dlg	TYR	-13.58	43	-13.58	43	-8.49	43	-8.49	43	-12.69	-12.69	-8.44	-8.44	1	43
Q71RI9-1_42_451_3e2f_pdb_TYR_PLP_1.dlg	TYR	-12.59	23	-12.59	23	-5.92	23	-5.92	23	-11.8	-11.8	-5.93	-5.93	1	38
O35423-1_27_412_3kgw_pdb_TYR_PLP_1.dlg	TYR	-10.41	53	-9.59	89	-4.03	53	-6.74	89	-9.14	-8.86	-3.57	-6.47	9	28
Q8BH55_226_741_1kl7.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.36	39	-11.36	39	-5.71	39	-5.71	39	-10.15	-10.15	-5.0	-5.0	1	42
Q9QZX7-3_3_180_3hmk.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-8.7	17	-7.51	37	-4.94	17	-5.88	37	-8.22	-7.12	-4.7	-5.38	7	17
Q9WUB3_11_836_2pyd.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.43	77	-11.43	77	-7.0	77	-7.0	77	-9.54	-9.54	-6.25	-6.25	1	37
P24288_21_385_2abj.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.73	97	-11.73	97	-6.76	97	-6.76	97	-10.36	-10.36	-5.83	-5.83	1	36
Q8BTY1_4_421_1w7m.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-14.91	69	-14.47	47	-7.37	69	-7.13	47	-13.77	-13.32	-6.96	-6.56	2	44
Q6P6M7_23_467_3bcb.1.A_swissmodel_TYR_PLP_3.dlg	TYR	-13.81	100	-13.81	100	-6.96	100	-6.96	100	-12.43	-12.43	-6.32	-6.32	1	30
Q80WP8-1_64_549_5hsj.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.86	73	-10.86	73	-5.6	73	-5.6	73	-10.39	-10.39	-5.45	-5.45	1	11
Q9CXF0_6_460_3e9k.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-7.97	33	-7.97	33	-3.54	33	-3.54	33	-7.48	-7.48	-3.14	-3.14	1	27
Q9JLI6-2_17_283_3a9x.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.48	69	-6.85	26	-5.64	69	-2.69	26	-7.78	-6.41	-5.13	-2.79	8	13
Q91WT9-1_40_557_4pcu.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-10.67	54	-10.67	54	-4.05	54	-4.05	54	-10.16	-10.16	-4.2	-4.2	1	10
Q9ET01_24_839_1xoi.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-12.11	65	-12.11	65	-7.08	65	-7.08	65	-11.29	-11.29	-6.8	-6.8	1	36
P23738_17_484_4e1o.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-13.37	37	-13.37	37	-6.85	37	-6.85	37	-12.54	-12.54	-6.49	-6.49	1	37
Q8CI94_11_836_2pyd.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-11.05	79	-10.67	71	-6.38	79	-6.67	71	-8.85	-9.16	-4.68	-5.87	2	37
A2AIG8-1_37_482_4n0b.2.B_swissmodel_TYR_PLP_1.dlg	TYR	-10.6	95	-9.84	20	-6.26	95	-4.49	20	-9.87	-9.33	-5.91	-4.57	8	20
Q9Z2Y8_12_248_1b54.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.92	67	-9.6	71	-5.84	67	-6.2	71	-9.43	-9.11	-5.63	-6.19	4	12
Q91W43_57_1010_6i34.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-7.68	91	-7.68	91	-4.66	91	-4.66	91	-5.41	-5.41	-4.15	-4.15	1	30
Q71RI9-1_42_451_3e2f_pdb_TYR_PLP_2.dlg	TYR	-12.03	7	-10.93	72	-5.85	7	-6.82	72	-11.01	-10.34	-5.94	-6.72	5	23
P05202_30_430_3pd6_pdb_TYR_PLP_1.dlg	TYR	-14.35	3	-14.26	72	-6.43	3	-5.49	72	-13.32	-13.38	-5.66	-5.87	2	43
A2AIG8-1_37_482_4n0b.2.B_swissmodel_TYR_PLP_2.dlg	TYR	-12.16	93	-12.16	93	-6.3	93	-6.3	93	-11.16	-11.16	-5.92	-5.92	1	10
Q80WP8-2_68_523_2okj.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-9.4	64	-8.52	40	-5.9	64	-5.68	40	-7.44	-7.05	-5.55	-4.68	4	25
Q8R238_12_327_2rkb.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-11.42	73	-11.42	73	-5.57	73	-5.57	73	-10.35	-10.35	-5.44	-5.44	1	28
O35855_29_393_1ekp.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-12.74	16	-12.04	18	-6.23	16	-6.32	18	-11.22	-11.0	-5.82	-5.83	4	33
P61922-1_39_499_4zsy.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-12.16	39	-12.16	39	-6.25	39	-6.25	39	-11.03	-11.03	-5.97	-5.97	1	55
Q9JLI6-1_18_430_3a9y.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.76	12	-10.76	12	-6.87	12	-6.87	12	-9.46	-9.46	-6.4	-6.4	1	49
Q71RI9-1_42_451_5veq_pdb_TYR_PLP_3.dlg	TYR	-16.21	1	-16.21	1	-7.44	1	-7.44	1	-14.68	-14.68	-6.03	-6.03	1	35
P50431_1_478_1eji_pdb_TYR_PLP_2.dlg	TYR	-13.88	19	-13.88	19	-7.07	19	-7.07	19	-12.59	-12.59	-6.44	-6.44	1	67
Q71RI9-2_7_416_5veq.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-14.88	59	-14.88	59	-7.1	59	-7.1	59	-13.81	-13.81	-6.7	-6.7	1	54
P08680_143_578_6hrh.1.B_swissmodel_TYR_PLP_1.dlg	TYR	-12.54	31	-12.54	31	-6.03	31	-6.03	31	-10.22	-10.22	-5.24	-5.24	1	69
Q3UEG6_63_509_6fyq.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.97	20	-8.27	59	-4.25	20	-6.61	59	-7.7	-7.62	-4.38	-6.42	3	25
Q91WT9-1_40_557_4pcu.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-9.72	50	-9.72	50	-7.0	50	-7.0	50	-8.58	-8.58	-6.55	-6.55	1	41
Q71RI9-1_42_451_5vep_pdb_TYR_PLP_1.dlg	TYR	-11.91	78	-11.9	93	-6.89	78	-5.95	93	-10.47	-10.94	-6.32	-5.81	2	17
Q14CH1_48_490_3a9y.1.B_swissmodel_TYR_PLP_2.dlg	TYR	-4.04	17	-2.35	62	-3.61	17	-2.83	62	-1.54	-0.68	-2.09	-2.25	3	45
Q91W43_57_1010_6i34.1.A_swissmodel_TYR_PLP_2.dlg	TYR	-8.79	94	-7.39	92	-4.69	94	-4.23	92	-7.66	-6.78	-3.75	-4.27	12	16
P00860_7_427_1d7k.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.63	18	-10.63	18	-6.48	18	-6.48	18	-8.96	-8.96	-5.27	-5.27	1	29
Q8QZR1_64_442_3pdx_pdb_TYR_PLP_2.dlg	TYR	-11.41	43	-11.41	43	-6.78	43	-6.78	43	-10.36	-10.36	-6.96	-6.96	1	44
Q71RI9-1_42_451_5veq.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-15.27	59	-15.27	59	-7.61	59	-7.61	59	-14.05	-14.05	-6.81	-6.81	1	43
O35484_8_435_3btn.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-7.62	19	-5.76	68	-5.4	19	-3.12	68	-6.68	-5.42	-5.45	-3.21	17	9
P50431_1_478_1eji_pdb_TYR_PLP_1.dlg	TYR	-14.45	76	-14.45	76	-8.07	76	-8.07	76	-12.89	-12.89	-7.4	-7.4	1	58
O35423-1_23_412_3kgw.1.A_swissmodel_TYR_PLP_1.dlg	TYR	-10.51	95	-10.51	95	-5.34	95	-5.34	95	-9.39	-9.39	-4.98	-4.98	1	21
