dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
Q71RI9-1_42_451_3e2f_pdb_KYNU_PLP_2.dlg	KYN	-14.01	63	-13.4	50	-6.74	63	-7.06	50	-12.61	-11.53	-6.83	-6.49	4	20
P00860_2_418_7odc_pdb_KYNU_PLP_1.dlg	KYN	-12.31	44	-11.48	85	-6.04	44	-5.61	85	-10.97	-10.41	-5.09	-5.8	7	10
Q6P6M7_23_467_3bcb_pdb_KYNU_PLP_1.dlg	KYN	-15.5	21	-12.87	88	-7.73	21	-5.73	88	-13.97	-11.67	-7.19	-5.87	13	16
Q6P6M7_23_467_3bc8_pdb_KYNU_PLP_4.dlg	KYN	-14.85	98	-14.85	98	-7.2	98	-7.2	98	-13.75	-13.75	-6.47	-6.47	1	17
Q6P6M7_23_467_3bcb_pdb_KYNU_PLP_3.dlg	KYN	-15.79	39	-12.88	16	-6.49	39	-5.47	16	-13.96	-11.71	-6.48	-5.74	10	15
Q80WP8-2_59_493_6enz.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-9.87	25	-8.76	74	-7.85	25	-6.59	74	-8.5	-7.63	-6.76	-6.27	10	9
Q91W43_57_1010_6i34.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-9.75	52	-9.75	52	-4.84	52	-4.84	52	-5.36	-5.36	-4.27	-4.27	1	21
Q8BTY1_4_421_1w7m.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-15.93	19	-15.93	19	-7.97	19	-7.97	19	-13.71	-13.71	-6.74	-6.74	1	57
Q6P6M7_23_467_3bcb.1.A_swissmodel_KYNU_PLP_4.dlg	KYN	-14.34	98	-14.34	98	-7.05	98	-7.05	98	-12.66	-12.66	-6.7	-6.7	1	13
Q8R238_12_327_2rkb.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-12.2	70	-12.2	70	-6.19	70	-6.19	70	-11.47	-11.47	-5.75	-5.75	1	24
O35423-1_23_412_3kgw.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-12.33	63	-10.91	4	-4.0	63	-3.73	4	-9.9	-9.78	-4.38	-4.39	4	25
Q71RI9-1_42_451_3e2f_pdb_KYNU_PLP_1.dlg	KYN	-13.62	86	-12.79	92	-8.04	86	-7.77	92	-13.11	-10.61	-7.96	-6.89	6	19
Q8VC19_199_634_6hrh.1.B_swissmodel_KYNU_PLP_1.dlg	KYN	-12.95	14	-12.95	14	-5.42	14	-5.42	14	-10.49	-10.49	-4.71	-4.71	1	77
P50431_1_478_1eji_pdb_KYNU_PLP_3.dlg	KYN	-14.28	62	-12.95	73	-8.32	62	-7.27	73	-12.03	-11.45	-7.09	-7.03	3	32
Q71RI9-1_42_451_5ver_pdb_KYNU_PLP_4.dlg	KYN	-17.67	4	-17.67	4	-7.6	4	-7.6	4	-15.73	-15.73	-7.17	-7.17	1	56
O88533_1_467_1js6.1.A_swissmodel_KYNU_PLP_2.dlg	KYN	-12.47	31	-12.28	78	-6.37	31	-6.59	78	-12.12	-11.3	-6.32	-6.44	2	30
Q6P6M7_23_467_3bc8_pdb_KYNU_PLP_2.dlg	KYN	-15.37	30	-15.37	30	-7.51	30	-7.51	30	-13.96	-13.96	-6.98	-6.98	1	22
Q8BWU8_9_436_5g4i.1.A_swissmodel_KYNU_PLP_2.dlg	KYN	-14.68	47	-12.93	56	-8.38	47	-6.76	56	-14.02	-12.04	-7.92	-6.7	12	12
A2AIG8-2_42_459_4n0b.2.B_swissmodel_KYNU_PLP_1.dlg	KYN	-12.4	70	-11.39	14	-6.51	70	-6.81	14	-11.04	-10.66	-6.22	-6.69	5	12
Q91WT9-2_40_543_4pcu.1.B_swissmodel_KYNU_PLP_2.dlg	KYN	-8.07	93	-4.11	62	-5.72	93	-3.5	62	-4.78	0.59	-3.52	-1.63	5	24
Q6P6M7_23_467_3bcb_pdb_KYNU_PLP_4.dlg	KYN	-14.97	98	-12.98	51	-5.82	98	-8.31	51	-14.75	-11.72	-6.26	-6.42	11	15
Q71RI9-1_42_451_3e2z_pdb_KYNU_PLP_1.dlg	KYN	-14.46	43	-14.46	43	-9.07	43	-9.07	43	-12.88	-12.88	-7.2	-7.2	1	19
O35855_29_393_1ekp.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-13.16	95	-13.16	95	-6.63	95	-6.63	95	-11.48	-11.48	-6.43	-6.43	1	22
P48320_88_584_2okk.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-12.26	51	-12.26	51	-4.05	51	-4.05	51	-10.69	-10.69	-3.74	-3.74	1	13
Q6P6M7_23_467_3bc8_pdb_KYNU_PLP_1.dlg	KYN	-15.98	89	-14.9	100	-6.43	89	-7.36	100	-15.23	-13.73	-5.62	-6.15	2	17
Q8BG54_108_530_6hrh.1.B_swissmodel_KYNU_PLP_1.dlg	KYN	-11.83	20	-11.83	20	-3.83	20	-3.83	20	-8.54	-8.54	-3.99	-3.99	1	50
Q80WP8-1_59_550_6enz.1.A_swissmodel_KYNU_PLP_2.dlg	KYN	-12.0	84	-12.0	84	-6.44	84	-6.44	84	-8.9	-8.9	-5.83	-5.83	1	31
Q8QZR1_64_442_3pdx.1.A_swissmodel_KYNU_PLP_2.dlg	KYN	-11.5	66	-11.31	7	-4.61	66	-5.38	7	-10.21	-9.64	-4.29	-5.06	2	40
A2AIG8-1_37_482_4n0b.2.B_swissmodel_KYNU_PLP_1.dlg	KYN	-12.86	4	-11.26	42	-6.38	4	-6.36	42	-10.67	-10.35	-5.64	-6.45	5	15
Q9WVM8_1_425_4gdy.1.B_swissmodel_KYNU_PLP_2.dlg	KYN	-15.24	25	-14.02	50	-5.67	25	-5.92	50	-13.65	-13.03	-5.45	-6.46	6	26
Q8R0X7_110_553_4q6r.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-13.11	69	-10.72	32	-4.73	69	-5.71	32	-11.34	-9.52	-4.91	-5.96	9	11
Q9JLI6-1_18_430_3a9y.1.A_swissmodel_KYNU_PLP_2.dlg	KYN	-10.85	4	-10.85	4	-7.09	4	-7.09	4	-7.97	-7.97	-5.87	-5.87	1	31
Q8R1K4-2_26_438_5g4i.1.A_swissmodel_KYNU_PLP_2.dlg	KYN	-12.6	22	-11.65	79	-7.27	22	-4.68	79	-12.16	-10.04	-7.07	-4.1	2	21
P05202_30_430_3pd6_pdb_KYNU_PLP_1.dlg	KYN	-15.95	96	-15.95	96	-6.31	96	-6.31	96	-14.53	-14.53	-5.79	-5.79	1	29
Q6P6M7_23_466_3bca_pdb_KYNU_PLP_4.dlg	KYN	-15.52	58	-15.52	58	-7.54	58	-7.54	58	-14.13	-14.13	-6.8	-6.8	1	21
Q8VBT2_1_325_1pwh.2.A_swissmodel_KYNU_PLP_1.dlg	KYN	-11.0	41	-11.0	41	-5.1	41	-5.1	41	-8.51	-8.51	-4.33	-4.33	1	39
Q8VC19_199_634_6hrh.1.B_swissmodel_KYNU_PLP_2.dlg	KYN	-11.77	66	-11.77	66	-4.78	66	-4.78	66	-8.12	-8.12	-4.28	-4.28	1	38
P50431_9_478_1rvu.1.A_swissmodel_KYNU_PLP_2.dlg	KYN	-11.36	59	-11.36	59	-6.83	59	-6.83	59	-9.22	-9.22	-6.3	-6.3	1	42
Q6XPS7_39_398_1lw4.1.D_swissmodel_KYNU_PLP_2.dlg	KYN	-4.67	43	-4.67	43	-6.15	43	-6.15	43	-0.03	-0.03	-3.55	-3.55	1	13
Q9CXF0_6_460_3e9k.1.A_swissmodel_KYNU_PLP_2.dlg	KYN	-10.03	52	-9.88	74	-8.01	52	-3.58	74	-8.98	-8.69	-7.33	-3.37	3	18
Q8VBT2_5_317_2o2j.1.B_swissmodel_KYNU_PLP_2.dlg	KYN	-11.17	83	-10.88	86	-6.51	83	-5.55	86	-10.13	-9.9	-5.44	-5.98	2	25
Q9JLI6-1_18_430_3a9y.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-10.2	95	-10.2	95	-6.64	95	-6.64	95	-7.87	-7.87	-5.53	-5.53	1	53
Q3UEG6_52_507_4atp.1.A_swissmodel_KYNU_PLP_4.dlg	KYN	-6.89	28	-6.57	45	-5.94	28	-4.07	45	-2.57	-1.39	-3.6	-2.65	2	22
Q9QZX7-3_3_180_3hmk.1.A_swissmodel_KYNU_PLP_2.dlg	KYN	-10.34	79	-9.95	85	-3.31	79	-3.74	85	-9.24	-8.66	-3.31	-4.43	4	10
O88533_1_467_1js6.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-12.24	26	-12.24	26	-6.44	26	-6.44	26	-11.22	-11.22	-6.46	-6.46	1	38
Q8QZR5_20_495_3tcm.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-9.07	54	-7.27	38	-3.53	54	-5.06	38	-0.61	-0.33	0.55	-1.73	2	35
Q3UX83-2_105_524_1m4n.1.A_swissmodel_KYNU_PLP_2.dlg	KYN	-12.79	23	-12.41	1	-6.94	23	-5.77	1	-12.48	-10.94	-6.7	-5.45	2	21
Q91WT9-1_40_557_4pcu.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-11.9	53	-11.9	53	-3.91	53	-3.91	53	-9.81	-9.81	-3.76	-3.76	1	11
Q8VCN5_9_398_5tsu.1.C_swissmodel_KYNU_PLP_4.dlg	KYN	-12.79	77	-12.79	77	-7.36	77	-7.36	77	-10.56	-10.56	-6.16	-6.16	1	18
P23738_17_484_4e1o.1.A_swissmodel_KYNU_PLP_2.dlg	KYN	-14.44	89	-14.44	89	-6.77	89	-6.77	89	-12.62	-12.62	-6.43	-6.43	1	40
Q14CH1_48_490_3a9y.1.B_swissmodel_KYNU_PLP_2.dlg	KYN	-4.25	65	-3.87	32	-3.08	65	-3.85	32	2.75	0.33	-0.15	-1.37	2	23
Q6XPS7_39_398_1lw4.1.D_swissmodel_KYNU_PLP_3.dlg	KYN	-5.61	98	-4.62	29	-3.27	98	-6.28	29	0.02	-0.96	-1.97	-5.42	2	11
Q80WP8-1_59_550_6enz.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-10.65	17	-10.65	17	-7.84	17	-7.84	17	-8.9	-8.9	-6.19	-6.19	1	9
Q71RI9-1_42_451_5veq_pdb_KYNU_PLP_2.dlg	KYN	-16.89	84	-16.89	84	-8.09	84	-8.09	84	-15.8	-15.8	-7.49	-7.49	1	51
P05201_1_413_5tor.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-14.64	22	-14.64	22	-6.77	22	-6.77	22	-12.67	-12.67	-5.92	-5.92	1	36
P05201_1_413_5tor.1.A_swissmodel_KYNU_PLP_2.dlg	KYN	-13.21	91	-13.21	91	-6.02	91	-6.02	91	-12.16	-12.16	-5.76	-5.76	1	19
Q9CZN7-2_40_500_5x3v.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-8.61	9	-8.47	21	-3.96	9	-2.84	21	-8.61	-7.61	-3.96	-2.66	2	16
Q71RI9-1_42_451_5vep_pdb_KYNU_PLP_4.dlg	KYN	-13.39	8	-11.91	17	-7.05	8	-6.32	17	-11.96	-10.82	-6.76	-6.41	7	13
O88986_28_415_1fc4.1.A_swissmodel_KYNU_PLP_2.dlg	KYN	-10.29	11	-10.29	11	-3.91	11	-3.91	11	-6.34	-6.34	-3.16	-3.16	1	44
Q3UNZ2_26_422_1d7k.1.B_swissmodel_KYNU_PLP_1.dlg	KYN	-12.34	39	-10.77	51	-5.74	39	-5.1	51	-10.84	-9.72	-5.09	-4.93	3	27
Q80W22_1_469_1kl7.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-9.69	23	-9.45	1	-4.92	23	-3.82	1	-9.11	-8.59	-4.89	-3.28	4	12
P29758_38_439_2can.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-10.93	93	-10.93	93	-5.28	93	-5.28	93	-8.62	-8.62	-4.79	-4.79	1	24
Q6XPS7_39_398_1lw4.1.D_swissmodel_KYNU_PLP_4.dlg	KYN	-10.27	60	-10.27	60	-6.55	60	-6.55	60	-7.94	-7.94	-4.95	-4.95	1	51
Q91WT9-2_40_543_4pcu.1.B_swissmodel_KYNU_PLP_1.dlg	KYN	-8.42	29	-5.03	52	-5.07	29	-3.66	52	-4.04	-1.92	-3.19	-3.4	3	13
P05202_30_430_3hlm_pdb_KYNU_PLP_2.dlg	KYN	-15.13	73	-15.13	73	-6.12	73	-6.12	73	-13.89	-13.89	-5.85	-5.85	1	20
Q99K85_17_370_3e77.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-13.56	52	-13.56	52	-6.88	52	-6.88	52	-12.27	-12.27	-5.63	-5.63	1	18
Q6P6M7_23_467_3bcb.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-14.98	74	-11.76	55	-6.43	74	-5.13	55	-13.92	-10.83	-6.65	-5.54	19	15
P00860_7_427_1d7k.1.A_swissmodel_KYNU_PLP_1.dlg	KYN	-11.63	58	-10.26	12	-5.73	58	-5.16	12	-9.85	-9.05	-4.96	-4.38	3	18
Q91WT9-2_40_543_4pcu.1.A_swissmodel_KYNU_PLP_2.dlg	KYN	-8.48	74	-4.9	48	-5.11	74	-2.85	48	-4.95	-0.96	-2.92	-2.1	6	24
Q9WVM8_1_425_4gdy.1.B_swissmodel_KYNU_PLP_1.dlg	KYN	-15.23	30	-15.23	30	-6.14	30	-6.14	30	-13.77	-13.77	-5.32	-5.32	1	29
Q71RI9-1_42_451_5vep_pdb_KYNU_PLP_2.dlg	KYN	-13.21	22	-13.21	22	-8.38	22	-8.38	22	-11.08	-11.08	-7.06	-7.06	1	17
Q80WP8-2_59_493_6enz.1.A_swissmodel_KYNU_PLP_2.dlg	KYN	-9.97	51	-8.94	44	-6.21	51	-6.03	44	-5.08	-5.79	-3.41	-4.66	2	16
