dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
Q14CH1_48_490_3a9y.1.B_swissmodel_HIS_PLP_2.dlg	HIS	-5.85	87	-3.07	54	-3.32	87	-2.94	54	-3.61	-1.52	-2.35	-2.16	4	21
P29758_38_439_2can.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-9.55	93	-9.55	93	-3.93	93	-3.93	93	-8.73	-8.73	-3.62	-3.62	1	26
Q71RI9-1_42_451_5vep_pdb_HIS_PLP_2.dlg	HIS	-11.99	37	-11.84	88	-5.72	37	-5.88	88	-10.74	-11.22	-5.59	-5.88	2	48
Q8QZR1_64_442_3pdx.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.4	70	-10.21	53	-4.31	70	-4.86	53	-9.58	-9.51	-3.99	-4.41	3	50
Q71RI9-2_7_416_5veq.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-14.75	54	-14.75	54	-5.97	54	-5.97	54	-13.55	-13.55	-5.28	-5.28	1	63
P00860_2_418_7odc_pdb_HIS_PLP_1.dlg	HIS	-11.49	22	-11.38	85	-5.86	22	-6.52	85	-11.08	-10.96	-5.38	-6.45	2	13
Q91WT9-2_40_543_4pcu.1.B_swissmodel_HIS_PLP_2.dlg	HIS	-7.98	46	-7.98	46	-3.62	46	-3.62	46	-5.99	-5.99	-3.0	-3.0	1	26
Q80W22_1_469_1kl7.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-9.22	8	-9.22	8	-3.55	8	-3.55	8	-8.49	-8.49	-3.39	-3.39	1	17
Q71RI9-1_42_451_5veq.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-14.54	58	-14.54	58	-6.02	58	-6.02	58	-13.49	-13.49	-5.25	-5.25	1	66
P61922-1_39_499_4zsy.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.97	37	-11.89	18	-5.43	37	-3.92	18	-11.97	-11.32	-5.43	-3.73	2	33
Q9QZX7-3_3_180_3hmk.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-8.8	14	-8.8	14	-3.44	14	-3.44	14	-8.18	-8.18	-3.41	-3.41	1	18
P50431_9_478_1rvu.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.45	66	-10.45	66	-5.35	66	-5.35	66	-9.11	-9.11	-5.07	-5.07	1	58
O88986_28_415_1fc4.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.22	22	-11.22	22	-5.37	22	-5.37	22	-9.06	-9.06	-4.76	-4.76	1	80
Q7TSV6-1_3_399_2cst.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.4	43	-10.69	74	-5.9	43	-2.72	74	-10.24	-10.3	-4.46	-3.47	4	21
O35423-1_27_412_3kgx_pdb_HIS_PLP_1.dlg	HIS	-10.81	28	-10.71	2	-4.6	28	-3.24	2	-9.79	-10.04	-4.15	-3.24	2	26
Q7TSV6-1_3_399_2cst.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.83	25	-10.2	24	-6.58	25	-5.22	24	-10.66	-9.6	-6.45	-5.02	10	17
Q71RI9-1_42_451_3e2y_pdb_HIS_PLP_1.dlg	HIS	-15.62	6	-15.62	6	-6.38	6	-6.38	6	-14.7	-14.7	-5.16	-5.16	1	52
Q71RI9-1_42_451_5veq_pdb_HIS_PLP_4.dlg	HIS	-16.72	98	-16.72	98	-6.03	98	-6.03	98	-15.32	-15.32	-5.18	-5.18	1	72
Q8QZR5_20_495_3tcm.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-9.88	29	-9.88	29	-3.21	29	-3.21	29	-8.33	-8.33	-2.56	-2.56	1	63
P08680_143_578_6hrh.1.B_swissmodel_HIS_PLP_1.dlg	HIS	-13.05	62	-13.05	62	-4.65	62	-4.65	62	-11.73	-11.73	-4.56	-4.56	1	95
P50431_9_478_1rvu.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-9.08	57	-9.08	57	-4.03	57	-4.03	57	-7.62	-7.62	-4.24	-4.24	1	76
P00860_2_418_7odc_pdb_HIS_PLP_2.dlg	HIS	-11.93	96	-11.62	30	-6.1	96	-7.39	30	-10.77	-10.88	-5.49	-6.84	3	26
Q91WT9-1_39_559_4l28.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-8.71	89	-7.59	100	-6.56	89	-3.66	100	-5.73	-5.47	-5.03	-2.59	2	28
Q80WP8-2_59_493_6enz.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-9.73	3	-9.67	35	-4.41	3	-4.63	35	-8.41	-8.6	-4.13	-3.9	2	28
O35484_8_435_3btn.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-7.7	100	-7.7	100	-3.12	100	-3.12	100	-6.37	-6.37	-3.06	-3.06	1	22
Q6P6M7_23_467_3bcb_pdb_HIS_PLP_2.dlg	HIS	-14.1	72	-14.1	72	-5.66	72	-5.66	72	-12.93	-12.93	-5.24	-5.24	1	42
Q80WP8-2_63_477_5hsj.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-9.67	87	-9.54	34	-4.12	87	-3.99	34	-9.26	-9.05	-4.46	-3.82	3	12
P05202_32_430_1ama.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-16.51	62	-16.51	62	-7.25	62	-7.25	62	-14.28	-14.28	-6.45	-6.45	1	52
Q6XPS7_39_398_1lw4.1.D_swissmodel_HIS_PLP_2.dlg	HIS	-6.68	72	-6.68	72	-3.1	72	-3.1	72	-5.01	-5.01	-2.41	-2.41	1	14
P48318_92_593_2okj.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.3	13	-9.05	69	-5.16	13	-4.82	69	-9.74	-7.92	-5.27	-4.47	4	29
P05202_32_430_1ama.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-16.67	64	-16.67	64	-7.3	64	-7.3	64	-14.73	-14.73	-6.56	-6.56	1	63
Q3UEG6_52_507_4atp.1.A_swissmodel_HIS_PLP_3.dlg	HIS	-10.35	86	-10.35	86	-5.64	86	-5.64	86	-8.41	-8.41	-4.75	-4.75	1	66
P05201_1_413_5tor.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-12.12	82	-12.12	82	-4.44	82	-4.44	82	-11.55	-11.55	-4.42	-4.42	1	26
Q14CH1_35_495_5j8q.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-8.79	7	-8.7	57	-2.36	7	-2.57	57	-8.14	-8.12	-1.98	-2.57	3	25
Q8R0X7_110_553_4q6r.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-12.86	51	-12.86	51	-5.45	51	-5.45	51	-11.62	-11.62	-5.16	-5.16	1	41
Q71RI9-1_42_451_5ver_pdb_HIS_PLP_1.dlg	HIS	-14.53	86	-14.53	86	-7.2	86	-7.2	86	-13.23	-13.23	-6.97	-6.97	1	69
Q3UX83-1_157_576_1m4n.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.87	79	-10.52	25	-5.45	79	-4.04	25	-10.89	-9.95	-5.42	-3.83	4	32
Q6P6M7_23_467_3bc8_pdb_HIS_PLP_1.dlg	HIS	-13.52	28	-13.27	90	-8.39	28	-5.71	90	-12.53	-12.66	-7.29	-5.23	4	31
Q8QZR1_52_442_4ge9.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-8.44	82	-8.25	17	-3.16	82	-3.84	17	-7.67	-6.73	-2.94	-3.5	2	21
P05202_30_430_3pd6_pdb_HIS_PLP_1.dlg	HIS	-14.81	69	-14.81	69	-4.51	69	-4.51	69	-13.79	-13.79	-4.83	-4.83	1	45
P00860_7_427_1d7k.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.89	84	-10.29	19	-4.68	84	-4.15	19	-9.27	-9.25	-4.37	-3.4	2	27
A2AIG8-2_42_459_4n0b.2.B_swissmodel_HIS_PLP_1.dlg	HIS	-10.8	94	-10.8	94	-4.29	94	-4.29	94	-10.21	-10.21	-4.71	-4.71	1	16
P24288_21_385_2abj.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.49	39	-11.49	39	-4.92	39	-4.92	39	-10.68	-10.68	-4.57	-4.57	1	29
Q6P6M7_23_467_3bcb_pdb_HIS_PLP_3.dlg	HIS	-14.2	5	-13.94	62	-6.21	5	-5.42	62	-13.47	-12.79	-6.22	-5.32	2	47
O35423-1_23_412_3kgw.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.6	70	-9.55	13	-4.89	70	-7.0	13	-10.84	-8.66	-5.01	-5.29	7	36
A2AIG8-2_41_459_1m4n.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.56	32	-10.22	49	-5.08	32	-4.38	49	-9.44	-9.34	-4.92	-4.21	2	54
Q8VCN5_9_398_5tsu.1.C_swissmodel_HIS_PLP_4.dlg	HIS	-10.71	4	-10.71	4	-5.79	4	-5.79	4	-9.54	-9.54	-5.48	-5.48	1	29
Q3UNZ2_26_422_1d7k.1.B_swissmodel_HIS_PLP_1.dlg	HIS	-11.29	17	-10.14	83	-5.16	17	-4.55	83	-9.73	-9.12	-4.49	-3.89	2	22
Q71RI9-1_42_451_3e2z_pdb_HIS_PLP_2.dlg	HIS	-16.4	4	-16.4	4	-6.06	4	-6.06	4	-14.88	-14.88	-5.31	-5.31	1	72
P50431_1_478_1eji_pdb_HIS_PLP_3.dlg	HIS	-12.9	16	-12.9	16	-5.64	16	-5.64	16	-11.8	-11.8	-5.68	-5.68	1	39
Q71RI9-1_42_451_3e2y_pdb_HIS_PLP_2.dlg	HIS	-16.35	15	-16.35	15	-6.51	15	-6.51	15	-14.91	-14.91	-5.32	-5.32	1	75
Q8VCN5_9_398_5tsu.1.C_swissmodel_HIS_PLP_2.dlg	HIS	-11.1	7	-11.1	7	-3.7	7	-3.7	7	-9.69	-9.69	-3.84	-3.84	1	22
O35484_11_417_1d7k.1.B_swissmodel_HIS_PLP_1.dlg	HIS	-6.91	20	-6.91	20	-3.73	20	-3.73	20	-5.89	-5.89	-3.37	-3.37	1	21
Q9ET01_24_839_1xoi.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.76	54	-11.46	4	-5.04	54	-5.57	4	-10.31	-10.41	-4.12	-5.06	2	23
O35484_11_417_1d7k.1.B_swissmodel_HIS_PLP_2.dlg	HIS	-5.25	31	-4.88	30	-3.32	31	-2.25	30	-3.92	-4.03	-3.23	-2.45	3	28
Q71RI9-2_7_416_5veq.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-15.01	90	-15.01	90	-6.28	90	-6.28	90	-14.02	-14.02	-6.04	-6.04	1	60
A2AIG8-1_37_482_4n0b.2.B_swissmodel_HIS_PLP_1.dlg	HIS	-10.84	49	-9.64	48	-4.93	49	-3.19	48	-10.35	-9.2	-5.08	-2.81	10	15
P05202_30_430_3pd6_pdb_HIS_PLP_2.dlg	HIS	-14.34	56	-14.34	56	-5.23	56	-5.23	56	-13.18	-13.18	-4.83	-4.83	1	45
A2AIG8-1_64_482_1m4n.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.32	58	-9.95	52	-4.6	58	-4.42	52	-9.21	-9.09	-4.27	-4.01	2	36
Q8CI94_11_836_2pyd.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.6	52	-10.59	33	-3.59	52	-4.97	33	-9.91	-9.26	-3.51	-4.95	2	31
Q91WT9-1_40_557_4pcu.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-9.32	49	-8.66	30	-3.22	49	-5.01	30	-8.21	-8.05	-3.15	-4.79	6	22
Q9JLI6-2_17_283_3a9x.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-9.09	48	-8.29	16	-5.24	48	-4.09	16	-8.64	-7.83	-4.94	-4.03	3	19
P48320_88_584_2okk.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.8	65	-9.64	10	-3.77	65	-4.09	10	-9.83	-8.65	-2.78	-4.34	8	14
Q6P6M7_23_467_3bc8_pdb_HIS_PLP_3.dlg	HIS	-13.64	97	-13.38	7	-5.54	97	-5.66	7	-12.72	-12.66	-4.85	-5.27	3	33
Q8BWU8_9_436_5g4i.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-12.74	79	-12.74	79	-4.58	79	-4.58	79	-11.61	-11.61	-4.29	-4.29	1	24
Q3UX83-2_102_522_6d0a.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-9.9	53	-8.14	41	-5.15	53	-2.66	41	-8.68	-7.38	-4.16	-2.68	6	14
Q9CZN7-1_43_503_5x3v.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-6.36	62	-6.36	62	-3.07	62	-3.07	62	-5.28	-5.28	-2.57	-2.57	1	20
Q8VC19_199_634_6hrh.1.B_swissmodel_HIS_PLP_2.dlg	HIS	-12.29	38	-12.29	38	-4.86	38	-4.86	38	-11.34	-11.34	-4.82	-4.82	1	81
Q71RI9-1_42_451_2zjg_pdb_HIS_PLP_1.dlg	HIS	-13.17	36	-12.34	77	-6.02	36	-6.59	77	-12.63	-11.65	-5.81	-6.28	2	30
Q8R1K4-1_10_436_5g4i.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-13.84	62	-13.84	62	-7.75	62	-7.75	62	-12.9	-12.9	-7.08	-7.08	1	24
