dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
P06737_1_847_1l5q_pdb_ORN_PLP_3.dlg	ORN	-15.33	2	-15.33	2	-4.04	2	-4.04	2	-14.22	-14.22	-3.67	-3.67	1	24
Q9HD40_1_501_3hl2_pdb_ORN_PLP_2.dlg	ORN	-15.3	48	-14.59	75	-3.55	48	-2.56	75	-14.35	-13.74	-2.96	-1.88	5	15
P54687_21_386_2abj_pdb_ORN_PLP_1.dlg	ORN	-13.46	45	-13.38	48	-3.84	45	-2.65	48	-12.75	-12.19	-4.12	-2.8	2	34
O15382_28_392_5bwu_pdb_ORN_PLP_2.dlg	ORN	-14.15	23	-14.04	33	-3.97	23	-3.34	33	-12.87	-12.67	-3.54	-3.37	3	20
P21549_1_392_4kyo_pdb_ORN_PLP_2.dlg	ORN	-9.7	76	-8.94	38	-3.04	76	-3.6	38	-8.46	-7.2	-3.49	-3.18	4	15
P21549_1_392_3r9a_pdb_ORN_PLP_2.dlg	ORN	-9.72	37	-8.77	95	-4.8	37	-5.77	95	-7.35	-7.11	-3.1	-4.73	3	22
P17735_41_444_3dyd_pdb_ORN_PLP_1.dlg	ORN	-12.49	34	-11.5	88	-2.79	34	-3.38	88	-11.05	-9.85	-2.65	-3.07	3	17
P11926_1_461_2oo0_pdb_ORN_PLP_2.dlg	ORN	-11.02	61	-10.55	4	-6.07	61	-4.93	4	-9.87	-9.19	-5.24	-4.22	3	38
P06737_24_832_3cej_pdb_ORN_PLP_1.dlg	ORN	-14.6	87	-13.45	58	-3.82	87	-2.92	58	-13.49	-12.42	-3.62	-3.67	3	22
O15382_28_392_5i5w_pdb_ORN_PLP_2.dlg	ORN	-13.77	11	-13.25	57	-3.88	11	-2.99	57	-11.88	-12.41	-3.3	-2.81	2	29
Q9HD40_1_501_4zdo_pdb_ORN_PLP_3.dlg	ORN	-13.9	55	-13.41	69	-3.58	55	-3.77	69	-12.4	-12.16	-2.45	-2.77	3	25
P00505_30_430_5ax8_pdb_ORN_PLP_2.dlg	ORN	-16.73	83	-16.73	83	-3.21	83	-3.21	83	-15.43	-15.43	-3.35	-3.35	1	24
P21549_1_392_4kxk_pdb_ORN_PLP_2.dlg	ORN	-8.75	77	-8.75	77	-3.63	77	-3.63	77	-5.61	-5.61	-2.83	-2.83	1	17
P06737_2_847_1fc0_pdb_ORN_PLP_1.dlg	ORN	-14.98	6	-14.98	6	-2.0	6	-2.0	6	-13.81	-13.81	-1.11	-1.11	1	28
Q16773_1_422_4wlh_pdb_ORN_PLP_1.dlg	ORN	-13.08	28	-13.08	28	-5.87	28	-5.87	28	-11.64	-11.64	-4.68	-4.68	1	30
O15382_28_392_5i5u_pdb_ORN_PLP_2.dlg	ORN	-14.52	62	-14.52	62	-4.93	62	-4.93	62	-13.28	-13.28	-4.44	-4.44	1	49
P21549_1_392_4cbr_pdb_ORN_PLP_1.dlg	ORN	-11.47	7	-10.62	66	-2.45	7	-5.29	66	-10.05	-8.81	-1.84	-4.84	4	23
P11216_22_840_5iko.1.A_swissmodel_ORN_PLP_3.dlg	ORN	-13.46	95	-12.9	59	-2.0	95	-2.95	59	-12.4	-12.12	-2.71	-2.91	2	38
P13196_189_573_3hqt.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-13.79	89	-13.41	33	-2.9	89	-2.83	33	-11.96	-11.95	-2.5	-3.41	2	24
P54687_1_386_2coj_pdb_ORN_PLP_1.dlg	ORN	-14.67	77	-14.67	77	-3.28	77	-3.28	77	-13.07	-13.07	-3.44	-3.44	1	54
Q9HD40_1_501_4zdo_pdb_ORN_PLP_4.dlg	ORN	-13.85	81	-13.68	33	-2.7	81	-2.09	33	-12.8	-12.36	-3.14	-1.35	4	33
P32929_1_405_3elp_pdb_ORN_PLP_3.dlg	ORN	-13.53	22	-13.53	22	-3.7	22	-3.7	22	-11.64	-11.64	-3.13	-3.13	1	15
P24298_19_495_3tcm.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.98	83	-12.98	83	-1.7	83	-1.7	83	-10.92	-10.92	-2.21	-2.21	1	48
P04181_1_439_2byj_pdb_ORN_PLP_1.dlg	ORN	-12.79	63	-10.91	6	-4.78	63	-2.71	6	-11.98	-10.02	-4.48	-2.85	13	14
Q96QU6_63_482_1ynu.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.4	20	-12.4	20	-1.96	20	-1.96	20	-11.23	-11.23	-1.41	-1.41	1	31
Q9HD40_19_462_4zdl.1.A_swissmodel_ORN_PLP_4.dlg	ORN	-16.64	59	-16.64	59	-3.77	59	-3.77	59	-15.48	-15.48	-3.33	-3.33	1	36
O15382_28_392_5hne_pdb_ORN_PLP_1.dlg	ORN	-14.13	92	-12.37	53	-6.18	92	-3.83	53	-12.68	-11.58	-5.86	-3.62	9	15
P34897_17_504_3ou5_pdb_ORN_PLP_2.dlg	ORN	-11.95	28	-10.41	14	-2.39	28	-1.85	14	-10.7	-9.64	-2.49	-2.09	4	16
P11216_22_840_5iko.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-13.39	80	-13.38	70	-3.49	80	-3.19	70	-12.13	-12.53	-2.9	-3.12	2	36
Q96QU6_63_482_1ynu.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.33	30	-11.79	75	-2.84	30	-1.34	75	-11.67	-10.85	-2.73	-1.9	5	24
O15382_28_392_5bwt_pdb_ORN_PLP_2.dlg	ORN	-15.72	12	-14.78	26	-4.4	12	-2.97	26	-14.26	-13.72	-4.07	-3.1	2	29
P06737_6_839_1fa9.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-15.54	79	-15.54	79	-3.85	79	-3.85	79	-14.22	-14.22	-3.35	-3.35	1	77
Q16773_1_422_4wp0_pdb_ORN_PLP_2.dlg	ORN	-13.78	75	-11.77	16	-4.16	75	-4.73	16	-11.99	-10.6	-3.74	-4.45	5	27
P32929_10_399_3cog.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-11.75	12	-11.75	12	-2.36	12	-2.36	12	-10.41	-10.41	-2.25	-2.25	1	20
Q9Y697_67_457_5kz5_pdb_ORN_PLP_6.dlg
Q8TBG4_7_438_4ysn.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-9.22	67	-8.2	27	-5.05	67	-4.0	27	-5.51	-6.29	-2.13	-3.42	2	27
P34897_43_504_4pvf.1.A_swissmodel_ORN_PLP_3.dlg	ORN	-10.54	13	-9.12	52	-2.34	13	-4.77	52	-9.74	-8.13	-2.34	-4.46	3	32
Q16773_1_422_4wlj_pdb_ORN_PLP_1.dlg	ORN	-14.82	90	-14.79	59	-5.14	90	-2.9	59	-13.29	-14.05	-4.67	-2.5	2	37
P21549_1_392_4cbs_pdb_ORN_PLP_1.dlg	ORN	-12.08	94	-12.08	94	-4.93	94	-4.93	94	-7.74	-7.74	-4.12	-4.12	1	26
P32929_1_402_3cog_pdb_ORN_PLP_4.dlg	ORN	-12.32	1	-12.32	1	-6.11	1	-6.11	1	-8.98	-8.98	-3.81	-3.81	1	51
P17174_14_412_3ii0_pdb_ORN_PLP_2.dlg	ORN	-15.35	32	-15.1	78	-5.04	32	-3.46	78	-13.71	-12.98	-4.17	-3.02	2	23
P32929_10_399_3cog.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.32	98	-12.32	98	-6.17	98	-6.17	98	-9.68	-9.68	-4.32	-4.32	1	64
O15382_28_392_5bww_pdb_ORN_PLP_1.dlg	ORN	-14.07	38	-13.64	36	-3.16	38	-3.47	36	-13.4	-12.61	-3.03	-3.57	3	19
P21549_1_392_1h0c_pdb_ORN_PLP_1.dlg	ORN	-11.59	32	-11.59	32	-3.75	32	-3.75	32	-9.83	-9.83	-2.97	-2.97	1	39
P21549_1_388_2yob_pdb_ORN_PLP_1.dlg	ORN	-11.6	46	-10.61	47	-4.88	46	-5.17	47	-10.04	-8.3	-4.71	-3.37	3	24
O95470_62_568_4q6r_pdb_ORN_PLP_1.dlg	ORN	-14.76	25	-14.41	88	-3.3	25	-4.91	88	-12.94	-12.9	-3.56	-3.85	2	35
P17735_51_442_4ge9.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-10.76	68	-10.64	91	-3.6	68	-5.98	91	-9.6	-8.65	-3.22	-4.6	2	35
Q8N5Z0_1_425_4gdy_pdb_ORN_PLP_1.dlg	ORN	-13.88	3	-13.88	3	-4.36	3	-4.36	3	-12.83	-12.83	-3.92	-3.92	1	15
O15382_28_392_5hne_pdb_ORN_PLP_2.dlg	ORN	-13.6	97	-13.6	97	-3.2	97	-3.2	97	-12.68	-12.68	-3.14	-3.14	1	55
P54687_1_386_2cog_pdb_ORN_PLP_2.dlg	ORN	-14.43	15	-14.43	15	-3.49	15	-3.49	15	-11.95	-11.95	-3.0	-3.0	1	24
P11216_1_843_5ikp_pdb_ORN_PLP_1.dlg	ORN	-15.08	20	-15.08	20	-1.16	20	-1.16	20	-13.99	-13.99	-0.68	-0.68	1	29
P13196_189_573_3hqt.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-11.4	82	-11.4	82	-2.91	82	-2.91	82	-10.42	-10.42	-2.6	-2.6	1	31
Q96EN8_35_495_5j8q.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.78	75	-12.78	75	-2.85	75	-2.85	75	-11.2	-11.2	-2.82	-2.82	1	52
O15382_28_392_5i5x_pdb_ORN_PLP_1.dlg	ORN	-14.54	22	-13.45	61	-2.43	22	-3.95	61	-13.03	-12.63	-2.68	-3.26	4	35
Q9Y697_56_457_5usr.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-10.44	7	-10.25	60	-1.0	7	-2.86	60	-10.26	-9.39	-1.18	-2.44	5	20
Q96I15_29_444_3gzc.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-11.22	82	-11.22	82	-2.54	82	-2.54	82	-10.42	-10.42	-2.51	-2.51	1	43
O95470_111_553_4q6r.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-14.23	65	-14.23	65	-4.84	65	-4.84	65	-12.75	-12.75	-3.94	-3.94	1	63
Q6YP21_41_450_3e2y.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-16.26	56	-15.56	64	-4.76	56	-3.26	64	-14.21	-14.78	-4.67	-2.67	2	25
P06737_24_832_3cem_pdb_ORN_PLP_1.dlg	ORN	-15.42	99	-15.42	99	-4.22	99	-4.22	99	-13.91	-13.91	-3.77	-3.77	1	34
P13196_240_598_3tqx.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.23	93	-11.07	19	-3.12	93	-2.32	19	-10.64	-10.36	-2.17	-2.67	7	35
P21549_1_392_4kxk_pdb_ORN_PLP_1.dlg	ORN	-7.65	11	-6.85	71	-1.82	11	-3.5	71	-7.44	-5.5	-1.12	-2.58	6	15
O15382_28_392_5cr5_pdb_ORN_PLP_1.dlg	ORN	-14.31	88	-12.76	84	-3.03	88	-3.66	84	-13.32	-11.87	-2.95	-3.5	8	13
Q9Y600_7_493_2jis.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-13.68	17	-12.97	35	-3.18	17	-4.4	35	-12.31	-12.02	-3.05	-3.67	2	41
Q8N5Z0_1_425_5tf5_pdb_ORN_PLP_2.dlg	ORN	-14.22	51	-14.22	51	-4.21	51	-4.21	51	-12.34	-12.34	-4.2	-4.2	1	42
P0DN79_43_545_4pcu.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-10.98	43	-10.98	43	-3.08	43	-3.08	43	-9.98	-9.98	-1.89	-1.89	1	25
Q9HD40_1_501_4zdo_pdb_ORN_PLP_1.dlg	ORN	-13.76	37	-13.76	37	-2.63	37	-2.63	37	-12.15	-12.15	-2.2	-2.2	1	12
P23378_53_1006_4lgl.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-11.06	79	-10.46	67	-3.37	79	-3.08	67	-9.21	-9.31	-2.19	-2.79	3	19
P06737_1_847_1l7x_pdb_ORN_PLP_4.dlg	ORN	-15.12	96	-15.12	96	-4.14	96	-4.14	96	-13.79	-13.79	-3.79	-3.79	1	31
P21549_1_392_4i8a_pdb_ORN_PLP_2.dlg	ORN	-9.52	42	-9.37	37	-3.2	42	-5.61	37	-6.75	-7.97	-2.92	-5.17	2	18
Q99259_93_594_2okj_pdb_ORN_PLP_2.dlg	ORN	-13.62	45	-12.56	14	-4.08	45	-6.18	14	-12.15	-11.43	-3.82	-5.73	4	33
P17174_14_412_3ii0_pdb_ORN_PLP_1.dlg	ORN	-16.25	18	-16.25	18	-3.15	18	-3.15	18	-13.28	-13.28	-3.46	-3.46	1	23
P04181_1_439_1oat_pdb_ORN_PLP_1.dlg	ORN	-11.86	11	-10.8	82	-3.52	11	-2.88	82	-11.86	-9.91	-3.52	-3.0	8	21
P21549_6_392_3r9a.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-10.53	73	-10.45	41	-5.55	73	-4.82	41	-7.96	-8.54	-2.86	-4.58	2	31
Q9GZT4_3_329_3l6r.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-15.16	37	-15.16	37	-5.4	37	-5.4	37	-13.16	-13.16	-4.58	-4.58	1	43
Q4AC99_168_554_3ath.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-11.81	48	-11.81	48	-3.18	48	-3.18	48	-10.56	-10.56	-2.54	-2.54	1	24
Q8N5Z0_1_425_2r2n_pdb_ORN_PLP_1.dlg	ORN	-16.79	4	-16.79	4	-4.91	4	-4.91	4	-14.47	-14.47	-4.4	-4.4	1	37
O15382_28_392_5bwr_pdb_ORN_PLP_1.dlg	ORN	-14.02	98	-14.02	98	-2.75	98	-2.75	98	-12.43	-12.43	-2.83	-2.83	1	26
P06737_1_847_1em6_pdb_ORN_PLP_1.dlg	ORN	-15.2	87	-13.66	93	-4.25	87	-4.88	93	-14.01	-12.68	-4.25	-4.78	5	24
P04181_1_439_2oat_pdb_ORN_PLP_3.dlg	ORN	-13.52	21	-13.52	21	-4.41	21	-4.41	21	-12.41	-12.41	-4.11	-4.11	1	78
O15382_28_392_5i5s_pdb_ORN_PLP_2.dlg	ORN	-15.26	80	-13.79	32	-4.26	80	-3.87	32	-13.66	-12.8	-4.13	-3.56	3	24
Q16773_1_422_3fvs_pdb_ORN_PLP_2.dlg	ORN	-13.18	73	-11.8	53	-6.34	73	-4.51	53	-12.33	-9.95	-5.19	-3.82	2	21
P20711_1_480_3rbl_pdb_ORN_PLP_1.dlg	ORN	-12.16	41	-11.42	60	-3.38	41	-2.37	60	-11.42	-10.84	-3.22	-2.16	5	24
Q9HD40_1_501_3hl2_pdb_ORN_PLP_1.dlg	ORN	-15.06	69	-14.18	77	-3.85	69	-3.28	77	-15.06	-12.89	-3.85	-3.07	3	39
Q96QU6_55_475_1m7y.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.02	43	-11.05	82	-4.15	43	-4.38	82	-10.97	-10.47	-3.71	-3.78	9	25
P34897_22_504_4pvf_pdb_ORN_PLP_2.dlg	ORN	-12.34	48	-12.34	48	-5.5	48	-5.5	48	-10.71	-10.71	-4.72	-4.72	1	22
P34897_22_504_4pvf_pdb_ORN_PLP_3.dlg	ORN	-11.71	43	-10.58	2	-1.72	43	-5.34	2	-9.06	-9.02	-1.53	-5.08	2	35
Q99259_93_594_2okj_pdb_ORN_PLP_1.dlg	ORN	-12.47	29	-11.53	76	-3.37	29	-5.88	76	-11.7	-10.62	-3.32	-5.35	5	43
Q05329_168_585_4obv.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.62	28	-12.62	28	-2.27	28	-2.27	28	-11.59	-11.59	-1.74	-1.74	1	40
P06737_24_832_3cej_pdb_ORN_PLP_2.dlg	ORN	-14.71	15	-13.69	82	-3.72	15	-3.45	82	-13.12	-12.44	-3.61	-3.77	4	24
Q16773_1_422_4wlj_pdb_ORN_PLP_2.dlg	ORN	-15.41	24	-15.41	24	-2.89	24	-2.89	24	-14.18	-14.18	-2.98	-2.98	1	52
P17174_2_413_3wzf.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-13.56	61	-12.91	97	-4.25	61	-3.37	97	-12.76	-11.64	-3.42	-3.48	4	35
Q8N5Z0_1_425_4ge9_pdb_ORN_PLP_2.dlg	ORN	-14.15	98	-14.15	98	-3.48	98	-3.48	98	-13.2	-13.2	-3.08	-3.08	1	31
P11926_7_427_1d7k_pdb_ORN_PLP_2.dlg	ORN	-12.53	96	-11.79	79	-3.83	96	-1.32	79	-11.56	-10.6	-3.78	-1.48	4	13
O15382_28_392_5i5t_pdb_ORN_PLP_1.dlg	ORN	-14.62	14	-13.25	20	-3.37	14	-3.34	20	-13.06	-12.04	-3.18	-3.55	5	24
P21549_1_388_2yob_pdb_ORN_PLP_2.dlg	ORN	-11.82	32	-11.82	32	-4.9	32	-4.9	32	-10.39	-10.39	-4.29	-4.29	1	28
Q9GZT4_1_340_3l6r_pdb_ORN_PLP_1.dlg	ORN	-13.21	15	-13.21	15	-4.63	15	-4.63	15	-12.29	-12.29	-4.55	-4.55	1	53
P21549_1_392_1h0c_pdb_ORN_PLP_2.dlg	ORN	-11.55	74	-11.55	74	-3.7	74	-3.7	74	-9.95	-9.95	-2.91	-2.91	1	40
P21549_1_392_4cbs_pdb_ORN_PLP_2.dlg	ORN	-12.47	87	-12.47	87	-5.31	87	-5.31	87	-9.33	-9.33	-3.97	-3.97	1	32
O75600_41_418_3tqx.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-11.96	60	-11.63	46	-1.57	60	-3.99	46	-11.54	-10.94	-3.45	-3.72	2	32
Q16719_6_460_2hzp.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.33	56	-12.02	69	-2.66	56	-3.6	69	-10.5	-11.23	-2.11	-3.37	2	23
Q9HD40_1_501_4zdl_pdb_ORN_PLP_3.dlg	ORN	-14.75	52	-14.75	52	-3.47	52	-3.47	52	-13.55	-13.55	-3.26	-3.26	1	36
Q8IYQ7_1kl7.1.A_227_740_ORN_PLP_2.dlg	ORN	-11.6	47	-11.28	6	-1.97	47	-2.11	6	-10.18	-10.55	-2.4	-1.59	2	22
Q9HD40_1_501_4zdp_pdb_ORN_PLP_4.dlg	ORN	-14.87	14	-14.87	14	-3.89	14	-3.89	14	-13.46	-13.46	-3.89	-3.89	1	22
O15382_28_392_5i5y_pdb_ORN_PLP_2.dlg	ORN	-15.0	5	-13.99	15	-2.75	5	-4.74	15	-13.12	-12.71	-2.86	-3.8	2	19
P11926_1_461_2on3_pdb_ORN_PLP_1.dlg	ORN	-11.95	48	-11.47	18	-4.93	48	-3.92	18	-11.26	-10.25	-4.97	-3.36	4	25
Q8N5Z0_1_425_5efs_pdb_ORN_PLP_1.dlg	ORN	-16.0	7	-16.0	7	-4.43	7	-4.43	7	-13.83	-13.83	-4.48	-4.48	1	71
Q4AC99_134_553_1m7y.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-11.87	88	-11.56	87	-3.85	88	-4.07	87	-10.84	-10.85	-3.55	-3.78	2	35
Q9NUV7_105_529_4bmk.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-13.56	18	-13.56	18	-3.86	18	-3.86	18	-11.7	-11.7	-4.36	-4.36	1	60
P34897_43_504_4pvf.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-11.42	89	-10.52	75	-4.61	89	-3.49	75	-9.8	-9.31	-3.96	-2.99	6	18
P32929_1_402_3cog_pdb_ORN_PLP_2.dlg	ORN	-11.8	53	-11.8	53	-2.43	53	-2.43	53	-10.41	-10.41	-2.39	-2.39	1	25
P20711_1_480_3rch_pdb_ORN_PLP_1.dlg	ORN	-10.84	42	-10.84	42	-1.69	42	-1.69	42	-9.76	-9.76	-1.4	-1.4	1	38
Q9HD40_1_501_4zdl_pdb_ORN_PLP_4.dlg	ORN	-15.19	97	-15.19	97	-3.59	97	-3.59	97	-14.24	-14.24	-3.4	-3.4	1	40
O14977_10_432_4zgz.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-10.9	90	-10.9	90	-3.89	90	-3.89	90	-9.19	-9.19	-3.47	-3.47	1	38
Q16773_4_422_4wp0.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-13.99	1	-12.74	10	-4.78	1	-5.36	10	-12.34	-11.63	-4.12	-4.65	3	43
Q8N5Z0_1_425_5efs_pdb_ORN_PLP_2.dlg	ORN	-16.1	22	-16.1	22	-4.52	22	-4.52	22	-13.78	-13.78	-4.3	-4.3	1	68
O15382_28_392_5cr5_pdb_ORN_PLP_2.dlg	ORN	-13.85	50	-13.58	27	-2.43	50	-3.3	27	-13.85	-12.47	-2.43	-3.01	2	27
Q05329_88_584_2okk.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.81	49	-12.81	49	-1.81	49	-1.81	49	-11.66	-11.66	-1.57	-1.57	1	38
Q16773_1_422_1w7n_pdb_ORN_PLP_1.dlg	ORN	-17.06	17	-16.89	49	-5.16	17	-4.35	49	-14.21	-15.27	-4.04	-3.59	2	35
Q99259_90_594_3vp6_pdb_ORN_PLP_1.dlg	ORN	-13.62	42	-11.42	46	-4.05	42	-3.52	46	-13.62	-10.72	-4.05	-3.0	9	11
P06737_24_832_3ceh_pdb_ORN_PLP_2.dlg	ORN	-14.68	97	-14.68	97	-3.75	97	-3.75	97	-13.65	-13.65	-3.57	-3.57	1	35
P54687_21_386_2abj.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.67	49	-12.54	63	-3.4	49	-2.47	63	-11.67	-11.81	-3.46	-2.85	2	22
P13196_240_598_3tqx.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.85	63	-11.93	15	-2.73	63	-3.47	15	-11.74	-10.9	-2.39	-3.43	6	25
O15270_177_540_2bwp.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-10.2	86	-6.75	59	-6.27	86	-4.38	59	-6.99	-5.48	-4.89	-3.95	5	18
P20711_1_480_3rch_pdb_ORN_PLP_2.dlg	ORN	-12.28	5	-11.64	72	-3.86	5	-1.83	72	-11.19	-10.96	-3.39	-2.0	3	15
Q8TD30_49_523_3ihj_pdb_ORN_PLP_2.dlg	ORN	-12.48	8	-12.3	49	-3.89	8	-4.59	49	-11.92	-11.53	-3.7	-5.0	2	13
Q8IYQ7_1kl7.1.A_227_740_ORN_PLP_1.dlg	ORN	-11.76	43	-11.22	80	-2.23	43	-1.82	80	-9.95	-10.32	-2.04	-1.58	3	26
P06737_24_832_3ceh_pdb_ORN_PLP_1.dlg	ORN	-14.72	72	-13.3	48	-4.34	72	-4.49	48	-13.59	-12.08	-4.14	-3.93	4	22
P04181_38_439_2can_pdb_ORN_PLP_1.dlg	ORN	-13.79	43	-13.79	43	-4.28	43	-4.28	43	-12.29	-12.29	-4.12	-4.12	1	62
P21549_1_392_4i8a_pdb_ORN_PLP_1.dlg	ORN	-9.35	20	-9.25	77	-3.7	20	-6.19	77	-7.86	-7.64	-3.39	-5.34	2	20
P11926_7_427_1d7k.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.71	37	-10.71	18	-5.33	37	-2.54	18	-10.98	-9.96	-3.96	-2.35	7	16
P06737_1_847_1l5q_pdb_ORN_PLP_1.dlg	ORN	-14.87	53	-13.87	32	-3.9	53	-4.95	32	-14.0	-12.5	-3.58	-4.32	5	28
P34897_43_504_4pvf.1.A_swissmodel_ORN_PLP_4.dlg	ORN	-12.87	57	-12.87	57	-4.66	57	-4.66	57	-10.88	-10.88	-4.54	-4.54	1	30
P06737_1_847_1l5q_pdb_ORN_PLP_2.dlg	ORN	-16.22	84	-16.22	84	-4.57	84	-4.57	84	-14.44	-14.44	-3.96	-3.96	1	30
P06737_1_847_1l5r_pdb_ORN_PLP_1.dlg	ORN	-14.7	76	-14.7	76	-4.27	76	-4.27	76	-13.79	-13.79	-3.61	-3.61	1	33
Q16773_4_422_4wp0.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-12.33	19	-12.33	19	-4.58	19	-4.58	19	-11.28	-11.28	-4.35	-4.35	1	42
P17735_51_442_4ge9.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-13.82	34	-13.82	34	-3.18	34	-3.18	34	-11.89	-11.89	-3.05	-3.05	1	44
P06737_1_847_1l5q_pdb_ORN_PLP_4.dlg	ORN	-15.07	3	-15.07	3	-4.42	3	-4.42	3	-13.69	-13.69	-3.76	-3.76	1	30
Q6ZQY3_35_521_2jis.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-13.57	28	-13.46	39	-3.43	28	-4.3	39	-12.05	-11.72	-3.23	-3.65	2	24
Q8N5Z0_2_425_2vgz_pdb_ORN_PLP_1.dlg	ORN	-14.41	74	-14.41	74	-4.63	74	-4.63	74	-13.04	-13.04	-4.25	-4.25	1	25
Q16773_1_422_1w7n_pdb_ORN_PLP_2.dlg	ORN	-16.83	23	-16.83	23	-4.07	23	-4.07	23	-14.57	-14.57	-3.39	-3.39	1	33
O15382_28_392_1kta_pdb_ORN_PLP_1.dlg	ORN	-15.47	87	-15.47	87	-3.34	87	-3.34	87	-13.63	-13.63	-2.79	-2.79	1	26
Q96I15_29_444_3gzc.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-12.39	87	-11.31	53	-3.89	87	-5.25	53	-11.21	-9.82	-3.65	-4.64	2	24
P21549_1_392_4cbr_pdb_ORN_PLP_2.dlg	ORN	-12.9	76	-12.57	95	-2.77	76	-5.67	95	-11.26	-10.29	-2.65	-4.8	2	40
O15382_28_392_1kta_pdb_ORN_PLP_2.dlg	ORN	-14.98	68	-14.98	68	-2.52	68	-2.52	68	-13.62	-13.62	-2.45	-2.45	1	26
P54687_1_386_2cog_pdb_ORN_PLP_1.dlg	ORN	-14.2	32	-12.01	66	-3.32	32	-4.56	66	-12.35	-11.05	-3.13	-4.34	6	24
P11926_1_461_2on3_pdb_ORN_PLP_2.dlg	ORN	-12.19	5	-12.01	18	-3.79	5	-4.26	18	-10.51	-10.92	-2.55	-3.79	2	23
Q9HD40_19_462_4zdl.1.A_swissmodel_ORN_PLP_2.dlg	ORN	-16.34	15	-16.34	15	-3.68	15	-3.68	15	-15.51	-15.51	-3.49	-3.49	1	34
Q9HD40_1_501_4zdo_pdb_ORN_PLP_2.dlg	ORN	-14.05	36	-14.05	36	-2.55	36	-2.55	36	-12.76	-12.76	-2.26	-2.26	1	27
Q9Y697_67_457_5kz5_pdb_ORN_PLP_12.dlg
Q8N5Z0_1_425_4geb_pdb_ORN_PLP_2.dlg	ORN	-13.79	89	-13.79	89	-4.17	89	-4.17	89	-12.81	-12.81	-3.83	-3.83	1	28
O15382_28_392_1ekp_pdb_ORN_PLP_1.dlg	ORN	-14.09	60	-13.14	34	-3.15	60	-3.69	34	-12.8	-12.14	-2.43	-3.35	4	28
P0DN79_41_550_4l3v.1.A_swissmodel_ORN_PLP_1.dlg	ORN	-8.57	29	-8.57	29	-4.33	29	-4.33	29	-5.07	-5.07	-2.67	-2.67	1	25
Q16773_1_422_4wlh_pdb_ORN_PLP_2.dlg	ORN	-12.87	19	-12.57	80	-5.44	19	-4.08	80	-11.58	-10.94	-4.53	-3.69	3	37
P34896_8_483_1eji.1.D_swissmodel_ORN_PLP_3.dlg	ORN	-10.85	14	-9.56	85	-4.83	14	-4.57	85	-10.1	-8.52	-3.37	-4.04	4	36
Q8N5Z0_1_425_3dc1_pdb_ORN_PLP_2.dlg	ORN	-13.1	49	-12.78	55	-4.3	49	-3.29	55	-13.1	-12.17	-4.3	-2.89	2	17
