dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
P29758_38_439_2can.1.A_swissmodel_THR_PLP_2.dlg	THR	-9.74	61	-9.74	61	-2.86	61	-2.86	61	-8.06	-8.06	-3.3	-3.3	1	32
Q80WP8-1_64_549_5hsj.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.48	30	-10.48	30	-3.93	30	-3.93	30	-9.9	-9.9	-3.99	-3.99	1	39
Q3UNZ2_26_422_1d7k.1.B_swissmodel_THR_PLP_1.dlg	THR	-10.52	3	-10.03	16	-5.68	3	-2.69	16	-9.43	-8.78	-5.22	-3.26	3	49
Q9Z2Y8_12_248_1b54.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.18	34	-10.36	18	-3.68	34	-4.58	18	-10.48	-9.79	-3.64	-3.31	3	44
P05201_1_413_5tor.1.A_swissmodel_THR_PLP_2.dlg	THR	-13.43	28	-13.43	28	-4.35	28	-4.35	28	-11.71	-11.71	-4.36	-4.36	1	25
P05202_30_430_3pd6_pdb_THR_PLP_1.dlg	THR	-14.76	33	-14.76	33	-4.57	33	-4.57	33	-13.72	-13.72	-4.75	-4.75	1	35
Q3UX83-2_105_524_1m4n.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.52	61	-10.92	19	-4.97	61	-5.01	19	-10.67	-10.21	-4.93	-4.56	3	21
Q6P6M7_23_466_3bca_pdb_THR_PLP_2.dlg	THR	-14.76	80	-14.76	80	-6.1	80	-6.1	80	-13.11	-13.11	-4.98	-4.98	1	57
Q91WT9-1_40_557_4pcu.1.B_swissmodel_THR_PLP_1.dlg	THR	-11.09	68	-10.97	25	-3.67	68	-1.91	25	-9.91	-10.04	-2.99	-1.92	2	57
Q6P6M7_23_467_3bcb.1.A_swissmodel_THR_PLP_1.dlg	THR	-13.28	35	-12.86	83	-6.0	35	-5.1	83	-12.03	-11.84	-5.07	-4.68	4	17
Q8QZR1_52_442_4ge9.1.A_swissmodel_THR_PLP_2.dlg	THR	-9.22	93	-9.22	93	-2.78	93	-2.78	93	-8.05	-8.05	-2.6	-2.6	1	29
Q8CI94_11_836_2pyd.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.8	31	-10.5	59	-4.32	31	-4.48	59	-9.69	-9.65	-4.11	-4.24	2	42
Q9WVM8_1_425_4gdy.1.B_swissmodel_THR_PLP_2.dlg	THR	-13.49	1	-13.49	1	-5.46	1	-5.46	1	-12.98	-12.98	-5.59	-5.59	1	37
Q9DBE0_7_493_2jis.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.92	15	-10.92	15	-5.55	15	-5.55	15	-9.76	-9.76	-4.32	-4.32	1	44
P24288_21_385_2abj.1.A_swissmodel_THR_PLP_2.dlg	THR	-11.34	41	-10.12	43	-4.46	41	-3.27	43	-10.46	-9.4	-3.91	-2.82	5	26
Q91WT9-1_40_557_4pcu.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.57	66	-11.15	46	-3.54	66	-1.85	46	-10.27	-10.07	-3.1	-2.05	2	57
Q71RI9-1_42_451_5ver_pdb_THR_PLP_2.dlg	THR	-14.83	48	-14.83	48	-6.12	48	-6.12	48	-13.78	-13.78	-5.33	-5.33	1	56
Q71RI9-1_42_451_3e2f_pdb_THR_PLP_1.dlg	THR	-13.3	59	-11.79	89	-5.82	59	-2.45	89	-12.1	-10.92	-5.62	-3.36	2	57
A2AIG8-2_41_459_1m4n.1.A_swissmodel_THR_PLP_1.dlg	THR	-10.45	79	-9.83	26	-4.59	79	-4.58	26	-9.35	-9.04	-4.61	-4.25	2	24
Q71RI9-1_42_451_5ver_pdb_THR_PLP_4.dlg	THR	-16.23	78	-16.23	78	-5.01	78	-5.01	78	-14.77	-14.77	-5.24	-5.24	1	72
P00860_7_427_1d7k.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.02	75	-9.47	28	-4.48	75	-3.26	28	-8.8	-8.74	-3.04	-2.98	3	18
Q3UX83-2_102_522_6d0a.1.A_swissmodel_THR_PLP_1.dlg	THR	-9.78	21	-9.29	10	-5.73	21	-4.39	10	-7.7	-7.77	-3.78	-3.9	2	20
Q71RI9-1_42_451_5vep_pdb_THR_PLP_1.dlg	THR	-13.48	51	-13.48	51	-5.75	51	-5.75	51	-12.56	-12.56	-5.45	-5.45	1	65
P05202_30_430_3pdb_pdb_THR_PLP_1.dlg	THR	-13.28	20	-12.92	41	-7.03	20	-7.13	41	-13.05	-12.27	-7.05	-6.4	5	23
P97363_115_554_5txr.1.A_swissmodel_THR_PLP_1.dlg	THR	-12.43	68	-9.24	64	-2.39	68	-1.52	64	-10.27	-8.22	-2.13	-1.56	3	34
Q9Z1J3_58_459_6nzu.1.A_swissmodel_THR_PLP_1.dlg	THR	-10.53	13	-10.53	13	-4.55	13	-4.55	13	-9.49	-9.49	-3.9	-3.9	1	31
A2AIG8-1_64_482_1m4n.1.A_swissmodel_THR_PLP_1.dlg	THR	-9.78	82	-9.78	82	-4.1	82	-4.1	82	-9.17	-9.17	-4.01	-4.01	1	34
Q91WT9-1_39_559_4l28.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.11	13	-10.11	13	-6.04	13	-6.04	13	-7.57	-7.57	-5.1	-5.1	1	36
Q91WT9-1_39_559_4l28.1.A_swissmodel_THR_PLP_1.dlg	THR	-8.86	56	-8.18	20	-3.16	56	-5.26	20	-6.05	-6.62	-3.3	-4.23	2	35
P05202_30_430_3pd6_pdb_THR_PLP_2.dlg	THR	-13.65	11	-13.32	69	-4.54	11	-7.27	69	-12.64	-12.8	-4.34	-6.56	3	33
Q71RI9-1_42_451_3e2z_pdb_THR_PLP_2.dlg	THR	-16.19	52	-16.19	52	-6.27	52	-6.27	52	-15.12	-15.12	-5.49	-5.49	1	63
Q8VCN5_9_398_5tsu.1.C_swissmodel_THR_PLP_1.dlg	THR	-12.13	95	-11.45	37	-5.09	95	-4.58	37	-11.63	-9.89	-5.32	-4.51	2	67
Q80WP8-1_59_550_6enz_pdb_THR_PLP_2.dlg	THR	-11.77	41	-11.77	41	-4.01	41	-4.01	41	-10.18	-10.18	-3.5	-3.5	1	36
Q71RI9-1_42_451_2zjg_pdb_THR_PLP_1.dlg	THR	-14.27	34	-14.27	34	-5.59	34	-5.59	34	-12.86	-12.86	-5.4	-5.4	1	48
Q7TSV6-1_3_399_2cst.1.A_swissmodel_THR_PLP_2.dlg	THR	-11.37	86	-11.37	86	-5.33	86	-5.33	86	-10.81	-10.81	-5.0	-5.0	1	26
Q8CI94_11_836_2pyd.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.02	38	-10.57	3	-3.03	38	-4.46	3	-9.31	-9.6	-3.61	-4.31	3	48
P48320_88_584_2okk.1.A_swissmodel_THR_PLP_2.dlg	THR	-11.55	79	-11.55	79	-3.78	79	-3.78	79	-10.3	-10.3	-3.13	-3.13	1	35
A2AIG8-1_37_482_4n0b.2.B_swissmodel_THR_PLP_1.dlg	THR	-11.66	88	-10.04	55	-4.13	88	-2.63	55	-10.54	-9.43	-4.24	-2.85	7	22
Q8BGT5_49_521_3ihj.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.35	34	-10.69	47	-5.56	34	-5.12	47	-10.08	-9.89	-5.61	-4.79	2	39
Q14CH1_48_490_3a9y.1.B_swissmodel_THR_PLP_1.dlg	THR	-8.49	12	-8.49	12	-3.58	12	-3.58	12	-5.42	-5.42	-2.66	-2.66	1	44
Q9JLI6-2_17_283_3a9x.1.A_swissmodel_THR_PLP_1.dlg	THR	-9.1	24	-7.38	17	-3.63	24	-2.22	17	-7.75	-6.66	-3.82	-1.9	9	16
P50431_9_478_1rvu.1.A_swissmodel_THR_PLP_1.dlg	THR	-8.96	52	-8.96	52	-4.0	52	-4.0	52	-7.4	-7.4	-4.17	-4.17	1	44
Q6XPS7_39_398_1lw4.1.D_swissmodel_THR_PLP_1.dlg	THR	-9.24	87	-9.24	87	-4.16	87	-4.16	87	-7.78	-7.78	-4.03	-4.03	1	29
Q9CXF0_6_460_3e9k.1.A_swissmodel_THR_PLP_1.dlg	THR	-9.01	24	-8.39	80	-3.8	24	-0.91	80	-8.16	-7.93	-3.31	-0.96	4	53
O88533_1_467_1js6.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.89	24	-10.89	24	-4.07	24	-4.07	24	-10.32	-10.32	-3.72	-3.72	1	46
Q71RI9-1_42_451_5vep_pdb_THR_PLP_3.dlg	THR	-14.15	77	-14.15	77	-5.79	77	-5.79	77	-12.66	-12.66	-5.64	-5.64	1	62
Q8R0X7_110_553_4q6r.1.A_swissmodel_THR_PLP_2.dlg	THR	-13.25	81	-13.25	81	-5.53	81	-5.53	81	-11.55	-11.55	-5.17	-5.17	1	37
P61922-1_39_499_4zsy.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.67	56	-11.67	56	-3.09	56	-3.09	56	-10.49	-10.49	-3.36	-3.36	1	51
Q3UNZ2_26_422_1d7k.1.B_swissmodel_THR_PLP_2.dlg	THR	-10.57	41	-10.57	41	-2.62	41	-2.62	41	-9.13	-9.13	-2.99	-2.99	1	34
Q80WP8-2_63_477_5hsj.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.17	62	-10.14	83	-3.65	62	-3.95	83	-9.21	-9.1	-3.78	-3.88	2	33
Q8R0X7_110_553_4q6r.1.A_swissmodel_THR_PLP_1.dlg	THR	-12.8	12	-12.8	12	-5.05	12	-5.05	12	-11.58	-11.58	-4.75	-4.75	1	53
O35423-1_23_412_3kgw.1.A_swissmodel_THR_PLP_2.dlg	THR	-12.09	48	-12.09	48	-5.23	48	-5.23	48	-10.85	-10.85	-4.53	-4.53	1	52
A2AIG8-1_64_482_1m4n.1.A_swissmodel_THR_PLP_2.dlg	THR	-10.58	10	-9.93	79	-3.4	10	-4.94	79	-10.34	-9.03	-4.16	-4.1	2	37
O88986_28_415_1fc4.1.A_swissmodel_THR_PLP_1.dlg	THR	-12.8	97	-12.8	97	-5.5	97	-5.5	97	-11.19	-11.19	-5.34	-5.34	1	87
Q9CZN7-2_40_500_5x3v.1.A_swissmodel_THR_PLP_1.dlg	THR	-7.73	14	-7.73	14	-2.89	14	-2.89	14	-6.72	-6.72	-3.1	-3.1	1	24
Q6P6M7_23_466_3bca_pdb_THR_PLP_1.dlg	THR	-14.69	77	-14.69	77	-5.92	77	-5.92	77	-13.11	-13.11	-5.01	-5.01	1	59
Q80WP8-1_64_549_5hsj.1.A_swissmodel_THR_PLP_1.dlg	THR	-10.26	13	-10.26	13	-4.3	13	-4.3	13	-9.78	-9.78	-3.86	-3.86	1	33
O35423-1_23_412_3kgw.1.A_swissmodel_THR_PLP_1.dlg	THR	-11.02	95	-10.86	61	-3.12	95	-2.66	61	-9.97	-10.17	-3.62	-2.6	2	28
Q9JLI6-2_17_283_3a9x.1.A_swissmodel_THR_PLP_2.dlg	THR	-7.98	11	-6.85	9	-3.57	11	-1.74	9	-7.43	-6.5	-3.6	-1.81	10	16
O35423-1_27_412_3kgw_pdb_THR_PLP_2.dlg	THR	-12.01	68	-12.01	68	-5.29	68	-5.29	68	-10.92	-10.92	-4.21	-4.21	1	55
Q3UX83-2_102_522_6d0a.1.A_swissmodel_THR_PLP_2.dlg	THR	-11.67	15	-11.67	15	-5.61	15	-5.61	15	-10.2	-10.2	-4.26	-4.26	1	61
O35484_11_417_1d7k.1.B_swissmodel_THR_PLP_2.dlg	THR	-5.39	93	-5.39	93	-2.9	93	-2.9	93	-4.42	-4.42	-2.79	-2.79	1	19
Q71RI9-1_42_451_3e2z_pdb_THR_PLP_1.dlg	THR	-13.83	31	-12.69	99	-5.47	31	-6.66	99	-12.81	-11.82	-5.39	-6.33	2	37
Q14CH1_35_495_5j8q.1.A_swissmodel_THR_PLP_2.dlg	THR	-9.14	53	-9.14	53	-3.0	53	-3.0	53	-8.01	-8.01	-2.38	-2.38	1	19
Q80WP8-2_63_477_5hsj.1.A_swissmodel_THR_PLP_1.dlg	THR	-10.05	47	-9.7	35	-3.31	47	-4.49	35	-10.05	-9.05	-3.31	-4.06	4	25
P48318_92_593_2okj.1.A_swissmodel_THR_PLP_2.dlg	THR	-11.72	89	-10.47	68	-3.78	89	-5.43	68	-10.75	-9.65	-3.67	-4.99	3	32
Q8QZR5_20_495_3tcm.1.A_swissmodel_THR_PLP_1.dlg	THR	-12.59	81	-9.76	44	-5.89	81	-2.92	44	-10.06	-8.16	-5.04	-2.51	2	58
