dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
P34896_8_483_1eji.1.D_swissmodel_HIS_PLP_2.dlg	HIS	-10.05	26	-10.05	26	-5.11	26	-5.11	26	-9.04	-9.04	-5.14	-5.14	1	19
Q05329_88_584_2okk_pdb_HIS_PLP_1.dlg	HIS	-10.51	37	-10.51	37	-2.52	37	-2.52	37	-9.91	-9.91	-2.61	-2.61	1	22
Q9GZT4_1_340_3l6r_pdb_HIS_PLP_1.dlg	HIS	-10.78	39	-10.61	19	-5.22	39	-5.39	19	-10.23	-9.67	-5.02	-5.41	3	47
Q8N5Z0_1_425_5efs_pdb_HIS_PLP_2.dlg	HIS	-13.7	62	-13.7	62	-4.18	62	-4.18	62	-12.94	-12.94	-4.14	-4.14	1	94
Q9HD40_1_501_3hl2_pdb_HIS_PLP_2.dlg	HIS	-13.37	82	-13.15	79	-6.15	82	-5.41	79	-12.67	-12.49	-6.31	-5.31	2	24
P06737_2_847_3ddw_pdb_HIS_PLP_1.dlg	HIS	-12.91	20	-12.91	20	-4.66	20	-4.66	20	-11.76	-11.76	-4.24	-4.24	1	25
Q6ZQY3_35_521_2jis.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.16	15	-10.16	15	-5.15	15	-5.15	15	-9.31	-9.31	-5.1	-5.1	1	21
P11216_22_840_5iko.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.95	92	-11.95	92	-3.54	92	-3.54	92	-11.04	-11.04	-3.78	-3.78	1	26
P17174_2_413_3wzf_pdb_HIS_PLP_1.dlg	HIS	-12.35	87	-11.69	98	-4.14	87	-3.7	98	-11.27	-10.92	-4.15	-3.25	4	30
P21549_1_392_4cbr_pdb_HIS_PLP_2.dlg	HIS	-11.78	33	-11.78	33	-4.49	33	-4.49	33	-10.25	-10.25	-4.71	-4.71	1	33
Q9HD40_19_462_4zdl.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-15.23	28	-15.23	28	-5.96	28	-5.96	28	-14.62	-14.62	-5.85	-5.85	1	21
P06737_2_847_1fc0_pdb_HIS_PLP_2.dlg	HIS	-12.53	3	-12.53	3	-4.77	3	-4.77	3	-11.48	-11.48	-4.84	-4.84	1	20
Q8N5Z0_1_425_2xh1_pdb_HIS_PLP_1.dlg	HIS	-13.09	97	-13.09	97	-4.19	97	-4.19	97	-11.89	-11.89	-3.84	-3.84	1	47
Q9Y600_1_493_2jis_pdb_HIS_PLP_2.dlg	HIS	-10.98	5	-10.98	5	-5.56	5	-5.56	5	-10.01	-10.01	-5.17	-5.17	1	36
P32929_1_402_3cog_pdb_HIS_PLP_1.dlg	HIS	-11.38	100	-11.38	100	-5.63	100	-5.63	100	-7.71	-7.71	-3.83	-3.83	1	49
O15382_28_392_5bwv_pdb_HIS_PLP_2.dlg	HIS	-14.44	15	-14.26	31	-6.67	15	-7.41	31	-13.15	-13.07	-5.17	-6.94	2	42
O75600_24_417_2jg2.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.27	51	-9.82	32	-5.11	51	-3.66	32	-9.56	-9.2	-4.86	-3.69	3	29
O75600_24_417_2jg2.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.45	6	-10.45	6	-5.19	6	-5.19	6	-9.81	-9.81	-4.85	-4.85	1	30
P06737_6_839_1fa9.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-12.72	63	-12.72	63	-3.92	63	-3.92	63	-11.82	-11.82	-4.08	-4.08	1	41
P20132_4_322_1p5j.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-14.49	42	-14.49	42	-5.99	42	-5.99	42	-13.52	-13.52	-5.63	-5.63	1	49
Q9GZT4_1_340_3l6b_pdb_HIS_PLP_1.dlg	HIS	-13.59	49	-13.59	49	-6.13	49	-6.13	49	-12.32	-12.32	-6.04	-6.04	1	58
P11926_1_461_2oo0_pdb_HIS_PLP_1.dlg	HIS	-11.39	34	-10.48	63	-4.34	34	-3.64	63	-9.6	-9.17	-4.31	-3.38	3	37
O15382_28_392_1ekp_pdb_HIS_PLP_1.dlg	HIS	-13.6	51	-13.6	51	-4.69	51	-4.69	51	-12.93	-12.93	-4.73	-4.73	1	27
Q8TD30_49_523_3ihj_pdb_HIS_PLP_2.dlg	HIS	-11.56	40	-10.62	80	-6.69	40	-4.1	80	-10.39	-9.58	-5.93	-3.87	2	24
P06737_1_847_1l7x_pdb_HIS_PLP_2.dlg	HIS	-12.25	8	-11.99	58	-4.61	8	-4.97	58	-11.02	-10.96	-4.83	-5.42	2	24
P04181_1_439_2byl_pdb_HIS_PLP_2.dlg	HIS	-9.2	69	-8.86	23	-4.46	69	-2.78	23	-8.26	-7.71	-3.99	-2.51	3	18
Q16773_3_421_4ge9.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-6.73	1	-6.73	1	-2.59	1	-2.59	1	-5.67	-5.67	-1.92	-1.92	1	11
Q8TBG4_7_438_4ysn.1.A_swissmodel_HIS_PLP_4.dlg	HIS	-7.65	70	-7.65	70	-4.32	70	-4.32	70	-5.48	-5.48	-3.01	-3.01	1	43
P06737_1_847_1em6_pdb_HIS_PLP_2.dlg	HIS	-12.12	44	-12.12	44	-5.16	44	-5.16	44	-10.92	-10.92	-4.64	-4.64	1	27
P22557_151_541_2bwp.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-8.97	12	-8.97	12	-4.43	12	-4.43	12	-7.56	-7.56	-4.36	-4.36	1	53
Q8N5Z0_1_425_2r2n_pdb_HIS_PLP_1.dlg	HIS	-14.72	50	-14.72	50	-4.39	50	-4.39	50	-13.71	-13.71	-4.14	-4.14	1	41
Q8TBG4_7_438_4ysn.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-5.83	30	-5.78	62	-0.85	30	-3.02	62	-4.15	-1.61	-0.53	-0.42	2	23
P20132_1_328_4h27_pdb_HIS_PLP_1.dlg	HIS	-11.0	10	-9.59	42	-4.74	10	-3.26	42	-10.58	-8.96	-4.04	-3.12	9	17
P04181_1_439_2oat_pdb_HIS_PLP_4.dlg	HIS	-10.79	33	-10.79	33	-5.19	33	-5.19	33	-10.14	-10.14	-5.34	-5.34	1	25
Q6YP21_41_450_3e2y.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-16.22	55	-16.22	55	-6.12	55	-6.12	55	-14.71	-14.71	-5.34	-5.34	1	69
P17174_14_412_3ii0_pdb_HIS_PLP_1.dlg	HIS	-16.24	57	-16.24	57	-5.74	57	-5.74	57	-14.14	-14.14	-5.26	-5.26	1	48
Q96I15_8_445_3gzc_pdb_HIS_PLP_2.dlg	HIS	-9.27	90	-8.33	27	-4.26	90	-1.4	27	-8.84	-7.54	-3.53	-1.53	4	36
Q9BYV1_65_508_5g4i.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-9.71	31	-9.2	11	-3.22	31	-3.19	11	-8.36	-8.1	-3.19	-3.71	3	38
Q8N5Z0_1_425_5tf5_pdb_HIS_PLP_1.dlg	HIS	-13.25	36	-13.1	55	-3.86	36	-4.79	55	-12.02	-12.39	-4.06	-4.85	2	30
P32929_1_402_2nmp_pdb_HIS_PLP_2.dlg	HIS	-9.12	55	-9.11	39	-3.3	55	-3.8	39	-8.25	-8.27	-3.3	-3.66	2	16
Q9Y697_67_457_5kz5_pdb_HIS_PLP_10.dlg
O15382_28_392_5hne_pdb_HIS_PLP_1.dlg	HIS	-13.72	92	-13.72	92	-4.88	92	-4.88	92	-12.69	-12.69	-4.63	-4.63	1	40
P17735_51_442_4ge9.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.3	52	-10.3	52	-3.88	52	-3.88	52	-9.22	-9.22	-3.22	-3.22	1	28
P11217_13_837_3zcp.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-12.61	81	-12.61	81	-5.39	81	-5.39	81	-11.9	-11.9	-5.37	-5.37	1	44
P06737_2_847_1xoi_pdb_HIS_PLP_2.dlg	HIS	-13.26	35	-13.26	35	-5.72	35	-5.72	35	-11.47	-11.47	-4.93	-4.93	1	32
Q8IUZ5_10_438_5g4i.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-12.63	11	-12.63	11	-5.72	11	-5.72	11	-11.92	-11.92	-5.34	-5.34	1	15
Q16773_1_422_4wlj_pdb_HIS_PLP_2.dlg	HIS	-14.67	34	-14.67	34	-5.4	34	-5.4	34	-13.75	-13.75	-5.17	-5.17	1	93
P32929_1_405_3elp_pdb_HIS_PLP_3.dlg	HIS	-11.02	8	-10.69	26	-4.49	8	-4.29	26	-9.88	-9.86	-4.29	-4.2	2	20
O15382_28_392_2hgx_pdb_HIS_PLP_2.dlg	HIS	-14.18	92	-14.18	92	-4.97	92	-4.97	92	-13.26	-13.26	-4.91	-4.91	1	29
Q8NHS2_5_399_3wzf.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.15	64	-10.15	64	-3.98	64	-3.98	64	-9.23	-9.23	-3.81	-3.81	1	16
Q8N5Z0_1_425_4geb_pdb_HIS_PLP_2.dlg	HIS	-14.93	62	-14.93	62	-5.38	62	-5.38	62	-13.76	-13.76	-4.74	-4.74	1	68
O95470_111_553_4q6r.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-12.5	81	-12.5	81	-5.57	81	-5.57	81	-11.51	-11.51	-5.4	-5.4	1	48
Q05329_88_584_2okk.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.04	13	-10.04	13	-2.47	13	-2.47	13	-9.24	-9.24	-2.32	-2.32	1	27
Q9Y600_7_493_2jis.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.61	9	-10.59	64	-4.23	9	-5.29	64	-9.67	-9.69	-3.97	-4.77	2	28
Q16773_4_422_4wp0.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-13.51	50	-13.51	50	-5.75	50	-5.75	50	-12.07	-12.07	-4.62	-4.62	1	93
P21549_1_392_1j04_pdb_HIS_PLP_2.dlg	HIS	-12.88	86	-12.88	86	-6.14	86	-6.14	86	-11.33	-11.33	-5.65	-5.65	1	48
Q8N5Z0_1_425_3dc1_pdb_HIS_PLP_2.dlg	HIS	-12.05	90	-10.18	19	-4.43	90	-2.83	19	-11.25	-9.64	-3.61	-2.99	6	34
Q16773_1_422_3fvu_pdb_HIS_PLP_2.dlg	HIS	-13.17	26	-13.17	26	-5.27	26	-5.27	26	-12.07	-12.07	-5.29	-5.29	1	40
P32929_10_399_3cog.1.A_swissmodel_HIS_PLP_3.dlg	HIS	-9.8	41	-9.8	41	-4.75	41	-4.75	41	-6.84	-6.84	-2.93	-2.93	1	38
O15382_28_392_5i60_pdb_HIS_PLP_1.dlg	HIS	-14.04	32	-14.04	32	-7.71	32	-7.71	32	-13.27	-13.27	-7.71	-7.71	1	32
Q8N5Z0_2_425_2vgz_pdb_HIS_PLP_2.dlg	HIS	-13.47	44	-13.47	44	-5.14	44	-5.14	44	-12.4	-12.4	-4.24	-4.24	1	82
P04181_1_439_2oat_pdb_HIS_PLP_3.dlg	HIS	-10.18	62	-9.11	24	-4.77	62	-3.46	24	-8.99	-8.56	-4.44	-4.19	6	35
P04181_36_439_2byj.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.49	35	-9.7	74	-4.65	35	-3.76	74	-9.06	-8.98	-4.58	-3.73	4	20
Q9HD40_1_501_4zdo_pdb_HIS_PLP_4.dlg	HIS	-12.75	24	-12.75	24	-4.56	24	-4.56	24	-11.81	-11.81	-4.74	-4.74	1	50
O15382_28_392_2hg8_pdb_HIS_PLP_1.dlg	HIS	-14.7	1	-14.7	1	-5.93	1	-5.93	1	-12.86	-12.86	-5.15	-5.15	1	34
Q96I15_29_444_3gzc.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.79	51	-10.09	76	-5.53	51	-5.09	76	-9.23	-9.02	-4.9	-4.78	2	42
P20711_1_480_3rch_pdb_HIS_PLP_2.dlg	HIS	-10.85	15	-9.56	51	-4.05	15	-3.22	51	-10.25	-9.03	-4.2	-2.76	8	12
Q05329_168_585_4obv.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.06	95	-11.06	95	-3.53	95	-3.53	95	-10.14	-10.14	-3.1	-3.1	1	43
O15382_28_392_2hgw_pdb_HIS_PLP_2.dlg	HIS	-14.27	23	-14.27	23	-4.89	23	-4.89	23	-13.43	-13.43	-4.87	-4.87	1	35
Q9NUV7_155_530_2x8u.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-11.37	80	-10.79	85	-5.67	80	-4.25	85	-11.37	-10.26	-5.67	-4.56	3	52
Q9Y600_7_493_2jis.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.78	12	-9.5	5	-5.06	12	-2.29	5	-9.93	-9.09	-4.93	-2.43	9	22
Q8N5Z0_1_425_4gdy_pdb_HIS_PLP_1.dlg	HIS	-13.36	54	-13.36	54	-3.86	54	-3.86	54	-12.45	-12.45	-3.95	-3.95	1	62
P11926_1_461_2on3_pdb_HIS_PLP_1.dlg	HIS	-10.75	66	-10.75	66	-3.94	66	-3.94	66	-9.21	-9.21	-3.34	-3.34	1	28
P11926_2_421_4zgy_pdb_HIS_PLP_1.dlg	HIS	-11.28	27	-9.28	26	-4.46	27	-4.55	26	-11.16	-8.39	-4.53	-4.05	14	15
Q9Y697_67_457_5kz5_pdb_HIS_PLP_4.dlg
Q96QU6_55_475_1m7y.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.92	77	-9.46	26	-5.92	77	-3.66	26	-9.68	-9.04	-4.9	-3.57	7	23
Q8N5Z0_1_425_5eun_pdb_HIS_PLP_1.dlg	HIS	-12.07	10	-12.07	10	-2.99	10	-2.99	10	-11.1	-11.1	-2.69	-2.69	1	64
O15382_28_392_5i5w_pdb_HIS_PLP_2.dlg	HIS	-14.36	2	-14.36	2	-5.38	2	-5.38	2	-12.93	-12.93	-4.9	-4.9	1	35
Q9HD40_1_501_4zdp_pdb_HIS_PLP_3.dlg	HIS	-12.69	6	-12.69	6	-6.0	6	-6.0	6	-11.31	-11.31	-5.64	-5.64	1	27
O15382_28_392_5i5v_pdb_HIS_PLP_1.dlg	HIS	-13.95	98	-13.84	33	-4.65	98	-7.47	33	-12.97	-12.65	-4.74	-7.35	2	33
O95470_62_568_4q6r_pdb_HIS_PLP_2.dlg	HIS	-12.82	73	-12.82	73	-5.42	73	-5.42	73	-11.86	-11.86	-5.58	-5.58	1	36
O15382_28_392_5bwv_pdb_HIS_PLP_1.dlg	HIS	-14.99	50	-14.99	50	-5.62	50	-5.62	50	-13.72	-13.72	-5.5	-5.5	1	43
P06737_6_839_1fa9.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-12.47	39	-12.47	39	-4.21	39	-4.21	39	-11.46	-11.46	-4.35	-4.35	1	47
Q9Y697_67_457_5kz5_pdb_HIS_PLP_5.dlg
P13196_189_573_3hqt.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-9.63	77	-9.63	77	-3.75	77	-3.75	77	-8.54	-8.54	-3.16	-3.16	1	60
Q8N5Z0_1_425_4geb_pdb_HIS_PLP_1.dlg	HIS	-14.45	41	-14.45	41	-5.19	41	-5.19	41	-13.08	-13.08	-4.46	-4.46	1	37
Q16773_1_422_1w7m_pdb_HIS_PLP_2.dlg	HIS	-13.16	15	-13.16	15	-5.3	15	-5.3	15	-12.45	-12.45	-5.11	-5.11	1	83
P06737_2_847_2ati_pdb_HIS_PLP_2.dlg	HIS	-12.0	72	-10.78	9	-3.95	72	-4.98	9	-10.98	-10.14	-3.51	-5.12	5	32
O15270_145_538_1fc4.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-7.07	86	-3.21	28	-4.04	86	-4.76	28	-5.25	-0.49	-3.42	-4.11	4	26
P06737_24_832_3cem_pdb_HIS_PLP_2.dlg	HIS	-13.15	74	-12.62	20	-4.48	74	-6.17	20	-12.3	-11.69	-4.1	-5.46	2	42
P06737_2_847_3dds_pdb_HIS_PLP_1.dlg	HIS	-12.19	50	-11.67	47	-4.34	50	-5.07	47	-11.6	-11.06	-4.03	-5.27	2	20
Q99259_90_594_3vp6_pdb_HIS_PLP_1.dlg	HIS	-10.95	67	-10.51	82	-3.61	67	-3.08	82	-10.07	-10.03	-3.2	-2.63	3	30
P13196_240_598_3tqx.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.73	96	-9.37	10	-3.79	96	-2.45	10	-10.46	-8.64	-3.69	-2.77	8	22
P34897_43_504_4pvf.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.23	72	-10.23	72	-4.26	72	-4.26	72	-9.16	-9.16	-3.52	-3.52	1	44
Q8IYQ7_1kl7.1.A_227_740_HIS_PLP_2.dlg	HIS	-10.76	8	-10.76	8	-4.05	8	-4.05	8	-9.77	-9.77	-3.54	-3.54	1	60
P0DN79_43_545_4pcu.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.71	71	-10.71	71	-3.6	71	-3.6	71	-9.67	-9.67	-3.58	-3.58	1	46
P21549_1_392_1h0c_pdb_HIS_PLP_1.dlg	HIS	-11.28	17	-11.28	17	-6.05	17	-6.05	17	-10.24	-10.24	-5.33	-5.33	1	32
Q16719_6_460_2hzp.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-8.62	88	-8.15	2	-3.67	88	-2.12	2	-8.62	-7.49	-3.67	-1.87	2	27
P34897_17_504_3ou5_pdb_HIS_PLP_2.dlg	HIS	-8.96	63	-8.96	63	-3.93	63	-3.93	63	-8.17	-8.17	-3.42	-3.42	1	10
P06737_1_847_2zb2_pdb_HIS_PLP_1.dlg	HIS	-10.83	13	-10.83	13	-3.59	13	-3.59	13	-10.05	-10.05	-3.45	-3.45	1	34
P11926_1_461_5bwa_pdb_HIS_PLP_1.dlg	HIS	-12.1	2	-12.1	2	-4.93	2	-4.93	2	-11.25	-11.25	-4.58	-4.58	1	30
P11926_7_427_1d7k_pdb_HIS_PLP_2.dlg	HIS	-11.52	26	-10.78	47	-4.03	26	-6.7	47	-10.2	-10.1	-3.89	-6.39	5	17
Q9BYV1_52_496_5g4i.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-8.73	94	-8.73	94	-2.18	94	-2.18	94	-7.78	-7.78	-2.4	-2.4	1	15
P22557_194_547_1fc4.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-12.91	58	-12.91	58	-5.52	58	-5.52	58	-11.5	-11.5	-5.37	-5.37	1	100
Q96QU6_63_482_1ynu.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-13.12	85	-13.12	85	-5.2	85	-5.2	85	-10.45	-10.45	-4.05	-4.05	1	45
P32929_1_402_2nmp_pdb_HIS_PLP_4.dlg	HIS	-11.65	4	-7.02	87	-6.11	4	-5.8	87	-8.43	-5.35	-4.39	-5.01	9	19
P21549_1_392_4cbr_pdb_HIS_PLP_1.dlg	HIS	-11.07	31	-11.07	31	-5.6	31	-5.6	31	-9.39	-9.39	-5.24	-5.24	1	38
O75600_74_419_2x8u.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.91	67	-9.67	79	-5.22	67	-4.64	79	-10.19	-8.89	-5.01	-3.91	3	31
P17735_41_444_3dyd.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.44	48	-10.11	89	-6.21	48	-4.48	89	-10.51	-9.29	-6.01	-4.34	2	37
Q99259_93_594_2okj_pdb_HIS_PLP_2.dlg	HIS	-12.86	94	-12.86	94	-6.54	94	-6.54	94	-11.64	-11.64	-6.38	-6.38	1	20
P80404_39_499_4y0d.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.8	84	-11.55	68	-5.57	84	-4.6	68	-10.93	-10.77	-5.24	-4.43	2	37
Q8N5Z0_1_425_4ge4_pdb_HIS_PLP_1.dlg	HIS	-15.76	72	-15.76	72	-5.24	72	-5.24	72	-14.42	-14.42	-5.28	-5.28	1	87
Q9HD40_1_501_4zdo_pdb_HIS_PLP_2.dlg	HIS	-12.56	87	-12.56	87	-4.89	87	-4.89	87	-11.62	-11.62	-4.74	-4.74	1	35
P04181_1_439_2byl_pdb_HIS_PLP_1.dlg	HIS	-9.9	49	-9.9	49	-4.6	49	-4.6	49	-9.11	-9.11	-3.52	-3.52	1	48
P20711_1_383_1js6.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-10.19	10	-9.75	75	-5.2	10	-2.93	75	-9.87	-9.18	-5.14	-3.07	2	41
P32929_1_402_3cog_pdb_HIS_PLP_2.dlg	HIS	-8.49	2	-7.99	46	-4.86	2	-3.62	46	-7.88	-7.56	-4.55	-3.33	7	12
P04181_1_439_2byj_pdb_HIS_PLP_2.dlg	HIS	-10.46	54	-10.15	7	-4.9	54	-4.68	7	-9.89	-9.18	-4.57	-4.61	3	15
Q05329_88_584_2okk_pdb_HIS_PLP_2.dlg	HIS	-10.83	11	-10.6	2	-3.59	11	-3.31	2	-10.43	-9.77	-3.44	-2.51	2	29
P00505_30_430_5ax8_pdb_HIS_PLP_1.dlg	HIS	-12.92	1	-11.46	27	-4.58	1	-3.9	27	-12.15	-11.04	-4.26	-3.22	6	20
Q9HD40_19_462_4zdl.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-15.81	32	-15.81	32	-5.79	32	-5.79	32	-14.62	-14.62	-5.73	-5.73	1	40
P06737_1_847_1l5r_pdb_HIS_PLP_3.dlg	HIS	-12.54	2	-12.54	2	-4.43	2	-4.43	2	-11.46	-11.46	-4.05	-4.05	1	31
P06737_24_832_3cej_pdb_HIS_PLP_1.dlg	HIS	-11.59	35	-11.31	1	-5.02	35	-5.52	1	-10.4	-10.6	-4.53	-4.83	2	20
O15382_28_392_5i5s_pdb_HIS_PLP_2.dlg	HIS	-14.23	39	-13.76	10	-7.18	39	-7.35	10	-13.13	-12.67	-5.16	-7.1	2	30
O15382_28_392_5i5w_pdb_HIS_PLP_1.dlg	HIS	-13.92	84	-13.92	84	-5.72	84	-5.72	84	-12.96	-12.96	-4.86	-4.86	1	43
P21549_1_392_4kxk_pdb_HIS_PLP_2.dlg	HIS	-7.87	13	-7.87	13	-4.33	13	-4.33	13	-5.96	-5.96	-2.8	-2.8	1	31
Q8IYQ7_1kl7.1.A_227_740_HIS_PLP_1.dlg	HIS	-10.76	8	-10.76	8	-4.11	8	-4.11	8	-9.68	-9.68	-3.42	-3.42	1	67
Q96I15_29_444_3gzc.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-8.99	50	-7.74	53	-3.3	50	-1.59	53	-8.39	-7.1	-3.2	-1.44	6	25
P0DN79_43_545_4pcu.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-9.62	76	-8.9	79	-4.74	76	-4.86	79	-9.29	-8.11	-4.62	-4.85	3	25
Q9GZT4_3_329_3l6r.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-13.58	62	-12.95	69	-6.13	62	-5.69	69	-11.67	-11.59	-5.08	-5.67	2	53
O75600_41_418_3tqx.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-10.95	58	-10.95	58	-5.34	58	-5.34	58	-10.25	-10.25	-5.39	-5.39	1	33
Q96I15_8_445_3gzd_pdb_HIS_PLP_2.dlg	HIS	-11.18	61	-9.38	76	-5.94	61	-1.91	76	-10.12	-8.73	-5.28	-1.73	3	19
P06737_1_847_1l5q_pdb_HIS_PLP_4.dlg	HIS	-12.71	24	-11.76	69	-4.31	24	-5.1	69	-11.77	-11.03	-3.94	-4.33	3	26
P21549_1_392_1h0c_pdb_HIS_PLP_2.dlg	HIS	-11.37	85	-11.37	85	-6.22	85	-6.22	85	-10.19	-10.19	-5.42	-5.42	1	41
P04181_38_439_1gbn_pdb_HIS_PLP_4.dlg	HIS	-10.49	4	-9.99	9	-4.13	4	-3.96	9	-9.41	-8.94	-3.58	-3.71	2	27
P04181_1_439_2byj_pdb_HIS_PLP_1.dlg	HIS	-10.49	74	-10.17	8	-5.01	74	-4.45	8	-9.39	-8.85	-4.48	-4.28	2	14
P11216_22_840_5iko.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.87	25	-11.87	25	-4.5	25	-4.5	25	-10.94	-10.94	-4.71	-4.71	1	27
P04181_38_439_1gbn_pdb_HIS_PLP_3.dlg	HIS	-10.66	78	-9.08	64	-4.14	78	-4.15	64	-9.29	-8.51	-3.37	-4.43	12	18
P32929_1_402_2nmp_pdb_HIS_PLP_1.dlg	HIS	-12.92	64	-12.92	64	-5.8	64	-5.8	64	-9.69	-9.69	-4.22	-4.22	1	46
P20711_1_480_3rbf_pdb_HIS_PLP_1.dlg	HIS	-10.64	48	-10.42	82	-4.49	48	-4.0	82	-9.44	-9.8	-4.4	-3.55	2	22
P34897_22_504_4pvf_pdb_HIS_PLP_3.dlg	HIS	-11.36	100	-11.36	100	-5.14	100	-5.14	100	-9.53	-9.53	-5.04	-5.04	1	44
O15382_28_392_1ekf_pdb_HIS_PLP_1.dlg	HIS	-14.15	91	-12.49	89	-4.84	91	-4.54	89	-13.52	-11.72	-4.83	-4.5	3	23
Q9Y617_17_370_3e77.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-11.9	36	-10.67	14	-7.08	36	-4.33	14	-11.9	-10.24	-7.08	-4.26	4	8
Q8N5Z0_1_425_3ue8_pdb_HIS_PLP_2.dlg	HIS	-12.54	13	-12.54	13	-4.63	13	-4.63	13	-11.73	-11.73	-4.35	-4.35	1	78
P34896_8_483_1eji.1.D_swissmodel_HIS_PLP_4.dlg	HIS	-9.02	45	-8.58	78	-4.18	45	-4.31	78	-8.15	-7.19	-4.12	-3.89	2	24
P19113_2_477_4e1o.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-12.79	83	-12.79	83	-5.14	83	-5.14	83	-11.78	-11.78	-5.16	-5.16	1	55
P06737_1_847_1em6_pdb_HIS_PLP_1.dlg	HIS	-12.08	97	-12.08	97	-5.1	97	-5.1	97	-10.99	-10.99	-4.34	-4.34	1	28
O15382_28_392_5bwx_pdb_HIS_PLP_2.dlg	HIS	-14.65	30	-14.65	30	-6.91	30	-6.91	30	-13.57	-13.57	-4.97	-4.97	1	44
P34897_43_504_4pvf.1.A_swissmodel_HIS_PLP_3.dlg	HIS	-10.38	72	-10.38	72	-5.76	72	-5.76	72	-8.69	-8.69	-5.15	-5.15	1	33
P21549_1_392_4kxk_pdb_HIS_PLP_1.dlg	HIS	-8.43	74	-4.72	14	-4.53	74	-3.6	14	-5.66	-3.39	-3.02	-3.68	3	38
P20711_1_480_3rbl_pdb_HIS_PLP_2.dlg	HIS	-10.14	50	-10.14	50	-5.68	50	-5.68	50	-9.36	-9.36	-5.62	-5.62	1	14
Q16773_1_422_1w7n_pdb_HIS_PLP_2.dlg	HIS	-15.55	35	-15.55	35	-5.14	35	-5.14	35	-13.85	-13.85	-4.42	-4.42	1	87
Q9HD40_19_462_4zdl.1.A_swissmodel_HIS_PLP_3.dlg	HIS	-15.83	24	-15.83	24	-5.82	24	-5.82	24	-14.71	-14.71	-5.78	-5.78	1	46
P17735_51_442_4ge9.1.A_swissmodel_HIS_PLP_1.dlg	HIS	-9.7	42	-9.7	42	-3.73	42	-3.73	42	-8.13	-8.13	-3.49	-3.49	1	36
P06737_1_847_1l7x_pdb_HIS_PLP_3.dlg	HIS	-12.65	88	-11.34	6	-4.39	88	-4.52	6	-11.91	-10.61	-4.06	-4.0	3	22
O95470_111_553_4q6r.1.A_swissmodel_HIS_PLP_2.dlg	HIS	-12.43	97	-12.43	97	-5.45	97	-5.45	97	-11.57	-11.57	-5.45	-5.45	1	37
