dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
Q8BTY1_4_421_1w7m.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-16.7	18	-16.7	18	-6.42	18	-6.42	18	-14.36	-14.36	-5.86	-5.86	1	58
Q91WT9-1_39_559_4l28.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-8.48	52	-8.31	25	-4.38	52	-3.49	25	0.66	-5.75	-1.61	-3.94	2	11
Q6P6M7_23_466_3bca_pdb_CYT_PLP_3.dlg	CYT	-16.53	17	-16.53	17	-5.33	17	-5.33	17	-15.06	-15.06	-4.88	-4.88	1	14
Q71RI9-1_42_451_5ver_pdb_CYT_PLP_4.dlg	CYT	-17.76	12	-17.76	12	-8.42	12	-8.42	12	-15.24	-15.24	-7.11	-7.11	1	32
O35423-1_27_412_3kgw_pdb_CYT_PLP_2.dlg	CYT	-12.17	42	-11.35	33	-7.49	42	-6.63	33	-9.24	-9.9	-6.31	-5.96	2	28
Q8R238_12_327_2rkb.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.14	49	-12.09	25	-5.89	49	-6.29	25	-11.11	-10.84	-4.49	-5.89	3	15
Q91WT9-1_40_557_4pcu.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.64	5	-9.6	48	-4.19	5	-4.22	48	-10.83	-8.46	-2.52	-3.37	12	6
Q71RI9-1_42_451_5vep_pdb_CYT_PLP_3.dlg	CYT	-12.69	67	-12.48	50	-6.87	67	-5.41	50	-11.98	-11.46	-6.86	-6.99	2	20
A2AIG8-2_42_459_4n0b.2.B_swissmodel_CYT_PLP_1.dlg	CYT	-13.56	34	-13.56	34	-5.86	34	-5.86	34	-12.53	-12.53	-5.3	-5.3	1	13
P08680_143_578_6hrh.1.B_swissmodel_CYT_PLP_1.dlg	CYT	-13.34	18	-13.34	18	-5.83	18	-5.83	18	-10.24	-10.24	-6.3	-6.3	1	57
A2AIG8-2_41_459_1m4n.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.73	89	-12.73	89	-4.3	89	-4.3	89	-11.69	-11.69	-4.19	-4.19	1	15
Q9DBE0_7_493_2jis.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-12.99	49	-12.99	49	-5.78	49	-5.78	49	-11.27	-11.27	-4.65	-4.65	1	11
P23738_17_484_4e1o.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-15.68	30	-15.68	30	-6.64	30	-6.64	30	-13.06	-13.06	-5.83	-5.83	1	26
P24288_21_385_2abj.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-13.25	52	-13.1	6	-5.57	52	-5.5	6	-10.36	-11.19	-6.15	-5.69	2	12
Q91WT9-1_40_557_4pcu.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-10.55	92	-9.33	58	-2.46	92	-5.01	58	-9.62	-8.04	-3.01	-5.36	6	13
Q6P6M7_23_466_3bca_pdb_CYT_PLP_1.dlg	CYT	-16.89	77	-16.89	77	-4.27	77	-4.27	77	-15.39	-15.39	-5.21	-5.21	1	20
Q9JLI6-2_17_283_3a9x.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-10.2	74	-9.86	80	-4.65	74	-2.62	80	-9.84	-9.14	-4.64	-1.74	3	6
Q71RI9-1_42_451_5veq.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-17.39	80	-17.39	80	-5.96	80	-5.96	80	-14.99	-14.99	-6.69	-6.69	1	48
Q9WUB3_11_836_2pyd.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-13.18	38	-13.18	38	-7.34	38	-7.34	38	-11.07	-11.07	-6.1	-6.1	1	17
P24288_21_385_2abj.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-13.46	87	-13.46	87	-6.49	87	-6.49	87	-11.76	-11.76	-5.82	-5.82	1	17
P50431_9_478_1rvu.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-9.11	93	-9.11	93	-6.03	93	-6.03	93	-7.09	-7.09	-5.2	-5.2	1	40
Q9QZX7-3_3_180_3hmk.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-12.07	89	-12.07	89	-3.89	89	-3.89	89	-10.66	-10.66	-3.37	-3.37	1	7
Q8QZR1_64_442_3pdx_pdb_CYT_PLP_2.dlg	CYT	-12.26	17	-10.56	38	-4.66	17	-3.07	38	-10.62	-9.51	-4.19	-3.58	8	10
O88533_1_467_1js6.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.81	51	-12.33	80	-5.55	51	-2.92	80	-12.18	-11.06	-5.15	-3.06	4	14
Q8BGT5_49_521_3ihj.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-13.38	49	-13.38	49	-4.49	49	-4.49	49	-11.49	-11.49	-3.61	-3.61	1	14
Q3UEG6_63_509_6fyq.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-10.79	1	-10.79	1	-3.98	1	-3.98	1	-9.72	-9.72	-3.85	-3.85	1	9
Q3UX83-2_105_524_1m4n.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-13.77	67	-12.73	4	-4.56	67	-4.62	4	-12.51	-11.65	-4.36	-4.4	4	19
Q71RI9-2_7_416_5veq.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-17.15	4	-17.15	4	-6.54	4	-6.54	4	-14.47	-14.47	-6.68	-6.68	1	45
A2AIG8-1_37_482_4n0b.2.B_swissmodel_CYT_PLP_2.dlg	CYT	-14.18	80	-14.18	80	-6.77	80	-6.77	80	-12.41	-12.41	-5.38	-5.38	1	11
Q80WP8-2_63_477_5hsj.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-13.37	22	-13.37	22	-3.48	22	-3.48	22	-11.16	-11.16	-3.94	-3.94	1	17
Q8BWU8_9_436_5g4i.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-15.01	66	-14.89	42	-4.6	66	-7.39	42	-15.01	-13.12	-4.6	-6.39	2	9
Q80WP8-2_59_493_6enz.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-10.43	83	-8.83	32	-3.83	83	-6.99	32	-8.88	-6.9	-3.46	-5.81	15	7
Q3UEG6_52_507_4atp.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-7.75	59	-1.92	23	-4.59	59	-6.8	23	0.04	1.95	-0.9	-4.55	9	13
Q91W43_57_1010_6i34.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-9.07	59	-6.18	88	-8.23	59	-5.15	88	-7.15	-3.78	-6.15	-4.04	10	13
Q3UX83-2_102_522_6d0a.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-9.23	92	-9.23	92	-6.16	92	-6.16	92	-6.85	-6.85	-5.85	-5.85	1	15
Q6P6M7_23_466_3bca_pdb_CYT_PLP_2.dlg	CYT	-17.18	18	-16.19	58	-6.11	18	-7.26	58	-15.85	-14.64	-5.92	-5.9	2	13
P05202_30_430_3hlm_pdb_CYT_PLP_1.dlg	CYT	-15.57	13	-13.43	26	-11.38	13	-4.34	26	-14.14	-12.86	-10.6	-3.89	11	13
Q6P6M7_23_467_3bcb_pdb_CYT_PLP_2.dlg	CYT	-17.47	5	-17.04	1	-8.52	5	-4.45	1	-15.66	-14.88	-8.7	-5.32	2	17
Q8VC19_199_634_6hrh.1.B_swissmodel_CYT_PLP_1.dlg	CYT	-14.36	46	-14.36	46	-7.99	46	-7.99	46	-11.42	-11.42	-6.35	-6.35	1	48
P05202_30_430_3pdb_pdb_CYT_PLP_1.dlg	CYT	-15.06	3	-15.02	56	-6.22	3	-4.88	56	-15.06	-13.57	-6.22	-4.67	2	34
P05202_32_430_1ama.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-15.83	53	-13.33	56	-7.41	53	-6.77	56	-10.57	-10.5	-6.19	-5.38	3	34
Q9JLI6-1_18_430_3a9y.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-11.34	4	-9.35	84	-5.3	4	-8.21	84	-11.34	-6.56	-5.3	-6.01	4	22
P50431_9_478_1rvu.1.A_swissmodel_CYT_PLP_3.dlg	CYT	-9.88	22	-9.09	77	-7.52	22	-5.41	77	-7.38	-7.02	-5.81	-5.11	2	43
Q8QZR5_20_495_3tcm.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-8.83	90	-8.42	64	-3.81	90	-5.03	64	-4.72	-4.17	-1.79	-3.48	2	46
P48318_92_593_2okj.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-11.79	90	-10.48	82	-8.31	90	-5.83	82	-8.17	-7.88	-5.48	-5.3	3	21
P50431_1_478_1eji_pdb_CYT_PLP_3.dlg	CYT	-14.45	50	-14.45	50	-9.0	50	-9.0	50	-11.88	-11.88	-7.37	-7.37	1	26
Q9CZN7-1_43_503_5x3v.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-9.8	53	-9.33	9	-5.04	53	-3.04	9	-8.75	-8.49	-4.44	-3.21	3	10
O35423-1_27_412_3kgx_pdb_CYT_PLP_2.dlg	CYT	-13.19	7	-13.01	49	-5.43	7	-5.46	49	-10.9	-11.24	-5.3	-6.73	2	14
Q9Z2Y8_12_248_1b54.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.41	9	-11.86	66	-3.57	9	-4.12	66	-11.3	-10.51	-3.19	-3.49	4	7
Q71RI9-1_42_451_3e2z_pdb_CYT_PLP_1.dlg	CYT	-16.26	32	-16.26	32	-7.48	32	-7.48	32	-13.31	-13.31	-7.03	-7.03	1	19
Q6P6M7_23_467_3bcb.1.A_swissmodel_CYT_PLP_4.dlg	CYT	-16.98	70	-16.98	70	-6.74	70	-6.74	70	-13.65	-13.65	-6.32	-6.32	1	17
Q71RI9-1_42_451_5ver_pdb_CYT_PLP_1.dlg	CYT	-16.76	88	-14.66	58	-7.15	88	-10.7	58	-13.58	-13.61	-6.86	-9.01	3	20
Q6P6M7_23_467_3bcb.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-16.14	96	-15.13	50	-5.95	96	-7.53	50	-16.12	-13.34	-6.08	-6.54	5	13
Q6P6M7_23_466_3bca_pdb_CYT_PLP_4.dlg	CYT	-16.41	82	-16.35	28	-6.78	82	-6.64	28	-15.09	-14.81	-5.86	-5.9	2	13
P00860_7_427_1d7k.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-13.82	38	-12.47	25	-7.53	38	-3.81	25	-11.75	-10.52	-6.86	-3.63	2	6
Q71RI9-1_42_451_5ver_pdb_CYT_PLP_3.dlg	CYT	-16.78	4	-14.96	62	-7.35	4	-5.09	62	-13.71	-12.88	-6.79	-4.71	3	16
O35423-1_23_412_3kgw.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-12.09	2	-11.57	16	-5.38	2	-6.68	16	-9.23	-9.83	-5.32	-5.91	2	30
Q9CXF0_6_460_3e9k.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-10.99	98	-10.71	13	-7.18	98	-6.94	13	-10.11	-9.53	-6.39	-6.12	3	19
P50431_9_478_1rvu.1.A_swissmodel_CYT_PLP_4.dlg	CYT	-11.12	86	-11.12	86	-7.7	86	-7.7	86	-8.98	-8.98	-6.05	-6.05	1	35
Q14CH1_35_495_5j8q.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-11.49	21	-10.26	46	-2.87	21	-5.02	46	-9.53	-8.59	-3.22	-5.24	2	15
Q71RI9-1_42_451_5vep_pdb_CYT_PLP_4.dlg	CYT	-15.59	1	-15.59	1	-8.42	1	-8.42	1	-13.48	-13.48	-6.71	-6.71	1	27
Q8VBT2_1_325_1pwh.2.A_swissmodel_CYT_PLP_1.dlg	CYT	-11.57	42	-11.01	60	-7.06	42	-6.59	60	-8.99	-7.42	-6.61	-4.63	2	28
A2AIG8-1_64_482_1m4n.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-12.94	56	-12.94	56	-6.83	56	-6.83	56	-10.52	-10.52	-4.92	-4.92	1	15
Q8R1K4-2_26_438_5g4i.1.A_swissmodel_CYT_PLP_2.dlg	CYT	-12.91	40	-12.91	40	-4.51	40	-4.51	40	-11.69	-11.69	-4.1	-4.1	1	12
Q6P6M7_23_467_3bc8_pdb_CYT_PLP_3.dlg	CYT	-15.91	30	-15.54	17	-6.98	30	-5.83	17	-14.74	-14.74	-6.74	-4.78	3	9
Q9JLI6-1_18_430_3a9y.1.A_swissmodel_CYT_PLP_1.dlg	CYT	-10.64	85	-10.64	85	-8.54	85	-8.54	85	-7.11	-7.11	-6.19	-6.19	1	26
Q6XPS7_39_398_1lw4.1.D_swissmodel_CYT_PLP_2.dlg	CYT	-6.14	4	-6.14	4	-2.89	4	-2.89	4	-1.29	-1.29	-0.86	-0.86	1	11
Q71RI9-1_42_451_3e2y_pdb_CYT_PLP_1.dlg	CYT	-17.73	76	-17.73	76	-7.46	76	-7.46	76	-16.05	-16.05	-7.21	-7.21	1	21
P00860_2_418_7odc_pdb_CYT_PLP_2.dlg	CYT	-13.96	63	-12.61	95	-12.18	63	-4.48	95	-12.9	-11.96	-10.23	-4.35	8	10
P05202_30_430_3pd6_pdb_CYT_PLP_2.dlg	CYT	-15.7	82	-14.65	37	-11.28	82	-4.39	37	-14.04	-13.08	-10.21	-4.27	7	21
