dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
Q96GA7_11_328_2rkb.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.47	15	-9.79	70	-5.81	15	-4.66	70	-10.7	-8.82	-5.38	-4.69	4	37
P06737_1_847_1l7x_pdb_GLU_PLP_3.dlg	GLU	-12.25	13	-12.25	13	-5.81	13	-5.81	13	-11.14	-11.14	-5.31	-5.31	1	63
Q9Y697_67_457_5kz5_pdb_GLU_PLP_11.dlg
Q9Y617_17_370_3e77_pdb_GLU_PLP_1.dlg	GLU	-10.99	88	-9.98	98	-7.98	88	-4.81	98	-9.78	-8.78	-7.52	-4.24	3	32
P21549_1_392_4kyo_pdb_GLU_PLP_1.dlg	GLU	-10.01	1	-8.47	83	-5.62	1	-6.45	83	-8.71	-7.12	-5.43	-6.51	2	54
Q4AC99_134_553_1m7y.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-8.64	87	-7.66	41	-4.49	87	-3.63	41	-7.97	-7.05	-4.21	-3.89	5	14
O15382_28_392_1kt8_pdb_GLU_PLP_2.dlg	GLU	-14.65	94	-14.65	94	-7.11	94	-7.11	94	-13.6	-13.6	-6.59	-6.59	1	93
O15382_28_392_5cr5_pdb_GLU_PLP_1.dlg	GLU	-14.76	66	-14.76	66	-5.92	66	-5.92	66	-12.94	-12.94	-5.84	-5.84	1	71
O15382_28_392_1kta_pdb_GLU_PLP_2.dlg	GLU	-14.63	45	-14.63	45	-7.08	45	-7.08	45	-13.52	-13.52	-6.54	-6.54	1	91
P54687_21_386_2abj_pdb_GLU_PLP_1.dlg	GLU	-13.09	2	-13.09	2	-6.17	2	-6.17	2	-11.6	-11.6	-5.54	-5.54	1	64
Q05329_88_584_2okk_pdb_GLU_PLP_1.dlg	GLU	-12.42	92	-12.42	92	-5.37	92	-5.37	92	-11.15	-11.15	-4.68	-4.68	1	30
P04181_1_439_2byl_pdb_GLU_PLP_1.dlg	GLU	-9.14	2	-8.29	70	-5.05	2	-4.33	70	-7.76	-6.82	-4.95	-3.41	4	24
Q9HD40_19_462_4zdl.1.A_swissmodel_GLU_PLP_3.dlg	GLU	-16.81	20	-15.43	12	-8.2	20	-10.49	12	-15.53	-14.38	-7.75	-9.94	2	26
P21549_1_392_4cbr_pdb_GLU_PLP_2.dlg	GLU	-13.05	63	-13.05	63	-6.88	63	-6.88	63	-9.72	-9.72	-6.13	-6.13	1	57
P04181_1_439_2oat_pdb_GLU_PLP_4.dlg	GLU	-10.51	64	-10.34	73	-5.74	64	-5.82	73	-9.32	-9.17	-5.37	-5.39	2	59
Q9HD40_1_501_4zdo_pdb_GLU_PLP_3.dlg	GLU	-12.09	64	-11.51	24	-7.16	64	-7.87	24	-11.41	-10.26	-7.32	-6.3	4	23
P11926_1_461_2oo0_pdb_GLU_PLP_1.dlg	GLU	-8.62	22	-8.62	22	-2.75	22	-2.75	22	-7.45	-7.45	-3.13	-3.13	1	39
O15382_28_392_5i5u_pdb_GLU_PLP_2.dlg	GLU	-13.64	50	-13.64	50	-6.79	50	-6.79	50	-12.5	-12.5	-6.65	-6.65	1	47
Q96GA7_11_328_2rkb_pdb_GLU_PLP_2.dlg	GLU	-12.25	23	-11.28	81	-5.67	23	-7.17	81	-11.02	-9.81	-5.0	-6.49	3	29
P04181_1_439_2oat_pdb_GLU_PLP_3.dlg	GLU	-9.57	91	-9.57	91	-5.54	91	-5.54	91	-8.67	-8.67	-5.27	-5.27	1	71
P11926_7_427_1d7k.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-8.6	17	-8.51	40	-3.84	17	-6.72	40	-7.69	-7.05	-3.3	-5.81	2	25
P06737_1_847_1l7x_pdb_GLU_PLP_4.dlg	GLU	-12.48	27	-12.48	27	-7.73	27	-7.73	27	-11.09	-11.09	-6.72	-6.72	1	58
P06737_2_847_3ddw_pdb_GLU_PLP_1.dlg	GLU	-11.0	46	-11.0	46	-5.07	46	-5.07	46	-10.19	-10.19	-5.05	-5.05	1	43
P32929_1_402_2nmp_pdb_GLU_PLP_4.dlg	GLU	-11.47	14	-11.47	14	-5.6	14	-5.6	14	-9.01	-9.01	-4.51	-4.51	1	46
P06737_24_832_3cem_pdb_GLU_PLP_1.dlg	GLU	-13.1	87	-13.1	87	-6.32	87	-6.32	87	-12.24	-12.24	-5.98	-5.98	1	87
Q9HD40_1_501_4zdo_pdb_GLU_PLP_1.dlg	GLU	-12.64	60	-11.65	30	-7.83	60	-8.0	30	-11.69	-10.42	-7.59	-7.13	2	18
O15382_28_392_5bwu_pdb_GLU_PLP_2.dlg	GLU	-15.36	8	-15.36	8	-7.33	8	-7.33	8	-14.16	-14.16	-7.02	-7.02	1	61
Q9Y617_17_370_3e77_pdb_GLU_PLP_2.dlg	GLU	-11.79	22	-11.14	21	-7.29	22	-5.24	21	-10.85	-10.07	-7.02	-5.63	3	9
O15382_28_392_5bwu_pdb_GLU_PLP_1.dlg	GLU	-15.55	52	-15.55	52	-6.96	52	-6.96	52	-14.06	-14.06	-6.86	-6.86	1	50
Q8N5Z0_1_425_5tf5_pdb_GLU_PLP_1.dlg	GLU	-14.9	41	-14.9	41	-6.13	41	-6.13	41	-12.69	-12.69	-5.95	-5.95	1	95
O15382_28_392_5bwx_pdb_GLU_PLP_1.dlg	GLU	-14.96	42	-14.96	42	-6.85	42	-6.85	42	-13.9	-13.9	-6.67	-6.67	1	52
Q96I15_29_444_3gzc.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-8.24	49	-8.01	58	-4.39	49	-5.88	58	-7.35	-7.01	-4.2	-5.56	2	32
Q8N5Z0_1_425_4ge9_pdb_GLU_PLP_2.dlg	GLU	-14.65	83	-12.69	56	-7.01	83	-7.2	56	-12.49	-11.22	-6.34	-6.73	3	32
P06737_1_847_1l7x_pdb_GLU_PLP_2.dlg	GLU	-12.26	80	-12.23	15	-6.51	80	-6.52	15	-11.35	-10.8	-6.36	-6.51	2	69
Q9Y697_67_457_5kz5_pdb_GLU_PLP_2.dlg
O15382_28_392_2hgx_pdb_GLU_PLP_1.dlg	GLU	-14.05	72	-14.05	72	-6.93	72	-6.93	72	-12.57	-12.57	-6.39	-6.39	1	54
Q96EN8_35_495_5j8q.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-9.47	98	-9.47	98	-4.39	98	-4.39	98	-7.99	-7.99	-4.07	-4.07	1	22
Q9Y697_67_457_5kz5_pdb_GLU_PLP_1.dlg
O15382_28_392_5bwr_pdb_GLU_PLP_1.dlg	GLU	-14.08	97	-12.43	54	-6.24	97	-6.03	54	-12.9	-11.46	-6.28	-4.95	2	35
Q16773_1_422_1w7l_pdb_GLU_PLP_2.dlg	GLU	-12.05	98	-9.05	24	-5.7	98	-7.0	24	-10.34	-8.14	-5.47	-6.38	4	48
Q8TD30_49_523_3ihj_pdb_GLU_PLP_1.dlg	GLU	-12.38	86	-12.38	86	-7.12	86	-7.12	86	-10.85	-10.85	-6.96	-6.96	1	80
O75600_24_417_2jg2.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-9.74	99	-8.33	22	-5.96	99	-6.5	22	-8.98	-7.95	-5.51	-5.92	8	16
Q9Y697_67_457_5kz5_pdb_GLU_PLP_9.dlg
P17735_41_444_3dyd.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-10.26	84	-9.28	56	-6.95	84	-5.25	56	-9.3	-8.29	-6.38	-4.76	3	43
P06737_1_847_1em6_pdb_GLU_PLP_1.dlg	GLU	-12.75	84	-12.75	84	-6.48	84	-6.48	84	-11.46	-11.46	-6.01	-6.01	1	43
Q9HD40_19_462_4zdl.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-17.01	10	-16.43	4	-8.93	10	-10.08	4	-15.43	-15.52	-8.45	-9.93	2	40
Q96QU6_55_475_1m7y.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-9.56	19	-8.76	20	-5.23	19	-4.95	20	-8.67	-8.08	-5.09	-4.1	3	17
P06737_1_847_1l5s_pdb_GLU_PLP_2.dlg	GLU	-11.79	75	-11.24	30	-6.29	75	-7.24	30	-10.0	-9.93	-5.97	-6.48	3	30
Q16773_1_422_3fvx_pdb_GLU_PLP_2.dlg	GLU	-12.44	42	-8.96	78	-6.64	42	-6.97	78	-9.97	-7.87	-5.78	-6.21	5	32
Q8N5Z0_1_425_4gdy_pdb_GLU_PLP_2.dlg	GLU	-15.25	43	-15.25	43	-7.55	43	-7.55	43	-13.54	-13.54	-6.9	-6.9	1	85
P06737_1_847_1l7x_pdb_GLU_PLP_1.dlg	GLU	-11.81	55	-11.81	55	-5.4	55	-5.4	55	-10.92	-10.92	-5.04	-5.04	1	61
P22557_194_547_1fc4.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-13.49	70	-13.49	70	-6.76	70	-6.76	70	-11.5	-11.5	-6.1	-6.1	1	99
Q9HD40_1_501_4zdp_pdb_GLU_PLP_4.dlg	GLU	-15.77	55	-15.77	55	-7.82	55	-7.82	55	-14.21	-14.21	-7.25	-7.25	1	70
Q9Y697_56_457_5usr.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-9.42	35	-9.33	56	-4.5	35	-5.61	56	-8.31	-8.05	-4.16	-5.14	2	26
Q4AC99_134_553_1m7y.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-7.32	70	-6.34	22	-4.04	70	-3.53	22	-6.4	-5.81	-3.84	-3.08	6	20
Q8TBG4_7_438_4ysn.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-8.18	65	-8.18	65	-5.6	65	-5.6	65	-3.8	-3.8	-3.13	-3.13	1	26
P32929_1_405_3elp_pdb_GLU_PLP_2.dlg	GLU	-9.48	46	-9.48	46	-3.33	46	-3.33	46	-8.6	-8.6	-3.42	-3.42	1	19
P0DN79_41_550_4l3v.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-7.7	75	-7.7	75	-4.06	75	-4.06	75	-5.28	-5.28	-3.79	-3.79	1	59
O94903_12_248_1ct5.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-7.19	74	-6.26	28	-2.79	74	-4.44	28	-6.43	-5.75	-2.79	-4.43	7	18
P11216_22_840_5iko.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-11.72	79	-11.72	79	-6.23	79	-6.23	79	-10.21	-10.21	-5.74	-5.74	1	47
Q9NUV7_155_530_2x8u.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.5	37	-10.11	56	-6.57	37	-5.09	56	-10.67	-8.65	-6.36	-4.47	4	45
P34896_8_483_1eji.1.D_swissmodel_GLU_PLP_2.dlg	GLU	-8.84	54	-8.32	79	-5.78	54	-6.83	79	-7.54	-7.13	-5.5	-5.78	3	27
Q9Y697_67_457_5kz5_pdb_GLU_PLP_4.dlg
P04181_1_439_2byl_pdb_GLU_PLP_2.dlg	GLU	-9.27	54	-9.05	27	-4.46	54	-5.6	27	-8.43	-7.94	-4.25	-4.95	2	37
P32929_1_402_3cog_pdb_GLU_PLP_4.dlg	GLU	-10.69	53	-10.69	53	-4.86	53	-4.86	53	-7.68	-7.68	-3.72	-3.72	1	56
P06737_1_847_1exv_pdb_GLU_PLP_2.dlg	GLU	-11.96	80	-11.96	80	-5.64	80	-5.64	80	-11.1	-11.1	-5.13	-5.13	1	48
Q9GZT4_3_329_3l6r.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-13.27	40	-12.39	57	-6.94	40	-7.2	57	-10.91	-11.39	-5.97	-6.92	2	47
O15382_28_392_5bwv_pdb_GLU_PLP_2.dlg	GLU	-15.24	7	-15.24	7	-7.83	7	-7.83	7	-14.02	-14.02	-7.15	-7.15	1	46
Q05329_88_584_2okk.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.59	29	-10.68	10	-4.89	29	-7.55	10	-10.61	-9.23	-4.6	-6.8	2	29
Q9HD40_1_501_4zdl_pdb_GLU_PLP_2.dlg	GLU	-14.09	39	-13.76	15	-7.5	39	-9.08	15	-12.91	-13.14	-7.04	-8.72	3	32
O14977_10_432_4zgz.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-6.33	66	-6.33	66	-5.06	66	-5.06	66	-4.99	-4.99	-4.07	-4.07	1	55
Q9HD40_1_501_4zdo_pdb_GLU_PLP_2.dlg	GLU	-11.89	67	-11.89	67	-8.71	67	-8.71	67	-10.57	-10.57	-7.84	-7.84	1	49
P13196_199_595_2bwp.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-8.89	3	-8.89	3	-5.81	3	-5.81	3	-7.87	-7.87	-5.26	-5.26	1	71
Q8TBG4_7_438_4ysn.1.A_swissmodel_GLU_PLP_3.dlg	GLU	-8.57	56	-7.05	21	-3.55	56	-5.84	21	-5.69	-3.91	-4.01	-4.38	3	32
P34897_22_504_4pvf_pdb_GLU_PLP_1.dlg	GLU	-10.06	67	-10.06	14	-5.83	67	-3.53	14	-9.0	-9.45	-5.79	-4.03	2	40
P17735_41_444_3dyd.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-9.92	69	-8.81	24	-7.31	69	-4.73	24	-8.74	-7.73	-6.73	-4.39	3	37
P06737_1_847_1l5s_pdb_GLU_PLP_3.dlg	GLU	-12.29	77	-12.29	77	-6.15	77	-6.15	77	-11.07	-11.07	-5.36	-5.36	1	58
P11926_7_427_1d7k_pdb_GLU_PLP_1.dlg	GLU	-9.6	39	-8.49	89	-4.22	39	-5.68	89	-8.09	-7.37	-4.15	-4.31	6	20
Q9HD40_1_501_4zdp_pdb_GLU_PLP_1.dlg	GLU	-13.64	31	-13.64	31	-7.83	31	-7.83	31	-12.39	-12.39	-7.37	-7.37	1	38
P21549_1_392_1j04_pdb_GLU_PLP_1.dlg	GLU	-12.58	63	-12.58	63	-6.88	63	-6.88	63	-10.63	-10.63	-5.9	-5.9	1	42
O15382_28_392_5i5w_pdb_GLU_PLP_1.dlg	GLU	-13.58	45	-13.58	45	-6.22	45	-6.22	45	-12.2	-12.2	-6.0	-6.0	1	41
Q8N5Z0_1_425_2xh1_pdb_GLU_PLP_1.dlg	GLU	-14.12	29	-14.12	29	-6.67	29	-6.67	29	-12.15	-12.15	-5.61	-5.61	1	77
Q8N5Z0_1_425_4ge4_pdb_GLU_PLP_1.dlg	GLU	-16.02	42	-16.02	42	-7.37	42	-7.37	42	-14.16	-14.16	-6.37	-6.37	1	65
P32929_10_399_3cog.1.A_swissmodel_GLU_PLP_3.dlg	GLU	-10.16	38	-10.16	38	-4.62	38	-4.62	38	-6.02	-6.02	-3.12	-3.12	1	51
O15382_28_392_2hg8_pdb_GLU_PLP_1.dlg	GLU	-14.91	97	-14.91	97	-6.49	97	-6.49	97	-13.7	-13.7	-6.44	-6.44	1	86
Q9HD40_1_501_4zdp_pdb_GLU_PLP_2.dlg	GLU	-15.27	1	-15.27	1	-8.38	1	-8.38	1	-13.72	-13.72	-7.13	-7.13	1	74
P34896_11_480_1bj4_pdb_GLU_PLP_1.dlg	GLU	-8.67	36	-8.29	4	-5.19	36	-6.28	4	-7.88	-7.39	-4.89	-5.17	6	32
Q8N5Z0_1_425_2xh1_pdb_GLU_PLP_2.dlg	GLU	-14.2	36	-14.2	36	-6.28	36	-6.28	36	-12.29	-12.29	-5.8	-5.8	1	81
Q16719_6_460_2hzp.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-8.16	8	-5.86	54	-6.71	8	-4.4	54	-7.38	-5.25	-6.4	-4.21	4	18
P04181_1_439_2oat_pdb_GLU_PLP_2.dlg	GLU	-10.69	36	-10.69	36	-6.02	36	-6.02	36	-9.53	-9.53	-5.17	-5.17	1	46
Q16773_1_422_4wlj_pdb_GLU_PLP_2.dlg	GLU	-13.32	11	-13.32	11	-6.21	11	-6.21	11	-12.09	-12.09	-5.6	-5.6	1	93
O75600_74_419_2x8u.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-9.23	93	-9.23	93	-6.29	93	-6.29	93	-8.32	-8.32	-6.13	-6.13	1	44
P06737_1_847_1l5q_pdb_GLU_PLP_3.dlg	GLU	-13.09	62	-13.09	62	-6.44	62	-6.44	62	-11.73	-11.73	-5.55	-5.55	1	56
P34897_43_504_4pvf.1.A_swissmodel_GLU_PLP_4.dlg	GLU	-8.55	48	-8.34	82	-5.72	48	-6.07	82	-8.35	-7.53	-5.61	-5.51	3	58
Q16773_1_422_1w7m_pdb_GLU_PLP_1.dlg	GLU	-12.11	10	-12.11	10	-5.63	10	-5.63	10	-11.1	-11.1	-5.27	-5.27	1	74
O15382_28_392_1kt8_pdb_GLU_PLP_1.dlg	GLU	-13.07	66	-13.07	66	-6.97	66	-6.97	66	-12.15	-12.15	-6.48	-6.48	1	97
O15382_28_392_1ekf_pdb_GLU_PLP_1.dlg	GLU	-14.3	56	-12.85	21	-6.24	56	-5.8	21	-12.83	-11.91	-5.59	-5.39	3	49
P54687_21_386_2abj.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-8.99	95	-8.73	20	-4.94	95	-7.0	20	-8.12	-7.49	-4.81	-6.55	2	47
O15270_112_537_4bmk.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.9	94	-11.9	94	-5.41	94	-5.41	94	-9.83	-9.83	-5.0	-5.0	1	85
P32929_10_399_3cog.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-8.57	22	-7.97	7	-3.21	22	-6.31	7	-6.94	-7.37	-3.03	-5.89	3	14
P20132_4_322_1p5j.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-13.3	36	-10.44	14	-7.67	36	-7.96	14	-11.14	-9.07	-5.41	-7.29	3	28
P11217_13_837_3zcp.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-12.36	68	-12.36	68	-6.41	68	-6.41	68	-11.29	-11.29	-6.06	-6.06	1	61
P20711_1_480_3rbf_pdb_GLU_PLP_1.dlg	GLU	-9.79	95	-9.23	81	-6.06	95	-4.78	81	-9.18	-8.51	-5.84	-4.89	8	21
Q9Y697_67_457_5kz5_pdb_GLU_PLP_5.dlg
O15382_28_392_5i5v_pdb_GLU_PLP_1.dlg	GLU	-14.76	76	-14.76	76	-5.8	76	-5.8	76	-13.13	-13.13	-5.91	-5.91	1	34
P34897_22_504_4pvf_pdb_GLU_PLP_2.dlg	GLU	-10.42	8	-9.95	55	-5.78	8	-6.0	55	-9.39	-9.16	-5.86	-5.82	3	69
Q9GZT4_1_340_3l6r_pdb_GLU_PLP_2.dlg	GLU	-9.66	36	-8.68	33	-5.03	36	-4.7	33	-8.79	-8.01	-4.83	-4.68	4	43
P04181_1_439_2byj_pdb_GLU_PLP_1.dlg	GLU	-10.31	93	-9.12	26	-5.87	93	-5.67	26	-9.38	-8.45	-5.2	-5.09	3	29
Q9HD40_1_501_3hl2_pdb_GLU_PLP_3.dlg	GLU	-14.18	75	-14.18	75	-8.12	75	-8.12	75	-12.84	-12.84	-7.68	-7.68	1	60
P06737_24_832_3ceh_pdb_GLU_PLP_2.dlg	GLU	-11.29	61	-10.87	60	-7.88	61	-6.82	60	-10.24	-10.04	-7.38	-6.62	4	31
O15382_28_392_5bwr_pdb_GLU_PLP_2.dlg	GLU	-13.82	24	-12.45	96	-6.09	24	-8.27	96	-12.52	-11.54	-6.13	-8.51	3	34
P32929_10_399_3cog.1.A_swissmodel_GLU_PLP_4.dlg	GLU	-10.98	37	-10.98	37	-4.76	37	-4.76	37	-7.48	-7.48	-3.85	-3.85	1	57
P54687_1_386_2coj_pdb_GLU_PLP_2.dlg	GLU	-13.03	7	-13.03	7	-5.23	7	-5.23	7	-11.95	-11.95	-5.23	-5.23	1	91
P06737_1_847_2zb2_pdb_GLU_PLP_2.dlg	GLU	-12.29	100	-11.96	89	-6.35	100	-6.07	89	-10.97	-10.64	-5.71	-5.91	2	43
P11926_2_421_4zgy_pdb_GLU_PLP_1.dlg	GLU	-10.74	77	-10.17	2	-8.53	77	-5.59	2	-8.82	-9.0	-6.87	-4.57	3	17
P23378_53_1006_4lgl.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-6.61	79	-6.45	48	-3.97	79	-4.67	48	-5.07	-5.46	-3.64	-4.13	2	32
P21549_1_388_2yob_pdb_GLU_PLP_1.dlg	GLU	-12.78	25	-12.53	35	-6.52	25	-6.89	35	-10.22	-10.39	-5.75	-6.38	2	55
P06737_2_847_1fc0_pdb_GLU_PLP_2.dlg	GLU	-12.9	26	-12.9	26	-6.97	26	-6.97	26	-11.49	-11.49	-6.88	-6.88	1	67
Q16773_1_422_4wp0_pdb_GLU_PLP_2.dlg	GLU	-12.85	19	-12.85	19	-6.98	19	-6.98	19	-11.12	-11.12	-5.52	-5.52	1	51
O15382_28_392_5i5s_pdb_GLU_PLP_2.dlg	GLU	-14.82	9	-14.82	9	-7.32	9	-7.32	9	-13.42	-13.42	-6.82	-6.82	1	30
P54687_1_386_2cog_pdb_GLU_PLP_2.dlg	GLU	-12.96	54	-12.96	54	-5.83	54	-5.83	54	-11.79	-11.79	-5.68	-5.68	1	91
Q8TBG4_7_438_4ysn.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-10.57	82	-10.57	82	-7.81	82	-7.81	82	-7.59	-7.59	-6.23	-6.23	1	36
P06737_2_847_3dd1_pdb_GLU_PLP_1.dlg	GLU	-12.15	46	-12.15	46	-5.52	46	-5.52	46	-11.24	-11.24	-4.99	-4.99	1	62
P34896_8_483_1eji.1.D_swissmodel_GLU_PLP_4.dlg	GLU	-8.85	91	-8.85	91	-5.23	91	-5.23	91	-7.79	-7.79	-4.8	-4.8	1	29
Q9BYV1_52_496_5g4i.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-8.39	59	-8.35	37	-4.47	59	-4.49	37	-7.9	-7.67	-4.26	-3.99	2	17
Q9Y697_67_457_5kz5_pdb_GLU_PLP_6.dlg
P00505_32_430_5ax8.2.B_swissmodel_GLU_PLP_1.dlg	GLU	-14.1	57	-14.1	57	-6.89	57	-6.89	57	-13.15	-13.15	-6.26	-6.26	1	31
P20711_1_480_3rbf.1.B_swissmodel_GLU_PLP_1.dlg	GLU	-10.94	17	-9.37	79	-5.9	17	-4.93	79	-9.8	-8.6	-5.86	-4.82	4	28
P21549_1_392_1j04_pdb_GLU_PLP_2.dlg	GLU	-12.8	100	-12.8	100	-6.72	100	-6.72	100	-10.54	-10.54	-6.06	-6.06	1	43
P17735_51_442_4ge9.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.17	60	-11.17	60	-7.74	60	-7.74	60	-8.63	-8.63	-6.44	-6.44	1	32
Q16773_1_422_3fvs_pdb_GLU_PLP_2.dlg	GLU	-11.6	61	-8.67	86	-6.58	61	-7.24	86	-10.34	-7.59	-6.0	-6.38	3	42
Q99259_93_594_2okj_pdb_GLU_PLP_2.dlg	GLU	-13.8	44	-11.79	95	-6.88	44	-7.71	95	-12.45	-10.6	-6.11	-7.17	3	47
P20711_1_383_1js6.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-9.39	72	-9.3	4	-4.68	72	-5.33	4	-8.28	-8.34	-4.45	-5.08	2	23
P04181_38_439_1gbn_pdb_GLU_PLP_3.dlg	GLU	-9.41	81	-9.41	81	-5.07	81	-5.07	81	-8.15	-8.15	-4.99	-4.99	1	52
Q96QU6_55_475_1m7y.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-11.15	36	-8.88	84	-5.58	36	-5.49	84	-11.15	-7.82	-5.58	-5.4	4	17
Q9NUV7_105_529_4bmk.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-13.63	24	-13.63	24	-7.09	24	-7.09	24	-12.01	-12.01	-5.9	-5.9	1	86
P06737_2_847_1xoi_pdb_GLU_PLP_1.dlg	GLU	-13.35	36	-13.35	36	-7.57	36	-7.57	36	-11.56	-11.56	-6.91	-6.91	1	47
O15382_28_392_1ekv_pdb_GLU_PLP_2.dlg	GLU	-14.79	70	-14.79	70	-7.6	70	-7.6	70	-13.14	-13.14	-6.6	-6.6	1	67
Q9GZT4_1_340_3l6b_pdb_GLU_PLP_1.dlg	GLU	-13.39	100	-13.02	28	-7.5	100	-7.76	28	-11.79	-11.91	-6.9	-7.44	3	43
O15382_28_392_2hdk_pdb_GLU_PLP_2.dlg	GLU	-14.38	32	-14.38	32	-5.77	32	-5.77	32	-12.8	-12.8	-5.68	-5.68	1	82
Q16773_1_422_3fvu_pdb_GLU_PLP_1.dlg	GLU	-12.71	33	-11.85	39	-6.22	33	-6.62	39	-12.28	-11.05	-6.3	-5.78	3	45
P04181_1_439_2oat_pdb_GLU_PLP_1.dlg	GLU	-10.89	74	-10.89	74	-6.12	74	-6.12	74	-9.78	-9.78	-5.6	-5.6	1	63
O15382_28_392_2hgw_pdb_GLU_PLP_2.dlg	GLU	-14.26	98	-14.26	98	-6.27	98	-6.27	98	-13.04	-13.04	-6.5	-6.5	1	65
P17174_14_412_3ii0_pdb_GLU_PLP_2.dlg	GLU	-15.88	99	-15.88	99	-8.97	99	-8.97	99	-14.02	-14.02	-7.37	-7.37	1	87
Q96QU6_63_482_1ynu.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-10.16	13	-10.16	13	-4.55	13	-4.55	13	-8.23	-8.23	-3.91	-3.91	1	52
P11216_1_843_5iko_pdb_GLU_PLP_2.dlg	GLU	-11.73	31	-11.52	100	-5.58	31	-6.4	100	-10.68	-10.37	-4.81	-6.13	2	36
P21549_6_392_3r9a.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.16	76	-11.16	76	-5.33	76	-5.33	76	-9.03	-9.03	-4.81	-4.81	1	45
P21549_1_392_3r9a_pdb_GLU_PLP_1.dlg	GLU	-11.2	32	-11.2	32	-5.69	32	-5.69	32	-8.9	-8.9	-5.03	-5.03	1	49
Q9Y617_17_370_3e77.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.14	66	-10.3	17	-7.29	66	-5.32	17	-10.48	-9.61	-6.78	-5.37	6	27
P21549_1_392_4kxk_pdb_GLU_PLP_2.dlg	GLU	-9.83	88	-9.83	88	-5.37	88	-5.37	88	-6.14	-6.14	-4.14	-4.14	1	42
O15382_28_392_5cr5_pdb_GLU_PLP_2.dlg	GLU	-14.41	61	-14.41	61	-5.88	61	-5.88	61	-12.99	-12.99	-5.84	-5.84	1	57
P04181_38_439_2can_pdb_GLU_PLP_1.dlg	GLU	-11.04	24	-9.35	88	-5.75	24	-5.55	88	-9.74	-8.41	-5.04	-4.77	2	57
Q16773_1_422_1w7n_pdb_GLU_PLP_1.dlg	GLU	-15.74	90	-15.74	90	-6.15	90	-6.15	90	-13.67	-13.67	-5.22	-5.22	1	87
P22557_151_541_2bwp.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-9.77	95	-8.87	100	-4.2	95	-5.75	100	-7.58	-7.51	-4.83	-5.05	2	49
Q99259_93_593_2okj.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-12.52	47	-12.52	47	-5.09	47	-5.09	47	-11.42	-11.42	-5.14	-5.14	1	23
Q9Y697_67_457_5kz5_pdb_GLU_PLP_8.dlg
Q8TBG4_7_438_4ysn.1.A_swissmodel_GLU_PLP_4.dlg	GLU	-9.39	95	-8.89	37	-6.77	95	-6.96	37	-6.56	-6.15	-5.46	-5.13	2	48
P11926_7_427_1d7k_pdb_GLU_PLP_2.dlg	GLU	-10.62	56	-9.76	93	-4.64	56	-7.64	93	-8.64	-8.88	-4.42	-7.19	4	32
Q86YJ6_1_470_1kl7.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-9.78	39	-9.78	39	-4.29	39	-4.29	39	-8.98	-8.98	-3.85	-3.85	1	50
